t,count,mean_rate,m1_rate
1500221834,0,0,0.0
1500221843,2,0.2222222222222222,0.03333333333333333
1500221853,2,0.10526315789473684,0.03333333333333333
1500221863,2,0.06896551724137931,0.03333333333333333
1500221873,2,0.05128205128205128,0.03333333333333333
1500221883,2,0.04081632653061224,0.03333333333333333
1500221893,2,0.03389830508474576,0.03333333333333333
1500221902,2,0.029411764705882353,0.0
1500221912,2,0.02564102564102564,0.0
1500221922,2,0.022727272727272728,0.0
1500221932,2,0.02040816326530612,0.0
1500221942,2,0.018518518518518517,0.0
1500221952,2,0.01694915254237288,0.0
1500221961,2,0.015748031496062992,0.0
1500221971,3,0.021897810218978103,0.016666666666666666
1500221981,3,0.02040816326530612,0.016666666666666666
1500221991,3,0.01910828025477707,0.016666666666666666
1500222001,3,0.017964071856287425,0.016666666666666666
1500222011,3,0.01694915254237288,0.016666666666666666
1500222020,3,0.016129032258064516,0.016666666666666666
1500222030,3,0.015306122448979591,0.0
1500222040,3,0.014563106796116505,0.0
1500222050,3,0.013888888888888888,0.0
1500222060,3,0.01327433628318584,0.0
1500222070,3,0.012711864406779662,0.0
1500222079,3,0.012244897959183673,0.0
1500222089,3,0.011764705882352941,0.0
1500222099,3,0.011320754716981131,0.0
1500222109,3,0.01090909090909091,0.0
1500222119,3,0.010526315789473684,0.0
1500222128,3,0.01020408163265306,0.0
1500222138,3,0.009868421052631578,0.0
1500222148,3,0.009554140127388535,0.0
1500222158,3,0.009259259259259259,0.0
1500222168,3,0.008982035928143712,0.0
1500222178,3,0.00872093023255814,0.0
1500222187,3,0.0084985835694051,0.0
1500222197,3,0.008264462809917356,0.0
1500222207,3,0.00804289544235925,0.0
1500222217,3,0.007832898172323759,0.0
1500222227,3,0.007633587786259542,0.0
1500222237,3,0.007444168734491315,0.0
1500222246,3,0.007281553398058253,0.0
1500222256,3,0.0071090047393364926,0.0
1500222266,3,0.006944444444444444,0.0
1500222276,3,0.006787330316742082,0.0
1500222286,3,0.00663716814159292,0.0
1500222296,3,0.006493506493506494,0.0
1500222305,3,0.006369426751592357,0.0
1500222315,3,0.006237006237006237,0.0
1500222325,3,0.006109979633401222,0.0
1500222335,3,0.005988023952095809,0.0
1500222345,3,0.005870841487279843,0.0
1500222354,3,0.0057692307692307696,0.0
1500222364,3,0.005660377358490566,0.0
1500222374,3,0.005555555555555556,0.0
1500222384,3,0.005454545454545455,0.0
1500222394,3,0.005357142857142857,0.0
1500222404,3,0.005263157894736842,0.0
1500222413,3,0.0051813471502590676,0.0
1500222423,3,0.0050933786078098476,0.0
1500222433,3,0.005008347245409015,0.0
1500222443,3,0.0049261083743842365,0.0
1500222453,3,0.004846526655896607,0.0
1500222463,3,0.0047694753577106515,0.0
1500222472,3,0.004702194357366771,0.0
1500222482,3,0.004629629629629629,0.0
1500222492,3,0.004559270516717325,0.0
1500222502,3,0.004491017964071856,0.0
1500222512,3,0.004424778761061947,0.0
1500222521,3,0.004366812227074236,0.0
1500222531,3,0.00430416068866571,0.0
1500222541,3,0.004243281471004243,0.0
1500222551,3,0.0041841004184100415,0.0
1500222561,3,0.0041265474552957355,0.0
1500222571,3,0.004070556309362279,0.0
1500222580,3,0.004021447721179625,0.0
1500222590,3,0.003968253968253968,0.0
1500222600,3,0.0039164490861618795,0.0
1500222610,3,0.003865979381443299,0.0
1500222620,3,0.003816793893129771,0.0
1500222630,3,0.0037688442211055275,0.0
1500222639,3,0.0037267080745341614,0.0
1500222649,3,0.0036809815950920245,0.0
1500222659,3,0.0036363636363636364,0.0
1500222669,3,0.003592814371257485,0.0
1500222679,3,0.0035502958579881655,0.0
1500222688,3,0.00351288056206089,0.0
1500222698,3,0.003472222222222222,0.0
1500222708,3,0.003432494279176201,0.0
1500222718,3,0.003393665158371041,0.0
1500222728,3,0.003355704697986577,0.0
1500222737,3,0.0033222591362126247,0.0
1500222747,3,0.0032858707557502738,0.0
1500222757,3,0.0032502708559046588,0.0
1500222767,3,0.003215434083601286,0.0
1500222777,3,0.003181336161187699,0.0
1500222787,3,0.0031479538300104933,0.0
1500222796,3,0.0031185031185031187,0.0
1500222806,3,0.0030864197530864196,0.0
1500222816,3,0.003054989816700611,0.0
1500222826,3,0.0030241935483870967,0.0
1500222836,3,0.0029940119760479044,0.0
1500222846,3,0.0029644268774703555,0.0
1500222855,3,0.002938295788442703,0.0
1500222865,3,0.002909796314258002,0.0
1500222875,3,0.002881844380403458,0.0
1500222885,3,0.0028544243577545195,0.0
1500222895,3,0.002827521206409048,0.0
1500222904,3,0.002803738317757009,0.0
1500222914,3,0.002777777777777778,0.0
1500222924,3,0.0027522935779816515,0.0
1500222934,3,0.0027272727272727275,0.0
1500222944,3,0.002702702702702703,0.0
1500222954,3,0.0026785714285714286,0.0
1500222963,3,0.002657218777679362,0.0
1500222973,3,0.0026338893766461808,0.0
1500222983,3,0.0026109660574412533,0.0
1500222993,3,0.0025884383088869713,0.0
1500223003,3,0.0025662959794696323,0.0
1500223012,3,0.0025466893039049238,0.0
1500223022,3,0.0025252525252525255,0.0
1500223032,3,0.0025041736227045075,0.0
1500223042,3,0.0024834437086092716,0.0
1500223052,3,0.0024630541871921183,0.0
1500223061,3,0.0024449877750611247,0.0
1500223071,3,0.002425222312045271,0.0
1500223081,3,0.0024057738572574178,0.0
1500223091,3,0.002386634844868735,0.0
1500223101,3,0.0023677979479084454,0.0
1500223111,3,0.0023492560689115116,0.0
1500223120,3,0.0023328149300155523,0.0
1500223130,3,0.0023148148148148147,0.0
1500223140,3,0.002297090352220521,0.0
1500223150,3,0.0022796352583586625,0.0
1500223160,3,0.0022624434389140274,0.0
1500223169,3,0.0022471910112359553,0.0
1500223179,3,0.0022304832713754648,0.0
1500223189,3,0.002214022140221402,0.0
1500223199,3,0.002197802197802198,0.0
1500223209,3,0.002181818181818182,0.0
1500223218,3,0.002167630057803468,0.0
1500223228,3,0.002152080344332855,0.0
1500223238,3,0.002136752136752137,0.0
1500223248,3,0.0021216407355021216,0.0
1500223258,3,0.002106741573033708,0.0
1500223267,3,0.00209351011863224,0.0
1500223277,3,0.002079002079002079,0.0
1500223287,3,0.0020646937370956643,0.0
1500223297,3,0.002050580997949419,0.0
1500223307,3,0.002036659877800407,0.0
1500223317,3,0.0020229265003371545,0.0
1500223326,3,0.0020107238605898124,0.0
1500223336,3,0.0019973368841544607,0.0
1500223346,3,0.001984126984126984,0.0
1500223356,3,0.0019710906701708277,0.0
1500223366,3,0.0019582245430809398,0.0
1500223375,3,0.001946787800129786,0.0
1500223385,3,0.0019342359767891683,0.0
1500223395,3,0.0019218449711723255,0.0
1500223405,3,0.0019096117122851686,0.0
1500223415,3,0.0018975332068311196,0.0
1500223424,3,0.0018867924528301887,0.0
1500223434,3,0.001875,0.0
1500223444,3,0.0018633540372670807,0.0
1500223454,3,0.001851851851851852,0.0
1500223464,3,0.0018404907975460123,0.0
1500223473,3,0.0018303843807199512,0.0
1500223483,3,0.0018192844147968466,0.0
1500223493,3,0.0018083182640144665,0.0
1500223503,3,0.0017974835230677051,0.0
1500223513,3,0.001786777843954735,0.0
1500223522,3,0.0017772511848341231,0.0
1500223532,3,0.0017667844522968198,0.0
1500223542,3,0.001756440281030445,0.0
1500223552,3,0.0017462165308498253,0.0
1500223562,3,0.001736111111111111,0.0
1500223571,3,0.0017271157167530224,0.0
1500223581,3,0.0017172295363480253,0.0
1500223591,3,0.001707455890722823,0.0
1500223601,3,0.001697792869269949,0.0
1500223611,3,0.0016882386043894203,0.0
1500223621,3,0.0016787912702853946,0.0
1500223630,3,0.0016703786191536749,0.0
1500223640,3,0.0016611295681063123,0.0
1500223650,3,0.0016519823788546256,0.0
1500223660,3,0.0016429353778751369,0.0
1500223670,3,0.0016339869281045752,0.0
1500223679,3,0.0016260162601626016,0.0
1500223689,3,0.0016172506738544475,0.0
1500223699,3,0.0016085790884718498,0.0
1500223709,3,0.0016,0.0
1500223719,3,0.0015915119363395225,0.0
1500223728,3,0.0015839493136219642,0.0
1500223738,3,0.0015756302521008404,0.0
1500223748,3,0.001567398119122257,0.0
1500223758,3,0.0015592515592515593,0.0
1500223768,3,0.0015511892450879006,0.0
1500223777,3,0.001544004117344313,0.0
1500223787,3,0.0015360983102918587,0.0
1500223797,3,0.0015282730514518594,0.0
1500223807,3,0.0015205271160669033,0.0
1500223817,3,0.0015128593040847202,0.0
1500223826,3,0.0015060240963855422,0.0
1500223836,3,0.0014985014985014985,0.0
1500223846,3,0.0014910536779324055,0.0
1500223856,3,0.001483679525222552,0.0
