t,value
1500546715,92717
1500546725,94233
1500546735,95897
1500546745,97547
1500546755,99063
1500546765,100604
1500546775,102171
1500546785,103726
1500546795,105291
1500546805,106783
1500546815,108483
1500546825,110310
1500546835,111965
1500546845,113565
1500546855,115220
1500546865,116315
1500546875,117851
1500546885,119390
1500546895,120808
1500546905,122150
1500546915,123540
1500546925,124704
1500546935,126082
1500546945,127536
1500546955,128967
1500546965,130421
1500546975,131725
1500546985,132977
1500546995,134490
1500547005,136003
1500547015,137554
1500547025,138962
1500547035,140409
1500547045,141731
1500547055,143123
1500547065,144681
1500547075,146215
1500547085,147839
1500547095,149443
1500547105,150994
1500547115,152451
1500547125,153649
1500547135,154988
1500547145,155328
1500547155,156449
1500547165,157771
1500547175,159109
1500547185,160121
1500547195,161311
1500547205,162529
1500547215,163834
1500547225,165112
1500547235,166434
1500547245,167751
1500547255,168987
1500547265,170279
1500547275,171489
1500547285,172428
1500547295,173708
1500547305,175036
1500547315,176289
1500547325,177553
1500547335,178936
1500547345,180220
1500547355,181508
1500547365,182620
1500547375,183857
1500547385,185184
1500547395,186565
1500547405,187995
1500547415,189198
1500547425,190524
1500547435,191903
1500547445,193319
1500547455,194736
1500547465,195185
1500547475,196278
1500547485,197372
1500547495,198464
1500547505,199724
1500547515,200804
1500547525,201979
1500547535,203138
1500547545,204258
1500547555,205284
1500547565,206249
1500547575,207341
1500547585,208410
1500547595,209557
1500547605,210772
1500547615,211912
1500547625,213036
1500547635,214155
1500547645,215295
1500547655,216491
1500547665,217695
1500547675,218819
1500547685,220034
1500547695,221158
1500547705,222335
1500547715,223584
1500547725,224759
1500547735,225945
1500547745,227144
1500547755,228174
1500547765,229282
1500547775,230495
1500547785,231679
1500547795,232850
1500547805,234118
1500547815,235333
1500547825,236385
1500547835,237231
1500547845,238134
1500547855,239163
1500547865,240088
1500547875,241097
1500547885,242116
1500547895,243171
1500547905,244209
1500547915,245217
1500547925,246122
1500547935,247085
1500547945,248114
1500547955,249122
1500547965,250195
1500547975,251131
1500547985,252093
1500547995,253079
1500548005,254121
1500548015,255154
1500548025,256188
1500548035,257241
1500548045,258332
1500548055,259379
1500548065,260333
1500548075,261384
1500548085,262450
1500548095,263444
1500548105,264487
1500548115,265539
1500548125,266543
1500548135,267561
1500548145,268606
1500548155,269659
1500548165,270714
1500548175,271720
1500548185,272738
1500548195,273754
1500548205,274796
1500548215,275882
1500548225,276934
1500548235,277898
1500548245,278726
1500548255,279592
1500548265,280357
1500548275,280944
1500548285,281638
1500548295,282480
1500548305,283361
1500548315,284171
1500548325,285065
1500548335,285925
1500548345,286826
1500548355,287534
1500548365,288318
1500548375,288978
1500548385,289622
1500548395,290399
1500548405,291166
1500548415,291955
1500548425,292601
1500548435,293459
1500548445,294331
1500548455,295179
1500548465,296011
1500548475,296890
1500548485,297720
1500548495,298505
1500548505,299341
1500548515,300227
1500548525,301005
1500548535,301700
1500548545,302525
1500548555,303351
1500548565,304195
1500548575,305040
1500548585,305826
1500548595,306700
1500548605,307589
1500548615,308488
1500548625,309273
1500548635,310125
1500548645,311013
1500548655,311847
1500548665,312660
1500548675,313617
1500548685,314487
1500548695,315338
1500548705,316125
1500548715,316956
1500548725,317516
1500548735,318068
1500548745,318731
1500548755,319481
1500548765,320109
1500548775,320611
1500548785,321354
1500548795,322043
1500548805,322762
1500548815,323521
1500548825,324243
1500548835,324990
1500548845,325689
1500548855,326433
1500548865,327138
1500548875,327923
1500548885,328709
1500548895,329421
1500548905,330159
1500548915,330927
1500548925,331814
1500548935,332706
1500548945,333598
1500548955,334482
1500548965,335394
1500548975,336264
1500548985,337118
1500548995,337937
1500549005,338751
1500549015,339629
1500549025,340507
1500549035,341360
1500549045,342227
1500549055,343099
1500549065,343987
1500549075,344768
1500549085,345584
1500549095,346489
1500549105,347399
1500549115,348227
1500549125,349087
1500549135,349904
1500549145,350712
1500549155,351501
1500549165,352341
1500549175,353161
1500549185,354075
1500549195,354912
1500549205,355701
1500549215,356530
1500549225,357380
1500549235,357726
1500549245,357726
1500549255,357726
1500549265,357726
1500549275,357726
1500549285,357726
1500549295,357726
1500549305,357726
