t,count,mean_rate,m1_rate
1500270757,1,0,0.0
1500270767,2,0.2,0.016666666666666666
1500270777,2,0.1,0.016666666666666666
1500270787,2,0.06666666666666667,0.016666666666666666
1500270797,2,0.05,0.016666666666666666
1500270807,2,0.04,0.016666666666666666
1500270817,2,0.03333333333333333,0.016666666666666666
1500270827,2,0.02857142857142857,0.0
1500270836,2,0.02531645569620253,0.0
1500270846,2,0.02247191011235955,0.0
1500270856,2,0.020202020202020204,0.0
1500270866,2,0.01834862385321101,0.0
1500270876,3,0.025210084033613446,0.016666666666666666
1500270886,3,0.023255813953488372,0.016666666666666666
1500270896,3,0.02158273381294964,0.016666666666666666
1500270906,3,0.020134228187919462,0.016666666666666666
1500270916,3,0.018867924528301886,0.016666666666666666
1500270926,3,0.01775147928994083,0.016666666666666666
1500270936,3,0.01675977653631285,0.0
1500270946,3,0.015873015873015872,0.0
1500270956,3,0.01507537688442211,0.0
1500270965,3,0.014423076923076924,0.0
1500270975,3,0.013761467889908258,0.0
1500270985,3,0.013157894736842105,0.0
1500270995,3,0.012605042016806723,0.0
1500271005,3,0.012096774193548387,0.0
1500271015,3,0.011627906976744186,0.0
1500271025,3,0.011194029850746268,0.0
1500271035,3,0.01079136690647482,0.0
1500271045,3,0.010416666666666666,0.0
1500271055,3,0.010067114093959731,0.0
1500271065,3,0.00974025974025974,0.0
1500271075,3,0.009433962264150943,0.0
1500271085,3,0.009146341463414634,0.0
1500271095,3,0.008875739644970414,0.0
1500271104,3,0.008645533141210375,0.0
1500271114,3,0.008403361344537815,0.0
1500271124,3,0.008174386920980926,0.0
1500271134,3,0.007957559681697613,0.0
1500271144,3,0.007751937984496124,0.0
1500271154,3,0.007556675062972292,0.0
1500271164,3,0.007371007371007371,0.0
1500271174,3,0.007194244604316547,0.0
1500271184,3,0.00702576112412178,0.0
1500271194,3,0.006864988558352402,0.0
1500271204,3,0.006711409395973154,0.0
1500271214,3,0.006564551422319475,0.0
1500271224,3,0.006423982869379015,0.0
1500271234,3,0.006289308176100629,0.0
1500271243,3,0.006172839506172839,0.0
1500271253,3,0.006048387096774193,0.0
1500271263,3,0.005928853754940711,0.0
1500271273,3,0.005813953488372093,0.0
1500271283,3,0.005703422053231939,0.0
1500271293,3,0.005597014925373134,0.0
1500271303,3,0.005494505494505495,0.0
1500271313,3,0.00539568345323741,0.0
1500271323,3,0.00530035335689046,0.0
1500271333,3,0.005208333333333333,0.0
1500271343,3,0.005119453924914676,0.0
1500271353,3,0.0050335570469798654,0.0
1500271363,3,0.0049504950495049506,0.0
1500271373,3,0.00487012987012987,0.0
1500271383,3,0.004792332268370607,0.0
1500271392,3,0.004724409448818898,0.0
1500271402,3,0.004651162790697674,0.0
1500271412,3,0.004580152671755725,0.0
1500271422,3,0.004511278195488722,0.0
1500271432,3,0.0044444444444444444,0.0
1500271442,3,0.004379562043795621,0.0
1500271452,3,0.004316546762589928,0.0
1500271462,3,0.00425531914893617,0.0
