t,value
1500272360,11
1500272370,11
1500272380,11
1500272390,11
1500272399,11
1500272409,11
1500272419,11
1500272429,11
1500272439,11
1500272449,11
1500272459,11
1500272469,11
1500272479,11
1500272489,11
1500272499,11
1500272508,11
1500272518,11
1500272528,11
1500272538,11
1500272548,11
1500272558,11
1500272568,11
1500272578,11
1500272588,11
1500272598,11
1500272608,11
1500272618,11
1500272627,11
1500272637,11
1500272647,11
1500272657,11
1500272667,11
1500272677,11
1500272687,11
1500272697,11
1500272707,11
1500272717,11
1500272727,11
1500272736,11
1500272746,11
1500272756,11
1500272766,11
1500272776,11
1500272786,11
1500272796,11
1500272806,11
1500272816,11
1500272826,11
1500272836,11
1500272846,11
1500272855,11
1500272865,11
1500272875,11
1500272885,11
1500272895,11
1500272905,11
1500272915,11
1500272925,11
1500272935,11
1500272945,11
1500272955,11
1500272964,11
1500272974,11
1500272984,11
1500272994,11
1500273004,11
1500273014,11
1500273024,11
1500273034,11
1500273044,11
1500273054,11
1500273064,11
1500273073,11
1500273083,11
1500273093,11
1500273103,11
1500273113,11
1500273123,11
1500273133,11
1500273143,11
1500273153,11
1500273163,11
1500273173,11
1500273183,11
1500273192,11
1500273202,11
1500273212,11
1500273222,11
1500273232,11
1500273242,11
1500273252,11
1500273262,11
1500273272,11
1500273282,11
1500273292,11
1500273302,11
1500273311,11
1500273321,11
1500273331,11
1500273341,11
1500273351,11
1500273361,11
1500273371,11
1500273381,11
1500273391,11
1500273401,11
1500273411,11
1500273421,11
1500273430,11
1500273440,11
1500273450,11
1500273460,11
1500273470,11
1500273480,11
1500273490,11
1500273500,11
1500273510,11
1500273520,11
1500273529,11
1500273539,11
1500273549,11
1500273559,11
1500273569,11
1500273579,11
1500273589,11
1500273599,11
1500273609,11
1500273619,11
1500273628,11
1500273638,11
1500273648,11
1500273658,11
1500273668,11
1500273678,11
1500273688,11
1500273698,11
1500273708,11
1500273717,11
1500273727,11
1500273737,224
1500273747,1230
1500273757,2143
1500273767,3076
1500273777,4016
1500273787,4958
1500273796,5891
1500273806,6806
1500273816,7721
1500273826,8668
1500273836,9611
1500273846,10490
1500273856,11398
1500273866,12314
1500273876,13264
1500273885,14210
1500273895,15144
1500273905,16047
1500273915,16982
1500273925,17921
1500273935,18851
1500273945,19762
1500273955,20674
1500273964,21597
1500273974,22497
1500273984,22511
1500273994,22511
1500274004,23302
1500274014,24226
1500274024,25119
1500274034,26058
1500274043,26988
1500274053,27913
1500274063,28842
1500274073,29671
1500274083,30624
1500274093,31552
1500274103,32465
1500274113,33375
1500274123,34316
1500274132,35262
1500274142,36177
1500274152,37082
1500274162,38009
1500274172,38913
1500274182,39830
1500274192,40773
1500274202,41698
1500274211,42624
1500274221,43546
1500274231,44466
1500274241,45011
1500274251,45011
1500274261,45194
1500274271,46119
1500274281,47050
1500274290,47964
1500274300,48886
1500274310,49826
1500274320,50744
1500274330,51648
1500274340,52570
1500274350,53507
1500274360,54422
1500274369,55333
1500274379,56314
1500274389,57213
1500274399,58359
1500274409,59506
1500274419,60548
1500274429,61576
1500274439,62602
1500274448,63663
1500274458,64730
1500274468,65796
1500274478,66822
1500274488,67511
1500274498,67511
1500274508,67511
1500274518,68151
1500274527,69016
1500274537,69893
1500274547,70808
1500274557,71749
1500274567,72677
1500274577,73590
1500274587,74455
1500274597,75388
1500274606,76266
1500274616,77165
1500274626,78074
1500274636,79035
1500274646,79881
1500274656,80764
1500274666,81671
1500274676,82484
1500274686,83275
1500274695,84109
1500274705,84982
1500274715,85741
1500274725,86580
1500274735,87361
1500274745,88096
1500274755,88963
1500274765,89862
1500274774,90162
1500274784,90842
1500274794,91610
1500274804,92362
1500274814,93068
1500274824,93773
1500274834,94535
1500274844,95295
1500274854,95964
1500274863,96658
1500274873,97371
1500274883,98063
1500274893,98778
1500274903,99539
1500274913,100269
1500274923,100986
1500274933,101641
1500274942,102435
1500274952,103142
1500274962,103887
1500274972,104660
1500274982,105440
1500274992,106197
1500275002,106938
1500275012,107716
1500275021,108458
1500275031,109153
1500275041,109838
1500275051,110572
1500275061,111283
1500275071,111941
1500275081,112511
1500275091,112864
1500275101,113524
1500275110,114113
1500275120,114692
1500275130,115292
1500275140,115961
1500275150,116604
1500275160,117242
1500275170,117874
1500275180,118524
1500275189,119193
1500275199,119844
1500275209,120456
1500275219,121068
1500275229,121715
1500275239,122357
1500275249,122981
1500275259,123576
1500275269,124213
1500275278,124871
1500275288,125524
1500275298,126193
1500275308,126832
1500275318,127498
1500275328,128088
1500275338,128668
1500275348,129290
1500275357,129949
1500275367,130624
1500275377,131315
1500275387,131960
1500275397,132600
1500275407,133234
1500275417,133854
1500275427,134495
1500275436,134976
1500275446,135392
1500275456,135873
1500275466,136416
1500275476,136957
1500275486,137530
1500275496,138098
1500275506,138643
1500275516,139177
1500275525,139712
1500275535,140276
1500275545,140842
1500275555,141415
1500275565,141974
1500275575,142470
1500275585,142899
1500275595,143417
1500275604,143877
1500275614,144358
1500275624,144901
1500275634,145435
1500275644,145992
1500275654,146547
1500275664,147066
1500275674,147632
1500275683,148190
1500275693,148745
1500275703,149295
1500275713,149879
1500275723,150433
1500275733,150912
1500275743,151476
1500275753,151970
1500275762,152470
1500275772,153015
1500275782,153548
1500275792,154078
1500275802,154582
1500275812,155133
1500275822,155710
1500275832,156296
1500275842,156856
1500275851,157427
1500275861,157892
1500275871,158398
1500275881,158922
1500275891,159427
1500275901,159924
1500275911,160397
1500275921,160863
1500275930,161327
1500275940,161811
1500275950,162274
1500275960,162722
1500275970,163177
1500275980,163662
1500275990,164147
1500276000,164600
1500276009,165106
1500276019,165587
1500276029,166066
1500276039,166531
1500276049,167005
1500276059,167460
1500276069,167898
1500276078,168381
1500276088,168820
1500276098,169280
1500276108,169780
1500276118,170244
1500276128,170678
1500276138,171142
1500276148,171610
1500276158,172070
1500276167,172547
1500276177,172950
1500276187,173417
1500276197,173907
1500276207,174391
1500276217,174863
1500276227,175311
1500276237,175776
1500276247,176279
1500276257,176757
1500276266,177178
1500276276,177652
1500276286,178103
1500276296,178569
1500276306,179025
1500276316,179492
1500276326,179938
1500276336,180011
1500276346,180414
1500276355,180808
1500276365,181233
1500276375,181638
1500276385,182041
1500276395,182454
1500276405,182832
1500276415,183229
1500276425,183623
1500276435,183947
1500276444,184348
1500276454,184783
1500276464,185202
1500276474,185609
1500276484,186031
1500276494,186432
1500276504,186826
1500276514,187236
1500276524,187608
1500276533,187987
1500276543,188412
1500276553,188843
1500276563,189251
1500276573,189676
1500276583,190065
1500276593,190469
1500276603,190874
1500276613,191243
1500276622,191691
1500276632,192116
1500276642,192527
1500276652,192935
1500276662,193328
1500276672,193711
1500276682,194098
1500276692,194508
1500276702,194918
1500276712,195311
1500276721,195724
1500276731,196136
1500276741,196543
1500276751,196946
1500276761,197336
1500276771,197722
1500276781,198109
1500276791,198498
1500276801,198904
1500276810,199268
1500276820,199672
1500276830,200063
1500276840,200477
1500276850,200886
1500276860,201303
1500276870,201708
1500276880,202109
1500276890,202462
1500276899,202818
1500276909,203172
1500276919,203541
1500276929,203890
1500276939,204272
1500276949,204638
1500276959,204962
1500276969,205334
1500276979,205717
1500276989,206093
1500276998,206454
1500277008,206832
1500277018,207200
1500277028,207562
1500277038,207927
1500277048,208312
1500277058,208682
1500277068,209041
1500277078,209408
1500277087,209781
1500277097,210123
1500277107,210488
1500277117,210831
1500277127,211174
1500277137,211507
1500277147,211863
1500277157,212214
1500277167,212566
1500277177,212913
1500277186,213296
1500277196,213664
1500277206,214043
1500277216,214414
1500277226,214762
1500277236,215093
1500277246,215441
1500277256,215791
1500277266,216163
1500277275,216531
1500277285,216911
1500277295,217303
1500277305,217673
1500277315,218045
1500277325,218427
1500277335,218788
1500277345,219163
1500277355,219559
1500277364,219948
1500277374,220292
1500277384,220682
1500277394,221065
1500277404,221444
1500277414,221838
1500277424,222233
1500277434,222613
1500277444,223005
1500277453,223420
1500277463,223803
1500277473,224190
1500277483,224613
1500277493,224871
1500277503,225008
1500277513,225008
1500277523,225008
1500277533,225008
1500277542,225008
1500277552,225008
1500277562,225008
1500277572,225008
1500277582,225008
1500277592,225008
1500277602,225008
1500277612,225008
1500277622,225008
1500277632,225008
1500277641,225008
1500277651,225008
1500277661,225008
1500277671,225008
1500277681,225008
1500277691,225008
1500277701,225008
1500277711,225008
1500277721,225008
1500277730,225008
1500277740,225008
1500277750,225008
1500277760,225008
1500277770,225008
1500277780,225008
1500277790,225008
