t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1500471612,0,0.000000,0.000000,0.000000,0.000000,events/second
1500471621,0,0.000000,0.000000,0.000000,0.000000,events/second
1500471631,0,0.000000,0.000000,0.000000,0.000000,events/second
1500471641,0,0.000000,0.000000,0.000000,0.000000,events/second
1500471650,507,10.163831,0.000000,0.000000,0.000000,events/second
1500471660,3868,64.592430,34.706859,7.286412,2.448799,events/second
1500471670,7260,103.888226,81.395828,18.154939,6.165374,events/second
1500471679,10617,132.907203,120.267314,28.534487,9.796511,events/second
1500471689,13968,155.402477,153.222494,38.586430,13.391897,events/second
1500471699,17323,173.433340,181.475371,48.381776,16.971956,events/second
1500471708,20736,188.710270,205.664674,57.909647,20.530271,events/second
1500471718,24124,201.229869,226.339410,67.167750,24.063629,events/second
1500471728,27525,211.921925,243.599052,76.072696,27.541319,events/second
1500471738,30948,221.241168,258.789187,84.807468,31.021518,events/second
1500471747,34315,228.945799,270.687892,93.057592,34.396786,events/second
1500471757,37754,236.135480,281.618334,101.215534,37.794567,events/second
1500471767,41160,242.284873,290.976947,109.131545,41.163565,events/second
1500471776,44522,247.505814,298.528470,116.706651,44.467776,events/second
1500471786,47849,251.991363,304.597652,123.959297,47.710208,events/second
1500471796,51269,256.495437,309.019303,130.815089,50.862844,events/second
1500471805,54694,260.593163,313.862403,137.692438,54.064302,events/second
1500471815,58112,264.286434,318.419996,144.442563,57.263522,events/second
1500471825,61527,267.645163,322.057227,150.922627,60.410863,events/second
1500471834,64921,270.636369,325.094497,157.180604,63.520134,events/second
1500471844,67500,270.126289,327.270808,163.145752,66.565310,events/second
1500471854,67500,259.732530,289.166602,160.479331,66.738850,events/second
1500471863,67573,250.379049,244.774244,155.218193,66.001412,events/second
1500471873,71631,255.932178,237.597405,156.439970,67.388807,events/second
1500471883,76126,262.609705,270.257543,166.076744,71.620888,events/second
1500471892,80632,268.878354,297.969643,175.413514,75.811680,events/second
1500471902,85167,274.836116,321.497139,184.455034,79.959593,events/second
1500471912,89633,280.205914,341.484388,193.218935,84.068205,events/second
1500471921,94029,285.037238,356.695349,201.334077,88.009781,events/second
1500471931,98422,289.576433,369.067070,209.067229,91.868258,events/second
1500471941,102175,292.026388,375.440071,215.713463,95.405574,events/second
1500471951,105978,294.479330,374.574234,220.770266,98.439588,events/second
1500471960,110263,298.102537,380.857656,227.133312,101.934735,events/second
1500471970,114783,302.153837,389.756647,234.056999,105.650795,events/second
1500471980,119153,305.612449,397.150781,240.755640,109.328223,events/second
1500471989,123524,308.900645,403.736626,247.298466,112.986179,events/second
1500471999,128076,312.469934,410.602203,253.886495,116.690352,events/second
1500472009,132661,315.947845,417.856877,260.571958,120.459524,events/second
1500472018,137193,319.140572,423.152854,266.863151,124.128334,events/second
1500472028,141636,321.985640,427.832180,272.990577,127.770955,events/second
1500472038,146086,324.720200,430.359634,278.601495,131.266412,events/second
1500472047,149502,325.087152,424.766401,282.426180,134.185961,events/second
1500472057,153020,325.655757,411.540175,284.259991,136.441572,events/second
1500472067,157209,327.598787,406.905347,287.418064,139.137918,events/second
1500472076,157500,321.505599,380.360648,285.876575,140.268605,events/second
1500472086,157500,315.073935,321.968337,276.504426,138.718691,events/second
1500472096,161264,316.276697,289.938649,271.036145,138.391441,events/second
1500472106,166831,320.901253,329.353660,280.075994,142.904110,events/second
1500472115,172338,325.238023,364.493463,289.204802,147.497130,events/second
1500472125,177948,329.604976,393.813891,297.932265,152.004359,events/second
1500472135,183311,333.363886,416.698208,305.984108,156.331839,events/second
1500472144,188850,337.302860,437.090833,313.970350,160.677250,events/second
1500472154,194438,341.189575,455.556005,321.948109,165.059829,events/second
1500472164,199902,344.728396,470.650409,329.552260,169.356346,events/second
1500472173,205391,348.189640,482.658028,336.740493,173.549100,events/second
1500472183,210960,351.668826,493.011577,343.727381,177.706747,events/second
1500472193,216599,355.148684,503.832181,350.927112,181.967547,events/second
1500472202,221834,357.864537,511.416823,357.566520,186.072642,events/second
1500472212,227522,361.213358,515.507318,363.453393,189.950004,events/second
1500472222,233034,364.182442,522.626895,369.961760,194.060926,events/second
1500472231,238593,367.132457,527.091400,375.912035,198.009611,events/second
1500472241,244163,370.008336,530.907653,381.684557,201.921030,events/second
1500472251,249745,372.819028,534.924848,387.443064,205.848695,events/second
1500472260,255434,375.703104,539.861108,393.327537,209.838303,events/second
1500472270,261038,378.380261,543.463899,398.905333,213.746001,events/second
1500472280,266519,380.804907,545.436411,404.070672,217.533162,events/second
1500472289,270000,380.344615,545.484539,408.711539,221.158283,events/second
1500472299,270000,375.061161,471.791357,397.532862,219.467162,events/second
1500472309,270553,370.680184,399.362762,384.500184,217.042135,events/second
1500472318,276089,373.152418,388.341302,382.419547,218.179172,events/second
1500472328,283169,377.617724,431.571249,391.781578,223.145788,events/second
1500472338,289427,380.883861,465.590269,400.372656,227.905945,events/second
1500472347,295979,384.446904,491.962944,408.124841,232.423461,events/second
1500472357,302553,387.946833,515.638629,415.940255,236.999643,events/second
1500472367,309133,391.365739,539.280293,424.264324,241.782830,events/second
1500472376,315727,394.716708,557.288437,431.875839,246.364324,events/second
1500472386,322276,397.929304,572.633099,439.268362,250.905991,events/second
1500472396,328546,400.723229,584.437435,446.168607,255.313412,events/second
1500472406,333575,401.954434,579.933789,449.794881,258.647595,events/second
1500472415,338756,403.337342,569.352400,451.780496,261.427746,events/second
1500472425,344010,404.773559,562.081627,454.072019,264.302837,events/second
1500472435,349351,406.277546,557.417448,456.603854,267.252315,events/second
1500472444,354671,407.722842,553.074029,458.978101,270.144617,events/second
1500472454,360241,409.416652,551.073284,461.624097,273.122319,events/second
1500472464,366705,412.082461,560.056748,466.422815,276.819635,events/second
1500472473,373143,414.657434,572.740819,472.206978,280.864518,events/second
1500472483,379387,416.962600,581.729507,477.440972,284.743906,events/second
1500472493,385595,419.178521,585.687773,481.736369,288.322620,events/second
