t,value
1500631184,557503
1500631194,560722
1500631203,563676
1500631213,566676
1500631223,569880
1500631233,572472
1500631243,575439
1500631253,578580
1500631263,581069
1500631273,584200
1500631283,587032
1500631292,589546
1500631302,591563
1500631312,594023
1500631322,596374
1500631332,598483
1500631342,600885
1500631352,603938
1500631362,606481
1500631372,607728
1500631382,610656
1500631391,613951
1500631401,616890
1500631411,619456
1500631421,622050
1500631431,625223
1500631441,628211
1500631451,631340
1500631461,633999
1500631471,636419
1500631480,639019
1500631490,641711
1500631500,644655
1500631510,647548
1500631520,650063
1500631530,652859
1500631540,655691
1500631550,658548
1500631560,661297
1500631569,664169
1500631579,666696
1500631589,669008
1500631599,671985
1500631609,674942
1500631619,677767
1500631629,680682
1500631639,683996
1500631649,687265
1500631658,690653
1500631668,694038
1500631678,697218
1500631688,700431
1500631698,703159
1500631708,706099
1500631718,709112
1500631728,712274
1500631738,715211
1500631747,718175
1500631757,721010
1500631767,724013
1500631777,727065
1500631787,730300
1500631797,732802
1500631807,735924
1500631817,738764
1500631827,741905
1500631837,744846
1500631846,747679
1500631856,750754
1500631866,754145
1500631876,757182
1500631886,760284
1500631896,762867
1500631906,765499
1500631916,768349
1500631926,771218
1500631935,774079
1500631945,776913
1500631955,779803
1500631965,782555
1500631975,785334
1500631985,788462
1500631995,791357
1500632005,793624
1500632015,796377
1500632024,798907
1500632034,801937
1500632044,804853
1500632054,807634
1500632064,810522
1500632074,813659
1500632084,816435
1500632094,819786
1500632104,823225
1500632113,825723
1500632123,827707
1500632133,830863
1500632143,833669
1500632153,836496
1500632163,839610
1500632173,842868
1500632183,846174
1500632193,849308
1500632202,852234
1500632212,855465
1500632222,858009
1500632232,861131
1500632242,864252
1500632252,867363
1500632262,870552
1500632272,873692
1500632282,876763
1500632292,879835
1500632301,883114
1500632311,886095
1500632321,888832
1500632331,891927
1500632341,895063
1500632351,898194
1500632361,901149
1500632371,904339
1500632381,907506
1500632390,910822
1500632400,914220
1500632410,917309
1500632420,920272
1500632430,923474
1500632440,926307
1500632450,928554
1500632460,929876
1500632470,929876
1500632479,929876
1500632489,929876
1500632499,929876
1500632509,929876
