t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1500278247,0,0.000000,0.000000,0.000000,0.000000,events/second
1500278257,0,0.000000,0.000000,0.000000,0.000000,events/second
1500278267,0,0.000000,0.000000,0.000000,0.000000,events/second
1500278277,0,0.000000,0.000000,0.000000,0.000000,events/second
1500278287,1818,36.382603,12.089285,2.499116,0.837671,events/second
1500278297,3979,66.350947,43.179659,9.452665,3.199668,events/second
1500278307,6130,87.610312,69.834833,16.250374,5.559874,events/second
1500278316,8231,102.927250,91.981533,22.736629,7.864158,events/second
1500278326,10359,115.139548,109.922326,28.834189,10.083424,events/second
1500278336,12528,125.318974,126.126584,34.951036,12.352147,events/second
1500278346,14662,133.328633,139.598859,40.820194,14.580192,events/second
1500278356,16848,140.436511,151.471750,46.593023,16.815774,events/second
1500278366,18689,143.795989,161.334526,52.139741,19.014411,events/second
1500278376,20669,147.668488,161.679725,55.783243,20.607888,events/second
1500278386,22933,152.918317,171.957677,61.446418,22.905110,events/second
1500278396,25246,157.818113,180.254143,66.835881,25.147167,events/second
1500278405,27319,160.729455,186.077652,71.811219,27.285473,events/second
1500278415,29473,163.767248,190.008585,76.394586,29.322138,events/second
1500278425,31645,166.579960,194.103008,80.994208,31.392575,events/second
1500278435,33654,168.296258,195.919221,85.102440,33.325995,events/second
1500278445,35712,170.082426,197.574907,89.088909,35.241714,events/second
1500278455,36971,168.073842,187.308013,90.531737,36.327426,events/second
1500278465,39016,169.657813,188.151764,93.881894,38.055359,events/second
1500278475,41187,171.634803,191.835936,97.760495,39.979553,events/second
1500278485,43373,173.513632,196.100154,101.757574,41.965329,events/second
1500278495,44942,172.874531,198.766891,105.425981,43.862762,events/second
1500278504,45000,166.685539,176.929698,103.874588,44.023040,events/second
1500278514,45000,160.732164,149.767756,100.469174,43.536602,events/second
1500278524,46503,160.372417,127.047517,97.231599,43.074376,events/second
1500278534,49652,165.523839,154.167523,103.995221,45.952128,events/second
1500278544,52941,170.794601,180.809830,111.323972,49.063279,events/second
1500278554,55994,174.998316,201.093244,117.945752,51.983753,events/second
1500278564,59236,179.519916,218.682334,124.420821,54.894597,events/second
1500278574,62416,183.593316,234.820465,130.959898,57.866931,events/second
1500278584,65480,187.102378,246.290279,136.821226,60.650497,events/second
1500278593,68573,190.496412,256.090713,142.502171,63.406839,events/second
1500278603,71743,193.916377,265.279528,148.176637,66.192698,events/second
1500278613,74919,197.171438,272.752600,153.607455,68.928779,events/second
1500278623,77987,199.982641,278.717682,158.792367,71.612270,events/second
1500278633,81196,203.003377,284.095122,163.865898,74.285217,events/second
1500278643,84389,205.842525,290.135532,169.096321,77.037869,events/second
1500278653,87519,208.394079,292.865917,173.652229,79.590883,events/second
1500278663,90697,210.938580,296.280560,178.297362,82.196268,events/second
1500278672,93909,213.444666,300.002549,182.967351,84.832543,events/second
1500278682,97116,215.828309,303.336088,187.523525,87.452943,events/second
1500278692,100293,218.041954,306.348465,191.964699,90.055615,events/second
1500278702,103449,220.118896,308.179399,196.103677,92.576577,events/second
1500278712,106632,222.164416,309.053123,199.960063,95.020031,events/second
1500278722,109781,224.057152,310.492524,203.845800,97.489345,events/second
1500278732,112214,224.442024,311.145480,207.480333,99.889472,events/second
1500278742,112500,220.601758,280.217565,204.334926,100.021582,events/second
1500278752,112500,216.359125,237.243185,197.645784,98.919688,events/second
1500278761,113930,214.974885,200.822021,191.166184,97.826664,events/second
1500278771,118095,218.707079,224.354030,196.437031,100.630546,events/second
1500278781,122351,222.468989,255.563655,204.010537,104.241405,events/second
1500278791,126528,225.955479,279.106170,210.735590,107.610870,events/second
1500278801,130856,229.584345,303.196706,218.118204,111.238433,events/second
1500278811,135101,232.945321,322.604461,225.046266,114.754154,events/second
1500278821,139174,235.900637,337.477762,231.415890,118.119405,events/second
1500278831,143293,238.834126,347.020387,236.921999,121.226590,events/second
1500278841,147440,241.717290,358.220238,242.918600,124.525839,events/second
1500278850,151659,244.623572,366.549311,248.470108,127.704729,events/second
1500278860,155564,246.939252,370.683014,253.258685,130.655051,events/second
1500278870,159653,249.470005,377.613149,258.592832,133.807873,events/second
1500278880,163471,251.505912,381.514979,263.329876,136.783394,events/second
1500278890,166867,252.840768,376.716561,266.193936,139.147795,events/second
1500278900,170242,254.104404,370.960919,268.587524,141.358313,events/second
1500278910,174197,256.183816,370.186417,271.743820,143.826016,events/second
1500278920,178420,258.591420,375.763098,276.151244,146.724345,events/second
1500278930,182581,260.841604,383.090963,280.987129,149.784668,events/second
1500278939,186814,263.129884,387.779772,285.334915,152.699750,events/second
1500278949,191059,265.371245,394.159027,290.062738,155.759193,events/second
1500278959,195345,267.607350,398.815003,294.470034,158.728665,events/second
1500278969,199605,269.747875,403.545547,298.902935,161.722741,events/second
1500278979,202425,269.911226,404.107273,302.471722,164.442391,events/second
1500278989,202500,266.458324,355.774413,295.566857,163.645077,events/second
1500278999,202500,262.997694,301.156539,285.877023,161.836862,events/second
1500279009,204818,262.597578,256.058876,276.739565,160.127298,events/second
1500279019,209925,265.738389,290.311822,283.348021,163.641568,events/second
1500279028,215132,268.925517,325.035850,290.994275,167.541547,events/second
1500279038,220406,272.116670,355.124430,298.542819,171.450241,events/second
1500279048,225561,275.084893,381.088975,305.954210,175.353185,events/second
1500279058,230671,277.927339,400.950845,312.667668,179.059496,events/second
1500279068,235974,280.931889,420.514026,319.729615,182.915435,events/second
1500279078,241263,283.849277,436.386302,326.423144,186.683185,events/second
1500279088,246531,286.674321,451.239393,333.204308,190.513046,events/second
1500279098,251694,289.313811,460.151523,338.990471,194.040668,events/second
1500279107,256984,292.037648,471.837213,345.453610,197.820417,events/second
1500279117,262107,294.512467,479.109545,351.149749,201.371542,events/second
1500279127,267433,297.158107,485.754720,356.745613,204.911559,events/second
1500279137,272613,299.585004,491.566606,362.223701,208.436046,events/second
1500279147,277545,301.689599,495.768535,367.360407,211.866579,events/second
1500279157,282771,304.065053,495.853215,371.556213,214.997097,events/second
1500279167,288097,306.496378,500.448019,376.607572,218.429274,events/second
1500279177,293302,308.749121,504.877982,381.618698,221.866340,events/second
1500279187,298378,310.820512,506.607799,386.027820,225.117541,events/second
1500279196,303558,312.956495,508.251742,390.313184,228.338837,events/second
1500279206,308927,315.241680,509.908766,394.513981,231.543344,events/second
1500279216,314048,317.230229,513.208099,399.012129,234.860769,events/second
1500279226,315000,315.009860,484.827054,396.875097,235.964420,events/second
1500279236,315000,311.890819,411.633094,384.137073,233.449664,events/second
1500279246,315594,309.415360,348.439891,371.543562,230.870136,events/second
1500279256,321635,312.276450,352.752479,371.438781,232.374124,events/second
1500279266,327687,315.093123,390.761301,378.941990,236.439590,events/second
1500279275,333083,317.231324,425.116294,386.659555,240.614981,events/second
1500279285,339056,319.873609,439.287152,390.882955,243.648615,events/second
1500279295,345252,322.674864,467.265278,398.446323,247.824782,events/second
1500279305,351498,325.470541,490.101351,405.583935,251.895049,events/second
1500279315,357866,328.326871,513.517129,413.346569,256.209115,events/second
1500279325,363960,330.882166,527.708600,419.677963,260.080325,events/second
1500279335,370358,333.665272,544.250778,426.747960,264.226476,events/second
1500279345,376540,336.205830,555.951375,433.118048,268.170354,events/second
1500279355,382803,338.773107,567.099818,439.534385,272.156034,events/second
1500279364,389148,341.367276,576.990250,445.825308,276.125632,events/second
1500279374,394376,342.944986,579.285713,450.659066,279.632379,events/second
1500279384,399435,344.349819,564.220127,451.670480,281.863711,events/second
1500279394,404789,345.982763,560.019605,454.466985,284.682763,events/second
1500279404,410437,347.837182,559.035303,457.701270,287.648012,events/second
1500279414,415862,349.473060,557.732694,460.757016,290.557618,events/second
1500279424,421315,351.104996,555.416590,463.443071,293.343653,events/second
1500279434,426883,352.804995,555.757510,466.522280,296.260516,events/second
1500279444,432379,354.418119,554.044016,469.089813,299.007662,events/second
1500279453,437678,355.844832,552.804034,471.621501,301.740932,events/second
1500279463,443289,357.500158,552.678584,474.227690,304.494843,events/second
1500279473,448641,358.921792,550.297890,476.299845,307.069217,events/second
1500279483,450000,357.151725,524.504516,473.385881,307.966476,events/second
1500279493,450000,354.339435,446.337493,458.386618,304.739869,events/second
1500279503,450131,351.673407,377.816531,443.358917,301.372612,events/second
1500279513,455850,353.380595,363.920954,437.972611,301.110897,events/second
1500279523,462292,355.617769,406.093620,444.531791,304.832823,events/second
1500279533,468489,357.633734,439.859048,450.489141,308.384717,events/second
1500279542,472357,357.854694,428.429111,447.961859,309.117843,events/second
1500279552,478671,359.911475,459.898481,454.051845,312.705172,events/second
1500279562,485291,362.165931,487.185953,460.072192,316.296199,events/second
1500279572,491769,364.281782,514.552178,466.827544,320.162975,events/second
1500279582,497958,366.154020,532.539129,472.251174,323.612569,events/second
1500279592,504406,368.187966,549.180186,477.759404,327.110249,events/second
1500279602,510873,370.206213,562.225240,482.885214,330.502406,events/second
1500279612,517117,372.035008,574.236146,488.067932,333.933919,events/second
1500279621,523684,374.068366,585.823704,493.343366,337.413742,events/second
1500279631,529985,375.884199,593.042482,497.923467,340.680773,events/second
1500279641,536448,377.788623,600.927395,502.712453,344.031599,events/second
1500279651,541936,378.984501,604.887841,506.790525,347.160149,events/second
1500279661,548502,380.912435,600.482117,508.966320,349.651755,events/second
1500279671,555000,382.766895,606.085758,513.174145,352.830954,events/second
1500279681,561305,384.463734,616.116523,518.361570,356.351037,events/second
1500279691,567875,386.317755,619.690155,522.279822,359.459020,events/second
1500279701,574310,388.055511,622.122991,525.986622,362.507130,events/second
1500279710,580556,389.643107,624.183674,529.587689,365.527754,events/second
1500279720,586875,391.258159,624.723485,532.801570,368.423624,events/second
1500279730,593348,392.953858,627.527950,536.403759,371.453455,events/second
1500279740,599767,394.591693,627.910696,539.485459,374.315465,events/second
1500279750,606166,396.195032,632.400764,543.349573,377.443261,events/second
1500279760,607500,394.488543,602.705773,540.127696,378.201793,events/second
1500279770,607500,391.943404,510.223560,522.429957,374.026116,events/second
1500279780,610068,391.077003,431.894919,505.302665,369.893273,events/second
1500279790,617334,393.214202,462.791478,509.372070,372.754205,events/second
1500279799,624427,395.214800,501.677048,516.149336,376.548034,events/second
1500279809,631781,397.354378,537.058738,523.195273,380.463374,events/second
1500279819,639114,399.454071,565.804280,529.772561,384.256451,events/second
1500279829,645514,400.948171,576.468357,533.328985,387.068518,events/second
1500279839,652934,403.053473,602.777235,540.344718,391.048303,events/second
1500279849,660354,405.132943,623.665555,546.835392,394.884667,events/second
1500279859,667889,407.257155,642.887415,553.436090,398.787098,events/second
1500279869,675181,409.208373,656.047177,559.189191,402.435534,events/second
1500279879,682576,411.198122,665.712936,564.449449,405.941704,events/second
1500279888,690025,413.196351,679.108070,570.656880,409.786852,events/second
1500279898,697184,414.998210,689.535241,576.451400,413.518104,events/second
1500279908,704600,416.930800,696.926073,581.695658,417.083671,events/second
1500279918,711901,418.773016,700.684494,586.260029,420.440067,events/second
1500279928,719169,420.574365,705.864888,591.108958,423.906129,events/second
1500279938,726409,422.338494,706.656427,595.042214,427.079452,events/second
1500279948,733543,424.020975,711.158663,599.668496,430.494954,events/second
1500279958,740889,425.805943,714.145048,603.921682,433.795537,events/second
1500279968,748130,427.510499,714.066452,607.507093,436.883167,events/second
1500279977,755196,429.096266,714.417689,611.084594,439.974779,events/second
1500279987,762454,430.772575,716.725978,614.940185,443.163574,events/second
1500279997,769687,432.416037,718.601856,618.650306,446.310571,events/second
1500280007,777154,434.171844,717.537101,621.677014,449.233714,events/second
1500280017,784457,435.816214,720.180967,625.411581,452.399393,events/second
1500280027,787430,435.051730,708.282139,626.093572,454.547496,events/second
1500280037,787500,432.699749,604.168849,606.572937,449.864736,events/second
1500280047,787500,430.335236,511.417889,586.687111,444.893905,events/second
1500280056,790944,429.868114,436.375969,568.170559,440.218444,events/second
1500280066,799069,431.936439,484.915371,574.106447,443.626793,events/second
1500280076,807442,434.115913,537.867662,582.431652,447.871199,events/second
1500280086,815795,436.261317,582.577033,590.484307,452.070222,events/second
1500280096,824320,438.475386,623.677916,598.965388,456.456071,events/second
1500280106,832298,440.376606,653.366005,606.121691,460.443081,events/second
1500280116,840575,442.415190,679.350210,613.176894,464.428291,events/second
1500280126,848964,444.491053,701.172703,619.977688,468.362450,events/second
1500280136,857361,446.549436,722.830606,627.252839,472.489121,events/second
1500280145,865727,448.570497,740.244442,634.095483,476.504937,events/second
1500280155,874063,450.555216,754.829510,640.683556,480.466352,events/second
1500280165,882225,452.430357,767.725593,647.168313,484.421699,events/second
1500280175,887239,452.680214,746.807902,646.814412,486.109741,events/second
1500280185,895397,454.523488,735.302479,647.466120,488.095593,events/second
1500280195,903917,456.530968,748.485447,653.151139,491.772123,events/second
1500280205,912167,458.382593,761.831749,659.165445,495.584562,events/second
1500280215,920390,460.202214,771.378358,664.595701,499.223750,events/second
1500280225,928430,461.912677,778.540204,669.653933,502.757469,events/second
1500280234,936461,463.601739,784.450879,674.484785,506.229758,events/second
1500280244,944731,465.391840,786.175223,678.445470,509.423122,events/second
1500280254,953113,467.219162,793.737924,683.604411,513.030224,events/second
1500280264,961321,468.944059,798.173370,688.195515,516.464278,events/second
1500280274,969656,470.713952,804.149994,693.087703,520.011306,events/second
1500280284,978036,472.488307,807.925306,697.546990,523.427383,events/second
1500280294,986234,474.158107,813.764758,702.426726,526.996814,events/second
1500280304,989412,473.409972,791.271910,701.416407,528.602760,events/second
1500280314,989865,471.371325,680.355504,680.697592,523.530350,events/second
1500280323,989993,469.197969,580.767385,659.428461,518.098873,events/second
1500280333,989993,466.984737,491.726678,637.835833,512.382898,events/second
1500280343,992256,465.854745,416.237646,616.925087,506.721266,events/second
1500280353,1000375,467.471800,439.991622,615.301270,507.385091,events/second
1500280363,1009584,469.580794,514.474949,625.486967,512.012072,events/second
1500280373,1018521,471.544339,574.636321,634.727591,516.382250,events/second
1500280383,1028241,473.850567,630.050123,644.567730,521.005158,events/second
1500280393,1037427,475.890785,674.902608,653.735249,525.463996,events/second
1500280403,1047198,478.179449,717.793997,663.607238,530.209680,events/second
1500280412,1056473,480.221820,759.357528,674.287558,535.284978,events/second
1500280422,1065889,482.309546,784.643926,682.445720,539.568836,events/second
1500280432,1074777,484.140622,806.301195,690.428521,543.838541,events/second
1500280442,1084235,486.210787,821.200435,697.360425,547.791927,events/second
1500280452,1093631,488.234944,841.721251,705.792894,552.286166,events/second
1500280462,1103298,490.361481,855.853764,713.249360,556.494511,events/second
1500280472,1112475,492.252325,867.175354,720.399878,560.639870,events/second
1500280482,1121699,494.147350,876.318669,727.187024,564.693998,events/second
1500280491,1130792,495.968170,879.244974,732.751396,568.367750,events/second
1500280501,1139898,497.778839,877.160175,737.214633,571.694380,events/second
1500280511,1148991,499.568116,890.966596,744.837667,576.097485,events/second
1500280521,1156802,500.786870,896.437605,750.793950,579.969373,events/second
1500280531,1165930,502.562818,876.863544,751.251401,582.003383,events/second
1500280541,1175029,504.311079,885.400930,757.195896,585.877247,events/second
1500280551,1183972,505.977726,884.347948,761.186104,589.115802,events/second
1500280561,1192785,507.574844,888.716524,766.164494,592.695483,events/second
1500280571,1201882,509.278772,885.938459,769.575320,595.761079,events/second
1500280580,1211043,510.994744,894.357485,775.180728,599.570515,events/second
1500280590,1214736,510.400009,874.332221,774.936875,601.435803,events/second
1500280600,1214936,508.348100,747.878861,751.224574,595.362711,events/second
1500280610,1214990,506.252455,635.265593,727.070750,588.944278,events/second
1500280620,1214990,504.151782,537.740715,703.234535,582.436673,events/second
1500280630,1218238,503.410637,455.299626,680.202905,576.008731,events/second
1500280640,1228038,505.371955,509.093872,684.159907,578.484861,events/second
1500280650,1238248,507.485197,590.682646,695.816253,583.579675,events/second
1500280660,1248414,509.563257,650.162765,705.070806,587.938993,events/second
1500280669,1257792,511.304082,706.207278,715.282828,592.677614,events/second
1500280679,1267048,512.981404,733.984684,720.926456,595.935026,events/second
1500280689,1277352,515.067796,773.163567,729.705718,600.274257,events/second
1500280699,1288147,517.334625,820.322214,741.176289,605.569110,events/second
1500280709,1298729,519.498110,857.230981,751.649173,610.597128,events/second
1500280719,1308962,521.505313,885.972553,761.257505,615.394643,events/second
1500280729,1318796,523.338263,906.124740,769.643326,619.832404,events/second
1500280739,1329233,525.395045,916.770511,776.355201,623.747933,events/second
1500280749,1338896,527.130904,930.621374,783.995264,628.013652,events/second
1500280758,1348565,528.855517,939.242650,790.651726,631.981180,events/second
1500280768,1358933,530.839696,951.763593,798.126098,636.249634,events/second
1500280778,1368716,532.580805,955.165186,803.904525,639.986743,events/second
1500280788,1378411,534.274323,963.705463,810.674224,644.078925,events/second
1500280798,1388795,536.220738,959.803902,814.834636,647.320666,events/second
1500280808,1398852,538.026459,977.090251,823.323246,652.035162,events/second
1500280818,1408676,539.729087,977.325212,828.411338,655.642560,events/second
1500280828,1418515,541.424413,974.945751,832.815975,659.037875,events/second
1500280838,1428542,543.178338,981.850930,838.962596,663.030436,events/second
1500280847,1438069,544.729573,982.766813,843.852667,666.623150,events/second
1500280857,1448480,546.602696,977.130036,847.180801,669.701942,events/second
1500280867,1457163,547.812079,988.739300,853.984418,673.959741,events/second
1500280877,1461644,547.438646,948.581898,849.843393,674.554182,events/second
1500280887,1462270,545.629516,821.410982,825.983187,668.452507,events/second
1500280897,1462481,543.679563,702.919443,800.537996,661.617500,events/second
1500280907,1462481,541.665917,595.008462,774.293239,654.306885,events/second
1500280917,1462481,539.667116,503.663789,748.908887,647.077048,events/second
1500280927,1462481,537.683038,426.342193,724.356733,639.927099,events/second
1500280936,1462481,535.713477,360.890875,700.609495,632.856153,events/second
1500280946,1462481,533.758283,305.487530,677.640784,625.863339,events/second
