t,value
1500280638,11
1500280648,11
1500280657,11
1500280667,11
1500280677,11
1500280687,11
1500280697,11
1500280707,11
1500280717,11
1500280727,11
1500280737,11
1500280746,11
1500280756,11
1500280766,11
1500280776,11
1500280786,11
1500280796,11
1500280806,11
1500280816,11
1500280826,11
1500280835,11
1500280845,11
1500280855,11
1500280865,11
1500280875,11
1500280885,11
1500280895,11
1500280905,11
1500280915,11
1500280924,11
1500280934,11
1500280944,11
1500280954,11
1500280964,11
1500280974,11
1500280984,11
1500280994,11
1500281003,11
1500281013,11
1500281023,11
1500281033,11
1500281043,11
1500281053,11
1500281063,11
1500281073,11
1500281083,11
1500281092,11
1500281102,11
1500281112,425
1500281122,1397
1500281132,2353
1500281142,3293
1500281152,4210
1500281162,5111
1500281172,6033
1500281182,6964
1500281191,7895
1500281201,8799
1500281211,9757
1500281221,10684
1500281231,11612
1500281241,12536
1500281251,13462
1500281261,14410
1500281271,15350
1500281280,16219
1500281290,17159
1500281300,18085
1500281310,18997
1500281320,19944
1500281330,21085
1500281340,22191
1500281350,22511
1500281360,22511
1500281369,22824
1500281379,23907
1500281389,24999
1500281399,26071
1500281409,27157
1500281419,28253
1500281429,29334
1500281439,30427
1500281449,31511
1500281458,32587
1500281468,33657
1500281478,34760
1500281488,35900
1500281498,37078
1500281508,38182
1500281518,39206
1500281528,40289
1500281538,41383
1500281547,42478
1500281557,43569
1500281567,44614
1500281577,45011
1500281587,45011
1500281597,45011
1500281607,46043
1500281617,47119
1500281627,48195
1500281636,49285
1500281646,50353
1500281656,51441
1500281666,52524
1500281676,53604
1500281686,54688
1500281696,55768
1500281706,56842
1500281716,57893
1500281725,58951
1500281735,59998
1500281745,61063
1500281755,62105
1500281765,63090
1500281775,64085
1500281785,65166
1500281795,66227
1500281805,67237
1500281814,67511
1500281824,67511
1500281834,67786
1500281844,68818
1500281854,69787
1500281864,70746
1500281874,71643
1500281884,72571
1500281894,73462
1500281903,74422
1500281913,75351
1500281923,76261
1500281933,77168
1500281943,78083
1500281953,78952
1500281963,79843
1500281973,80733
1500281982,81634
1500281992,82423
1500282002,83259
1500282012,84028
1500282022,84906
1500282032,85790
1500282042,86592
1500282052,87422
1500282062,88261
1500282072,89014
1500282081,89929
1500282091,90011
1500282101,90358
1500282111,91040
1500282121,91766
1500282131,92465
1500282141,93164
1500282151,93866
1500282161,94545
1500282170,95187
1500282180,95895
1500282190,96609
1500282200,97327
1500282210,98114
1500282220,98854
1500282230,99547
1500282240,100177
1500282249,100878
1500282259,101600
1500282269,102348
1500282279,103040
1500282289,103722
1500282299,104442
1500282309,105135
1500282319,105845
1500282329,106538
1500282338,107272
1500282348,108008
1500282358,108750
1500282368,109473
1500282378,110180
1500282388,110897
1500282398,111581
1500282408,112317
1500282418,112515
1500282427,113197
1500282437,113798
1500282447,114461
1500282457,115105
1500282467,115720
1500282477,116279
1500282487,116887
1500282497,117509
1500282507,118087
1500282516,118723
1500282526,119363
1500282536,119954
1500282546,120558
1500282556,121150
1500282566,121705
1500282576,122299
1500282586,122898
1500282596,123457
1500282605,124031
1500282615,124636
1500282625,125233
1500282635,125801
1500282645,126339
1500282655,126847
1500282665,127469
1500282675,128093
1500282684,128701
1500282694,129318
1500282704,129857
1500282714,130442
1500282724,131051
1500282734,131645
1500282744,132249
1500282754,132825
1500282764,133411
1500282773,133983
1500282783,134599
1500282793,135011
1500282803,135267
1500282813,135768
1500282823,136252
1500282833,136770
1500282843,137216
1500282852,137708
1500282862,138201
1500282872,138684
1500282882,139255
1500282892,139768
1500282902,140271
1500282912,140716
1500282922,141208
1500282932,141697
1500282941,142242
1500282951,142791
1500282961,143269
1500282971,143743
1500282981,144215
1500282991,144741
1500283001,145244
1500283011,145802
1500283021,146325
1500283030,146850
1500283040,147356
1500283050,147846
1500283060,148387
1500283070,148900
1500283080,149412
1500283090,149926
1500283100,150450
1500283110,150931
1500283119,151466
1500283129,151984
1500283139,152487
1500283149,152992
1500283159,153512
1500283169,154015
1500283179,154539
1500283189,155050
1500283198,155547
1500283208,156071
1500283218,156564
1500283228,157079
1500283238,157497
1500283248,157751
1500283258,158224
1500283268,158682
1500283278,159143
1500283288,159610
1500283297,160062
1500283307,160512
1500283317,160946
1500283327,161427
1500283337,161902
1500283347,162380
1500283357,162823
1500283367,163273
1500283377,163717
1500283387,164139
1500283396,164572
1500283406,165036
1500283416,165502
1500283426,165980
1500283436,166444
1500283446,166926
1500283456,167392
1500283466,167872
1500283476,168302
1500283486,168774
1500283495,169199
1500283505,169605
1500283515,170030
1500283525,170427
1500283535,170876
1500283545,171292
1500283555,171713
1500283565,172151
1500283575,172597
1500283585,173085
1500283594,173564
1500283604,174038
1500283614,174499
1500283624,174953
1500283634,175408
1500283644,175840
1500283654,176231
1500283664,176674
1500283674,177141
1500283684,177606
1500283693,178069
1500283703,178477
1500283713,178930
1500283723,179396
1500283733,179858
1500283743,180011
1500283753,180459
1500283763,180833
1500283773,181175
1500283783,181560
1500283792,181925
1500283802,182331
1500283812,182733
1500283822,183128
1500283832,183529
1500283842,183943
1500283852,184324
1500283862,184736
1500283872,185153
1500283881,185592
1500283891,186013
1500283901,186447
1500283911,186889
1500283921,187323
1500283931,187712
1500283941,188136
1500283951,188570
1500283961,188996
1500283971,189432
1500283980,189857
1500283990,190298
1500284000,190735
1500284010,191174
1500284020,191613
1500284030,192054
1500284040,192476
1500284050,192870
1500284060,193282
1500284069,193682
1500284079,194105
1500284089,194539
1500284099,194947
1500284109,195369
1500284119,195765
1500284129,196164
1500284139,196584
1500284149,196993
1500284158,197406
1500284168,197821
1500284178,198225
1500284188,198607
1500284198,199022
1500284208,199452
1500284218,199852
1500284228,200279
1500284238,200670
1500284247,201068
1500284257,201452
1500284267,201851
1500284277,202226
1500284287,202457
1500284297,202880
1500284307,203249
1500284317,203623
1500284327,203967
1500284336,204335
1500284346,204721
1500284356,205090
1500284366,205454
1500284376,205822
1500284386,206193
1500284396,206556
1500284406,206932
1500284416,207311
1500284425,207725
1500284435,208129
1500284445,208508
1500284455,208884
1500284465,209230
1500284475,209618
1500284485,209979
1500284495,210331
1500284505,210727
1500284514,211121
1500284524,211495
1500284534,211851
1500284544,212279
1500284554,212702
1500284564,213102
1500284574,213509
1500284584,213886
1500284593,214264
1500284603,214661
1500284613,215027
1500284623,215416
1500284633,215793
1500284643,216166
1500284653,216535
1500284663,216902
1500284673,217274
1500284682,217664
1500284692,218070
1500284702,218480
1500284712,218896
1500284722,219296
1500284732,219699
1500284742,220126
1500284752,220508
1500284762,220887
1500284771,221299
1500284781,221691
1500284791,222073
1500284801,222465
1500284811,222848
1500284821,223236
1500284831,223618
1500284841,223999
1500284851,224400
1500284860,224758
1500284870,224983
1500284880,225009
1500284890,225009
1500284900,225009
1500284910,225009
1500284920,225009
1500284930,225009
1500284939,225009
1500284949,225009
1500284959,225009
1500284969,225009
1500284979,225009
1500284989,225009
1500284999,225009
1500285009,225009
1500285019,225009
1500285028,225009
1500285038,225009
1500285048,225009
