t,value
1500469991,0
1500470000,0
1500470010,0
1500470020,0
1500470030,0
1500470039,0
1500470049,0
1500470059,0
1500470069,0
1500470078,0
1500470088,0
1500470098,0
1500470107,0
1500470117,0
1500470127,0
1500470137,0
1500470147,0
1500470156,0
1500470166,0
1500470176,0
1500470185,0
1500470195,0
1500470205,0
1500470215,0
1500470224,0
1500470234,0
1500470244,0
1500470254,0
1500470263,0
1500470273,0
1500470283,0
1500470292,0
1500470302,0
1500470312,0
1500470322,0
1500470331,0
1500470341,0
1500470351,0
1500470361,0
1500470370,0
1500470380,0
1500470390,0
1500470399,0
1500470409,0
1500470419,0
1500470429,0
1500470438,0
1500470448,0
1500470458,0
1500470467,0
1500470477,0
1500470487,0
1500470497,0
1500470506,0
1500470516,0
1500470526,0
1500470535,0
1500470545,0
1500470555,0
1500470565,0
1500470574,0
1500470584,0
1500470594,0
1500470603,0
1500470613,0
1500470623,0
1500470632,0
1500470642,0
1500470652,0
1500470662,0
1500470671,0
1500470681,0
1500470691,0
1500470700,0
1500470710,0
1500470720,0
1500470729,0
1500470739,0
1500470749,0
1500470758,0
1500470768,0
1500470778,0
1500470787,0
1500470797,0
1500470807,0
1500470817,0
1500470826,0
1500470836,0
1500470846,0
1500470855,0
1500470865,0
1500470875,0
1500470884,0
1500470894,0
1500470904,0
1500470913,0
1500470923,0
1500470933,0
1500470942,0
1500470952,0
1500470962,0
1500470972,0
1500470981,0
1500470991,0
1500471001,0
1500471010,0
1500471020,0
1500471030,0
1500471039,0
1500471049,0
1500471059,0
1500471068,0
1500471078,0
1500471088,0
1500471097,0
1500471107,0
1500471117,0
1500471126,0
1500471136,0
1500471146,0
1500471155,0
1500471165,0
1500471175,0
1500471184,0
1500471194,0
1500471204,0
1500471213,0
1500471223,0
1500471233,0
1500471242,0
1500471252,0
1500471262,0
1500471272,0
1500471281,0
1500471291,0
1500471301,0
1500471310,0
1500471320,0
1500471329,0
1500471339,0
1500471349,0
1500471358,0
1500471368,0
1500471378,0
1500471387,0
1500471397,0
1500471407,0
1500471417,0
1500471426,0
1500471436,0
1500471446,0
1500471455,0
1500471465,0
1500471475,0
1500471484,0
1500471494,0
1500471504,0
1500471513,0
1500471523,0
1500471533,0
1500471542,0
1500471552,0
1500471562,0
1500471572,0
1500471581,0
1500471591,0
1500471601,0
1500471610,1
1500471620,1
1500471630,1
1500471639,1
1500471649,1
1500471659,1
1500471668,1
1500471678,1
1500471688,1
1500471697,1
1500471707,1
1500471717,1
1500471727,1
1500471736,1
1500471746,1
1500471756,1
1500471765,1
1500471775,1
1500471785,1
1500471794,1
1500471804,1
1500471814,1
1500471824,1
1500471833,1
1500471843,1
1500471853,1
1500471862,1
1500471872,1
1500471882,1
1500471891,1
1500471901,1
1500471911,1
1500471921,1
1500471930,1
1500471940,1
1500471950,1
1500471959,1
1500471969,1
1500471979,1
1500471988,1
1500471998,1
1500472008,1
1500472017,1
1500472027,1
1500472037,1
1500472047,1
1500472056,1
1500472066,1
1500472076,1
