t,value
1500627560,14
1500627570,14
1500627580,14
1500627590,14
1500627600,14
1500627610,14
1500627619,14
1500627629,14
1500627639,14
1500627649,14
1500627659,14
1500627669,14
1500627678,14
1500627688,14
1500627698,14
1500627708,14
1500627718,14
1500627728,14
1500627738,14
1500627747,14
1500627757,14
1500627767,14
1500627777,14
1500627787,14
1500627797,14
1500627806,14
1500627816,14
1500627826,14
1500627836,14
1500627846,14
1500627856,14
1500627866,14
1500627875,14
1500627885,14
1500627895,14
1500627905,14
1500627915,14
1500627925,14
1500627935,14
1500627944,14
1500627954,14
1500627964,14
1500627974,14
1500627984,14
1500627994,14
1500628003,14
1500628013,14
1500628023,14
1500628033,14
1500628043,14
1500628053,14
1500628063,14
1500628072,14
1500628082,14
1500628092,14
1500628102,14
1500628112,14
1500628122,14
1500628131,14
1500628141,14
1500628151,14
1500628161,14
1500628171,14
1500628181,14
1500628191,14
1500628200,14
1500628210,14
1500628220,14
1500628230,14
1500628240,14
1500628250,14
1500628259,14
1500628269,14
1500628279,14
1500628289,14
1500628299,14
1500628309,14
1500628318,14
1500628328,14
1500628338,14
1500628348,14
1500628358,14
1500628368,14
1500628377,14
1500628387,14
1500628397,14
1500628407,14
1500628417,14
1500628427,14
1500628436,14
1500628446,14
1500628456,14
1500628466,14
1500628476,14
1500628486,14
1500628496,14
1500628505,14
1500628515,14
1500628525,14
1500628535,14
1500628545,14
1500628555,14
1500628564,14
1500628574,14
1500628584,14
1500628594,14
1500628604,14
1500628614,14
1500628623,14
1500628633,14
1500628643,14
1500628653,14
1500628663,14
1500628673,14
1500628682,14
1500628692,14
1500628702,14
1500628712,14
1500628722,14
1500628732,14
1500628741,48
1500628751,490
1500628761,791
1500628771,1116
1500628781,1413
1500628791,1806
1500628801,2317
1500628810,2829
1500628820,3789
1500628830,4933
1500628840,6093
1500628850,6996
1500628860,7959
1500628869,9179
1500628879,10429
1500628889,11609
1500628899,12794
1500628909,14053
1500628919,15345
1500628928,16916
1500628938,18250
1500628948,19719
1500628958,20349
1500628968,20349
1500628978,20592
1500628987,21981
1500628997,23505
1500629007,24989
1500629017,26529
1500629027,28163
1500629037,30083
1500629047,31602
1500629056,32909
1500629066,34343
1500629076,36145
1500629086,37694
1500629096,39377
1500629106,40895
1500629115,42202
1500629125,43480
1500629135,45042
1500629145,46804
1500629155,48302
1500629165,49852
1500629175,51792
1500629184,53620
1500629194,55245
1500629204,56796
1500629214,58644
1500629224,60699
1500629234,61690
1500629244,61690
1500629253,61992
1500629263,64066
1500629273,65718
1500629283,67679
1500629293,69053
1500629303,70259
1500629313,71967
1500629322,73566
1500629332,74944
1500629342,76927
1500629352,78248
1500629362,79414
1500629372,80940
1500629382,82212
1500629392,84011
1500629401,85893
1500629411,87639
1500629421,89555
1500629431,90992
1500629441,92834
1500629451,94596
1500629461,96683
1500629470,98082
1500629480,99091
1500629490,99119
1500629500,99119
1500629510,100378
1500629520,102110
1500629530,103977
1500629540,105532
1500629549,107278
1500629559,109079
1500629569,111086
1500629579,112711
1500629589,114748
1500629599,116591
1500629609,118409
1500629619,119920
1500629628,121848
1500629638,123890
1500629648,125709
1500629658,127647
1500629668,129517
1500629678,131616
1500629688,133300
1500629698,135180
1500629707,137099
1500629717,138796
1500629727,140218
1500629737,142010
1500629747,143925
1500629757,145632
1500629767,147344
1500629777,148640
1500629786,148640
1500629796,150411
1500629806,152338
1500629816,154065
1500629826,155679
1500629836,157229
1500629846,158947
1500629856,160767
1500629865,162564
1500629875,164757
1500629885,166574
1500629895,168354
1500629905,170176
1500629915,172262
1500629925,173797
1500629935,175346
1500629944,177518
1500629954,179656
1500629964,181889
1500629974,183668
1500629984,185401
1500629994,187098
1500630004,189185
1500630014,190885
1500630023,192765
1500630033,194237
1500630043,195920
1500630053,197566
1500630063,199643
1500630073,201504
1500630083,203147
1500630093,204917
1500630102,206499
1500630112,207595
1500630122,209800
1500630132,211462
1500630142,213055
1500630152,214843
1500630162,216847
1500630172,218980
1500630181,220883
1500630191,222918
1500630201,224560
1500630211,226228
1500630221,227906
1500630231,229507
1500630241,231226
1500630251,232581
1500630261,234372
1500630270,236065
1500630280,237570
1500630290,239649
1500630300,241464
1500630310,243619
1500630320,245626
1500630330,247110
1500630340,248907
1500630349,249972
1500630359,252240
1500630369,253996
1500630379,255608
1500630389,257673
1500630399,259138
1500630409,260870
1500630419,262606
1500630428,263988
1500630438,265709
1500630448,267235
1500630458,268708
1500630468,270277
1500630478,270839
1500630488,272498
1500630498,274340
1500630507,275852
1500630517,277388
1500630527,279156
1500630537,280807
1500630547,282519
1500630557,283810
1500630567,285194
1500630577,287288
1500630586,289080
1500630596,290705
1500630606,292822
1500630616,294791
1500630626,296423
1500630636,298513
1500630646,299743
1500630656,301304
1500630666,303044
1500630675,304610
1500630685,306435
1500630695,307835
1500630705,309018
1500630715,310859
1500630725,312393
1500630735,314312
1500630745,315949
1500630754,317357
1500630764,318846
1500630774,320508
1500630784,321910
1500630794,323216
1500630804,324905
1500630814,326760
1500630824,328563
1500630833,330067
1500630843,332291
1500630853,333488
1500630863,334942
1500630873,336597
1500630883,337659
1500630893,338183
1500630903,340063
1500630913,341612
1500630922,342847
1500630932,344476
1500630942,346492
1500630952,347980
1500630962,349639
1500630972,351629
1500630982,353180
1500630992,354855
1500631001,356537
1500631011,358430
1500631021,360344
1500631031,362402
1500631041,363903
1500631051,365881
1500631061,367441
1500631071,369045
1500631080,370914
1500631090,372575
1500631100,374627
1500631110,376858
1500631120,378727
1500631130,380179
1500631140,381799
1500631150,383300
1500631160,384736
1500631169,386471
1500631179,388151
1500631189,389839
1500631199,391163
1500631209,392735
1500631219,394479
1500631229,396167
1500631239,398062
1500631248,399566
1500631258,400910
1500631268,402425
1500631278,404174
1500631288,405574
1500631298,407052
1500631308,408417
1500631318,410121
1500631327,411440
1500631337,413179
1500631347,414768
1500631357,416009
1500631367,416485
1500631377,418360
1500631387,419848
1500631397,421301
1500631406,422894
1500631416,424377
1500631426,426071
1500631436,427914
1500631446,429271
1500631456,430584
1500631466,432174
1500631476,434020
1500631486,435658
1500631495,437349
1500631505,439047
1500631515,440707
1500631525,442703
1500631535,444083
1500631545,445612
1500631555,447079
1500631565,448658
1500631574,450412
1500631584,452458
1500631594,454256
1500631604,456003
1500631614,457582
1500631624,459015
1500631634,460419
1500631644,461750
1500631653,462816
1500631663,464097
1500631673,465535
1500631683,466804
1500631693,468498
1500631703,469898
1500631713,471324
1500631723,472763
1500631733,474097
1500631742,475386
1500631752,476928
1500631762,478386
1500631772,479734
1500631782,481025
1500631792,482165
1500631802,483584
1500631812,484927
1500631821,486283
1500631831,487515
1500631841,488949
1500631851,490280
1500631861,491820
1500631871,492957
1500631881,494520
1500631891,495563
1500631901,496945
1500631910,498513
1500631920,500120
1500631930,501413
1500631940,503133
1500631950,504983
1500631960,506535
1500631970,508140
1500631980,509786
1500631989,511480
1500631999,513284
1500632009,514803
1500632019,516545
1500632029,518282
1500632039,519788
1500632049,521678
1500632059,523108
1500632068,524466
1500632078,525668
1500632088,527144
1500632098,528248
1500632108,529522
1500632118,530737
1500632128,532285
1500632138,533653
1500632147,535224
1500632157,537006
1500632167,538393
1500632177,539810
1500632187,540960
1500632197,542353
1500632207,543683
1500632217,545154
1500632227,546601
1500632236,548127
1500632246,549435
1500632256,550977
1500632266,552541
1500632276,553971
1500632286,555218
1500632296,556817
1500632306,558055
1500632315,559325
1500632325,560831
1500632335,562292
1500632345,564006
1500632355,565412
1500632365,566990
1500632375,568572
1500632385,570030
1500632395,571208
1500632404,572812
1500632414,574516
1500632424,575962
1500632434,577431
1500632444,578822
1500632454,581032
1500632464,581119
1500632474,581119
1500632483,581119
1500632493,581119
1500632503,581119
1500632513,581119
