t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1500549796,0,0.000000,0.000000,0.000000,0.000000,events/second
1500549806,0,0.000000,0.000000,0.000000,0.000000,events/second
1500549816,0,0.000000,0.000000,0.000000,0.000000,events/second
1500549826,0,0.000000,0.000000,0.000000,0.000000,events/second
1500549836,0,0.000000,0.000000,0.000000,0.000000,events/second
1500549846,1921,27.457461,1.695058,0.350405,0.117451,events/second
1500549856,5590,69.907524,57.689046,12.351157,4.164755,events/second
1500549866,9262,102.953759,105.713793,24.090159,8.211598,events/second
1500549876,12946,129.508211,145.009157,35.158190,12.117492,events/second
1500549886,16586,150.832962,179.168151,46.061628,16.047437,events/second
1500549896,20294,169.169231,208.409944,56.666155,19.953057,events/second
1500549906,24021,184.829826,233.357685,66.965452,23.829865,events/second
1500549916,27702,197.924077,254.545867,76.945840,27.670362,events/second
1500549926,31361,209.125390,271.902373,86.472021,31.425424,events/second
1500549936,35007,218.844708,285.954045,95.551019,35.093638,events/second
1500549946,38656,227.438135,298.431250,104.454300,38.762274,events/second
1500549956,42361,235.387653,308.323258,112.924317,42.342814,events/second
1500549966,45970,241.994930,317.706713,121.340759,45.959796,events/second
1500549976,49672,248.406312,324.700345,129.267635,49.464192,events/second
1500549986,53234,253.540326,331.096907,137.046785,52.968247,events/second
1500549996,56975,259.021200,335.955556,144.434387,56.386571,events/second
1500550006,60655,263.760172,341.723159,151.946838,59.891601,events/second
1500550016,63818,265.949654,339.256403,157.679562,62.843084,events/second
1500550026,67409,269.676147,341.340041,164.068694,66.043923,events/second
1500550036,67500,259.652678,316.367969,164.731765,67.360898,events/second
1500550046,70012,259.339524,269.158949,159.612200,66.710769,events/second
1500550056,74912,267.578503,302.946943,170.417701,71.379147,events/second
1500550066,79551,274.349053,328.941311,180.330125,75.815333,events/second
1500550076,84310,281.068251,351.374866,189.993640,80.227252,events/second
1500550086,89222,287.847471,371.936055,199.661875,84.697997,events/second
1500550096,94059,293.968699,390.037348,209.171412,89.173219,events/second
1500550106,99024,300.106563,404.721360,218.226525,93.550551,events/second
1500550116,103990,305.886576,419.390583,227.471207,98.043925,events/second
1500550126,108891,311.150370,429.911245,236.014460,102.353761,events/second
1500550136,113859,316.307842,439.972637,244.518457,106.696805,events/second
1500550146,118747,320.970267,449.106683,252.872310,111.035044,events/second
1500550156,123649,325.424097,453.738694,260.290110,115.102150,events/second
1500550166,128605,329.788030,460.183088,268.010497,119.308652,events/second
1500550176,133534,333.866124,465.333039,275.414915,123.447615,events/second
1500550186,138541,337.935674,470.442034,282.729252,127.591880,events/second
1500550196,143478,341.644699,475.179287,289.892231,131.720178,events/second
1500550206,148383,345.106082,477.707190,296.502676,135.695713,events/second
1500550216,153259,348.345452,478.256834,302.560971,139.514496,events/second
1500550226,157473,349.969064,479.528748,308.604596,143.353738,events/second
1500550236,157500,342.419091,432.898934,304.444716,143.788560,events/second
1500550246,160763,342.076116,370.055029,295.210921,142.450168,events/second
1500550256,166918,347.772896,408.165160,305.800419,147.707092,events/second
1500550266,172659,352.392158,436.211318,315.162530,152.610355,events/second
1500550276,178699,357.424759,460.073921,324.204575,157.452806,events/second
1500550286,184783,362.346199,481.871100,333.306929,162.362860,events/second
1500550296,190803,366.955223,500.836988,342.235151,167.261351,events/second
1500550306,196754,371.260115,515.740518,350.624819,172.022846,events/second
1500550316,202915,375.794536,529.314903,358.935134,176.797177,events/second
1500550326,209105,380.216764,543.583413,367.566365,181.718748,events/second
1500550336,215269,384.434630,554.866986,375.744319,186.528497,events/second
1500550346,221378,388.407933,564.220687,383.616876,191.272809,events/second
1500550356,227461,392.199455,570.754815,390.928334,195.862147,events/second
1500550366,233638,396.021674,577.938070,398.351292,200.519053,events/second
1500550376,239880,399.824950,584.111305,405.547971,205.130103,events/second
1500550386,246005,403.311601,588.678048,412.386158,209.649914,events/second
1500550396,252186,406.776165,593.269057,419.146543,214.168641,events/second
1500550406,258195,409.857674,594.807756,425.196870,218.473541,events/second
1500550416,264289,412.975683,597.666471,431.364471,222.836315,events/second
1500550426,269970,415.362343,599.264346,437.150519,227.090217,events/second
1500550436,270000,409.114080,545.937242,431.357862,227.474698,events/second
1500550446,272829,407.230190,462.125899,417.216269,224.961191,events/second
1500550456,280345,412.294740,494.506874,425.494680,229.869602,events/second
1500550466,287544,416.753025,529.935324,435.336472,235.349059,events/second
1500550476,294690,421.008219,559.503922,444.753708,240.732949,events/second
1500550486,302087,425.497066,585.207314,453.980178,246.095649,events/second
1500550496,309496,429.877880,608.387451,463.232444,251.511111,events/second
1500550506,316969,434.226367,629.487902,472.496329,256.972836,events/second
1500550516,324410,438.414041,646.235434,481.227977,262.297707,events/second
1500550526,331853,442.492752,662.431961,490.105841,267.709564,events/second
1500550536,339259,446.415389,673.451611,498.116150,272.867205,events/second
1500550546,346676,450.250476,684.839246,506.303263,278.115933,events/second
1500550556,353945,453.797404,691.712802,513.636996,283.109822,events/second
1500550566,361243,457.291260,698.567359,520.942413,288.119506,events/second
1500550576,368526,460.679065,702.449998,527.598503,292.935711,events/second
1500550586,375802,463.974532,707.947209,534.497979,297.853689,events/second
1500550596,383232,467.377424,711.206012,540.865170,302.613691,events/second
1500550606,390600,470.623590,715.455627,547.357442,307.434476,events/second
1500550616,397645,473.407999,719.915721,553.812730,312.260792,events/second
1500550626,404775,476.226849,715.776483,558.330945,316.450246,events/second
1500550636,405000,470.950718,660.556302,552.057526,317.028596,events/second
