t,count,mean_rate,m1_rate
1500549583,1,0,0.0
1500549593,2,0.2,0.016666666666666666
1500549603,3,0.15,0.03333333333333333
1500549613,3,0.1,0.03333333333333333
1500549623,3,0.075,0.03333333333333333
1500549633,3,0.06,0.03333333333333333
1500549643,3,0.05,0.03333333333333333
1500549653,3,0.04285714285714286,0.016666666666666666
1500549663,3,0.0375,0.0
1500549673,3,0.03333333333333333,0.0
1500549683,3,0.03,0.0
1500549693,3,0.02727272727272727,0.0
1500549703,3,0.025,0.0
1500549713,3,0.023076923076923078,0.0
1500549723,3,0.02142857142857143,0.0
1500549733,3,0.02,0.0
1500549743,3,0.01875,0.0
1500549753,3,0.01764705882352941,0.0
1500549763,3,0.016666666666666666,0.0
1500549773,3,0.015789473684210527,0.0
1500549783,14,0.07,0.18333333333333332
1500549793,14,0.06666666666666667,0.18333333333333332
1500549803,14,0.06363636363636363,0.18333333333333332
1500549813,14,0.06086956521739131,0.18333333333333332
1500549823,14,0.058333333333333334,0.18333333333333332
1500549833,14,0.056,0.18333333333333332
1500549843,14,0.05384615384615385,0.0
1500549853,14,0.05185185185185185,0.0
1500549863,14,0.05,0.0
1500549873,14,0.04827586206896552,0.0
1500549883,14,0.04666666666666667,0.0
1500549893,14,0.04516129032258064,0.0
1500549903,14,0.04375,0.0
1500549913,14,0.04242424242424243,0.0
1500549923,14,0.041176470588235294,0.0
1500549933,14,0.04,0.0
1500549943,14,0.03888888888888889,0.0
1500549953,14,0.03783783783783784,0.0
1500549963,14,0.03684210526315789,0.0
1500549973,14,0.035897435897435895,0.0
1500549983,14,0.035,0.0
1500549993,14,0.03414634146341464,0.0
1500550003,14,0.03333333333333333,0.0
1500550013,14,0.03255813953488372,0.0
1500550023,14,0.031818181818181815,0.0
1500550033,14,0.03111111111111111,0.0
1500550043,14,0.030434782608695653,0.0
1500550053,14,0.029787234042553193,0.0
1500550063,14,0.029166666666666667,0.0
1500550073,14,0.02857142857142857,0.0
1500550083,14,0.028,0.0
1500550093,14,0.027450980392156862,0.0
1500550103,14,0.026923076923076925,0.0
1500550113,14,0.026415094339622643,0.0
