t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1499696760,407,40.666724,39.423876,39.246280,39.215512,events/second
1499696770,779,38.904943,39.072241,39.178758,39.193193,events/second
1499696826,2237,223.665266,219.247529,218.575203,218.458726,events/second
1499696836,4485,224.244419,220.113999,218.779877,218.528862,events/second
1499696846,6772,225.728788,221.454482,219.106053,218.641356,events/second
1499696856,9032,225.798639,222.130567,219.331135,218.722562,events/second
1499696866,11262,225.237373,222.275548,219.451852,218.769875,events/second
1499696876,13555,225.914660,223.353290,219.774685,218.886226,events/second
1499696886,15873,226.757525,224.172572,220.003197,218.967742,events/second
