t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1500458211,0,0.000000,0.000000,0.000000,0.000000,events/second
1500458221,0,0.000000,0.000000,0.000000,0.000000,events/second
1500458230,0,0.000000,0.000000,0.000000,0.000000,events/second
1500458240,0,0.000000,0.000000,0.000000,0.000000,events/second
1500458250,3184,63.720342,24.610329,5.087487,1.705259,events/second
1500458260,6778,113.026025,74.081228,16.274801,5.512277,events/second
1500458270,10390,148.495979,118.033818,27.551213,9.431573,events/second
1500458280,14046,175.644646,155.667453,38.549679,13.338495,events/second
1500458289,17609,195.724844,186.942862,49.073595,17.164397,events/second
1500458299,21205,212.117389,213.402823,59.241403,20.943831,events/second
1500458309,24735,224.928889,235.326726,68.979569,24.649321,events/second
1500458319,28281,235.737453,252.992595,78.210873,28.250802,events/second
1500458329,31841,244.990656,268.652613,87.290346,31.863316,events/second
1500458338,35472,253.429001,282.887196,96.276565,35.504550,events/second
1500458348,39111,260.795327,295.491734,105.086313,39.145340,events/second
1500458358,42642,266.565489,305.105182,113.386415,42.671737,events/second
1500458368,46271,272.233363,313.273459,121.410474,46.157253,events/second
1500458378,49849,276.987889,320.333621,129.209175,49.617330,events/second
1500458388,53466,281.447100,326.353408,136.759306,53.041447,events/second
1500458397,57057,285.330381,331.563560,144.090410,56.437560,events/second
1500458407,60684,289.015188,336.239946,151.234500,59.813924,events/second
1500458417,64307,292.346847,340.309728,158.170114,63.161765,events/second
1500458427,67496,293.501421,343.510374,164.825953,66.454941,events/second
1500458437,67500,281.287245,311.051688,163.902400,67.239059,events/second
1500458446,70518,282.107811,273.933662,160.727337,67.232934,events/second
1500458456,75290,289.612431,304.447288,170.954990,71.713184,events/second
1500458466,79819,295.660675,331.019183,181.012817,76.200089,events/second
1500458476,84472,301.720022,348.523679,189.657129,80.271090,events/second
1500458486,89262,307.833781,368.150547,199.054864,84.647107,events/second
1500458496,94024,313.446448,384.424701,208.080167,88.953547,events/second
1500458505,98689,318.384210,398.961025,216.970582,93.266585,events/second
1500458515,103360,323.031955,408.237586,224.915659,97.311176,events/second
1500458525,108153,327.767710,419.118161,233.243649,101.527741,events/second
1500458535,112866,331.989900,428.205555,241.272388,105.688874,events/second
1500458545,117586,335.990585,434.214281,248.677510,109.682508,events/second
1500458554,122373,339.955149,440.403333,256.075797,113.711558,events/second
1500458564,127157,343.697226,446.391312,263.397290,117.752279,events/second
1500458574,131936,347.229163,451.305861,270.443322,121.736268,events/second
1500458584,136642,350.392755,455.032898,277.169049,125.646312,events/second
1500458594,141404,353.538213,457.230191,283.468151,129.443585,events/second
1500458604,146200,356.613049,460.970124,289.963631,133.334770,events/second
1500458613,151003,359.558218,463.931194,296.195458,137.165476,events/second
1500458623,155585,361.852422,463.759515,301.675846,140.770839,events/second
1500458633,157500,357.980472,456.956719,305.585435,143.869211,events/second
1500458643,158015,351.169286,387.055625,295.622421,142.298245,events/second
1500458653,163932,356.398274,383.434656,297.577408,144.636196,events/second
