t,count,mean_rate,m1_rate
1500457540,0,0,0.0
1500457550,0,0.0,0.0
1500457560,0,0.0,0.0
1500457569,0,0.0,0.0
1500457579,0,0.0,0.0
1500457589,0,0.0,0.0
1500457599,0,0.0,0.0
1500457609,0,0.0,0.0
1500457619,0,0.0,0.0
1500457628,0,0.0,0.0
1500457638,0,0.0,0.0
1500457648,0,0.0,0.0
1500457658,0,0.0,0.0
1500457668,0,0.0,0.0
1500457677,0,0.0,0.0
1500457687,0,0.0,0.0
1500457697,0,0.0,0.0
1500457707,0,0.0,0.0
1500457717,0,0.0,0.0
1500457727,0,0.0,0.0
1500457736,0,0.0,0.0
1500457746,0,0.0,0.0
1500457756,0,0.0,0.0
1500457766,0,0.0,0.0
1500457776,0,0.0,0.0
1500457785,1,0.004081632653061225,0.016666666666666666
1500457795,1,0.00392156862745098,0.016666666666666666
1500457805,1,0.0037735849056603774,0.016666666666666666
1500457815,1,0.0036363636363636364,0.016666666666666666
1500457825,1,0.0035087719298245615,0.016666666666666666
1500457834,1,0.003401360544217687,0.016666666666666666
1500457844,1,0.003289473684210526,0.0
1500457854,1,0.0031847133757961785,0.0
1500457864,1,0.0030864197530864196,0.0
1500457874,1,0.0029940119760479044,0.0
1500457884,1,0.0029069767441860465,0.0
1500457893,1,0.0028328611898017,0.0
1500457903,1,0.0027548209366391185,0.0
1500457913,1,0.002680965147453083,0.0
1500457923,1,0.0026109660574412533,0.0
1500457933,1,0.002544529262086514,0.0
1500457942,1,0.0024875621890547263,0.0
1500457952,1,0.0024271844660194173,0.0
1500457962,1,0.002369668246445498,0.0
1500457972,1,0.0023148148148148147,0.0
1500457982,1,0.0022624434389140274,0.0
1500457992,1,0.0022123893805309734,0.0
1500458001,1,0.0021691973969631237,0.0
1500458011,1,0.0021231422505307855,0.0
1500458021,1,0.002079002079002079,0.0
1500458031,1,0.002036659877800407,0.0
1500458041,1,0.001996007984031936,0.0
1500458050,1,0.00196078431372549,0.0
1500458060,1,0.0019230769230769232,0.0
1500458070,1,0.0018867924528301887,0.0
1500458080,1,0.001851851851851852,0.0
1500458090,1,0.0018181818181818182,0.0
1500458099,1,0.0017889087656529517,0.0
1500458109,1,0.0017574692442882249,0.0
1500458119,1,0.0017271157167530224,0.0
1500458129,1,0.001697792869269949,0.0
1500458139,1,0.001669449081803005,0.0
1500458148,1,0.001644736842105263,0.0
1500458158,1,0.0016181229773462784,0.0
1500458168,2,0.0031847133757961785,0.016666666666666666
1500458178,2,0.003134796238244514,0.016666666666666666
1500458188,2,0.0030864197530864196,0.016666666666666666
1500458197,2,0.0030441400304414,0.016666666666666666
1500458207,3,0.004497751124437781,0.03333333333333333
1500458217,3,0.004431314623338257,0.03333333333333333
1500458227,3,0.004366812227074236,0.016666666666666666
1500458237,3,0.00430416068866571,0.016666666666666666
1500458247,3,0.004243281471004243,0.016666666666666666
1500458256,3,0.004189944134078212,0.016666666666666666
1500458266,3,0.004132231404958678,0.0
1500458276,3,0.004076086956521739,0.0
1500458286,3,0.004021447721179625,0.0
1500458296,3,0.003968253968253968,0.0
1500458305,3,0.00392156862745098,0.0
1500458315,3,0.003870967741935484,0.0
1500458325,3,0.003821656050955414,0.0
1500458335,3,0.0037735849056603774,0.0
1500458345,3,0.0037267080745341614,0.0
1500458354,3,0.0036855036855036856,0.0
1500458364,3,0.0036407766990291263,0.0
1500458374,3,0.0035971223021582736,0.0
1500458384,3,0.0035545023696682463,0.0
1500458394,3,0.00351288056206089,0.0
1500458403,3,0.0034762456546929316,0.0
1500458413,3,0.003436426116838488,0.0
1500458423,3,0.0033975084937712344,0.0
1500458433,3,0.0033594624860022394,0.0
1500458443,3,0.0033222591362126247,0.0
1500458452,3,0.003289473684210526,0.0
1500458462,3,0.0032537960954446853,0.0
1500458472,3,0.003218884120171674,0.0
1500458482,3,0.0031847133757961785,0.0
1500458492,3,0.0031512605042016808,0.0
1500458502,3,0.0031185031185031187,0.0
1500458511,3,0.003089598352214212,0.0
1500458521,3,0.0030581039755351682,0.0
1500458531,3,0.0030272452068617556,0.0
1500458541,3,0.002997002997002997,0.0
1500458551,3,0.002967359050445104,0.0
1500458560,3,0.0029411764705882353,0.0
1500458570,3,0.002912621359223301,0.0
1500458580,3,0.0028846153846153848,0.0
1500458590,3,0.002857142857142857,0.0
1500458600,3,0.002830188679245283,0.0
1500458609,3,0.002806361085126286,0.0
1500458619,3,0.0027803521779425394,0.0
1500458629,3,0.0027548209366391185,0.0
1500458639,3,0.00272975432211101,0.0
1500458649,3,0.002705139765554554,0.0
1500458658,3,0.0026833631484794273,0.0
1500458668,3,0.0026595744680851063,0.0
1500458678,3,0.0026362038664323375,0.0
1500458688,3,0.002613240418118467,0.0
1500458697,3,0.0025929127052722557,0.0
1500458707,3,0.002570694087403599,0.0
1500458717,3,0.002548853016142736,0.0
1500458727,3,0.002527379949452401,0.0
1500458737,3,0.002506265664160401,0.0
1500458747,3,0.0024855012427506215,0.0
1500458756,3,0.0024671052631578946,0.0
1500458766,3,0.0024469820554649264,0.0
1500458776,3,0.0024271844660194173,0.0
1500458786,3,0.002407704654895666,0.0
1500458796,3,0.0023885350318471337,0.0
1500458805,3,0.0023715415019762848,0.0
1500458815,3,0.002352941176470588,0.0
1500458825,3,0.0023346303501945525,0.0
1500458835,3,0.0023166023166023165,0.0
1500458845,3,0.0022988505747126436,0.0
1500458854,3,0.00228310502283105,0.0
1500458864,3,0.0022658610271903325,0.0
1500458874,3,0.0022488755622188904,0.0
1500458884,3,0.002232142857142857,0.0
1500458894,3,0.0022156573116691287,0.0
1500458903,3,0.0022010271460014674,0.0
1500458913,3,0.0021849963583394027,0.0
1500458923,3,0.0021691973969631237,0.0
1500458933,3,0.0021536252692031586,0.0
1500458943,3,0.0021382751247327157,0.0
1500458952,3,0.002124645892351275,0.0
1500458962,3,0.002109704641350211,0.0
1500458972,3,0.002094972067039106,0.0
1500458982,3,0.0020804438280166435,0.0
1500458992,3,0.002066115702479339,0.0
1500459001,3,0.002053388090349076,0.0
1500459011,3,0.0020394289598912306,0.0
1500459021,3,0.002025658338960162,0.0
1500459031,3,0.002012072434607646,0.0
1500459041,3,0.001998667554963358,0.0
1500459050,3,0.001986754966887417,0.0
1500459060,3,0.001973684210526316,0.0
1500459070,3,0.00196078431372549,0.0
1500459080,3,0.001948051948051948,0.0
1500459089,3,0.001936733376371853,0.0
1500459099,3,0.001924310455420141,0.0
1500459109,3,0.0019120458891013384,0.0
1500459119,3,0.0018999366687777073,0.0
1500459129,3,0.0018879798615481435,0.0
1500459138,3,0.0018773466833541927,0.0
1500459148,3,0.0018656716417910447,0.0
1500459158,3,0.001854140914709518,0.0
1500459168,3,0.0018427518427518428,0.0
1500459178,3,0.0018315018315018315,0.0
1500459187,3,0.0018214936247723133,0.0
1500459197,3,0.0018105009052504525,0.0
1500459207,3,0.001799640071985603,0.0
1500459217,3,0.0017889087656529517,0.0
1500459227,3,0.0017783046828689982,0.0
1500459236,3,0.001768867924528302,0.0
1500459246,3,0.0017584994138335288,0.0
1500459256,3,0.0017482517482517483,0.0
1500459266,3,0.0017381228273464658,0.0
1500459276,3,0.0017281105990783411,0.0
1500459285,3,0.0017191977077363897,0.0
1500459295,3,0.0017094017094017094,0.0
1500459305,3,0.0016997167138810198,0.0
1500459315,3,0.0016901408450704226,0.0
1500459324,3,0.0016816143497757848,0.0
1500459334,3,0.0016722408026755853,0.0
1500459344,3,0.0016629711751662971,0.0
1500459354,3,0.0016538037486218302,0.0
1500459364,3,0.001644736842105263,0.0
1500459373,3,0.0016366612111292963,0.0
1500459383,3,0.0016277807921866521,0.0
1500459393,3,0.0016189962223421479,0.0
1500459403,3,0.001610305958132045,0.0
1500459413,3,0.001601708489054992,0.0
1500459422,3,0.001594048884165781,0.0
1500459432,3,0.0015856236786469344,0.0
1500459442,3,0.0015772870662460567,0.0
1500459452,3,0.0015690376569037657,0.0
1500459462,3,0.0015608740894901144,0.0
1500459471,3,0.0015535991714137752,0.0
1500459481,3,0.0015455950540958269,0.0
1500459491,3,0.0015376729882111738,0.0
1500459501,3,0.0015298317185109638,0.0
1500459510,3,0.0015228426395939086,0.0
1500459520,3,0.0015151515151515152,0.0
1500459530,3,0.001507537688442211,0.0
1500459540,3,0.0015,0.0
1500459550,3,0.0014925373134328358,0.0
1500459559,3,0.0014858841010401188,0.0
1500459569,3,0.0014785608674223755,0.0
1500459579,3,0.0014713094654242277,0.0
1500459589,3,0.0014641288433382138,0.0
1500459598,3,0.0014577259475218659,0.0
1500459608,3,0.0014506769825918763,0.0
1500459618,3,0.0014436958614051972,0.0
1500459628,3,0.0014367816091954023,0.0
1500459638,3,0.0014299332697807435,0.0
1500459647,3,0.0014238253440911248,0.0
1500459657,3,0.0014170996693434106,0.0
1500459667,3,0.0014104372355430183,0.0
1500459677,3,0.0014038371548900327,0.0
1500459687,3,0.0013972985561248254,0.0
1500459696,3,0.0013914656771799629,0.0
1500459706,3,0.0013850415512465374,0.0
1500459716,3,0.0013786764705882354,0.0
1500459726,3,0.0013723696248856359,0.0
