t,count,mean_rate,m1_rate
1500292675,0,0,0.0
1500292684,0,0.0,0.0
1500292694,0,0.0,0.0
1500292704,0,0.0,0.0
1500292714,0,0.0,0.0
1500292724,0,0.0,0.0
1500292734,0,0.0,0.0
1500292743,0,0.0,0.0
1500292753,0,0.0,0.0
1500292763,0,0.0,0.0
1500292773,0,0.0,0.0
1500292783,0,0.0,0.0
1500292793,11,0.09322033898305085,0.18333333333333332
1500292802,11,0.08661417322834646,0.18333333333333332
1500292812,11,0.08029197080291971,0.18333333333333332
1500292822,11,0.07482993197278912,0.18333333333333332
1500292832,11,0.07006369426751592,0.18333333333333332
1500292842,11,0.0658682634730539,0.18333333333333332
1500292852,11,0.062146892655367235,0.0
1500292862,11,0.058823529411764705,0.0
1500292871,11,0.05612244897959184,0.0
1500292881,11,0.05339805825242718,0.0
1500292891,11,0.05092592592592592,0.0
1500292901,11,0.048672566371681415,0.0
1500292911,11,0.046610169491525424,0.0
1500292921,11,0.044715447154471545,0.0
1500292930,11,0.043137254901960784,0.0
1500292940,11,0.04150943396226415,0.0
1500292950,11,0.04,0.0
1500292960,11,0.03859649122807018,0.0
1500292970,11,0.03728813559322034,0.0
1500292980,11,0.036065573770491806,0.0
1500292989,11,0.03503184713375796,0.0
1500292999,11,0.033950617283950615,0.0
1500293009,11,0.03293413173652695,0.0
1500293019,11,0.03197674418604651,0.0
1500293029,11,0.031073446327683617,0.0
1500293039,11,0.03021978021978022,0.0
1500293048,11,0.029490616621983913,0.0
1500293058,11,0.028720626631853787,0.0
1500293068,11,0.027989821882951654,0.0
1500293078,11,0.02729528535980149,0.0
1500293088,11,0.026634382566585957,0.0
1500293098,11,0.026004728132387706,0.0
1500293107,11,0.02546296296296296,0.0
1500293117,11,0.024886877828054297,0.0
1500293127,11,0.024336283185840708,0.0
1500293137,11,0.023809523809523808,0.0
1500293147,11,0.023305084745762712,0.0
1500293157,11,0.022821576763485476,0.0
1500293166,11,0.02240325865580448,0.0
1500293176,11,0.021956087824351298,0.0
1500293186,11,0.021526418786692758,0.0
1500293196,11,0.02111324376199616,0.0
1500293206,11,0.02071563088512241,0.0
1500293216,11,0.02033271719038817,0.0
1500293225,11,0.02,0.0
1500293235,11,0.019642857142857142,0.0
1500293245,11,0.01929824561403509,0.0
1500293255,11,0.01896551724137931,0.0
1500293265,11,0.01864406779661017,0.0
1500293275,11,0.018333333333333333,0.0
1500293284,11,0.0180623973727422,0.0
1500293294,11,0.017770597738287562,0.0
1500293304,11,0.017488076311605722,0.0
1500293314,11,0.017214397496087636,0.0
1500293324,11,0.01694915254237288,0.0
1500293334,11,0.01669195751138088,0.0
1500293343,11,0.016467065868263474,0.0
1500293353,11,0.016224188790560472,0.0
1500293363,11,0.015988372093023256,0.0
1500293373,11,0.015759312320916905,0.0
1500293383,11,0.015536723163841809,0.0
1500293393,11,0.01532033426183844,0.0
1500293402,11,0.015130674002751032,0.0
1500293412,11,0.014925373134328358,0.0
1500293422,11,0.014725568942436412,0.0
1500293432,11,0.01453104359313078,0.0
1500293442,11,0.014341590612777053,0.0
1500293452,11,0.014157014157014158,0.0
1500293461,11,0.013994910941475827,0.0
1500293471,11,0.013819095477386936,0.0
1500293481,11,0.013647642679900745,0.0
1500293491,11,0.013480392156862746,0.0
1500293501,11,0.013317191283292978,0.0
1500293511,11,0.013157894736842105,0.0
1500293520,11,0.01301775147928994,0.0
1500293530,11,0.012865497076023392,0.0
1500293540,11,0.012716763005780347,0.0
1500293550,11,0.012571428571428572,0.0
1500293560,11,0.012429378531073447,0.0
1500293569,11,0.012304250559284116,0.0
1500293579,11,0.012168141592920354,0.0
1500293589,11,0.012035010940919038,0.0
1500293599,11,0.011904761904761904,0.0
1500293609,11,0.011777301927194861,0.0
1500293619,11,0.011652542372881356,0.0
1500293628,11,0.011542497376705142,0.0
1500293638,11,0.01142263759086189,0.0
1500293648,11,0.011305241521068859,0.0
1500293658,11,0.011190233977619531,0.0
1500293668,11,0.011077542799597181,0.0
1500293678,11,0.010967098703888335,0.0
1500293687,11,0.010869565217391304,0.0
1500293697,11,0.010763209393346379,0.0
1500293707,11,0.01065891472868217,0.0
1500293717,11,0.01055662188099808,0.0
1500293727,11,0.010456273764258554,0.0
1500293737,11,0.010357815442561206,0.0
1500293746,11,0.01027077497665733,0.0
1500293756,11,0.010175763182238668,0.0
1500293766,11,0.01008249312557287,0.0
1500293776,11,0.009990917347865577,0.0
1500293786,11,0.009900990099009901,0.0
1500293796,11,0.009812667261373774,0.0
1500293805,11,0.009734513274336283,0.0
1500293815,11,0.009649122807017544,0.0
1500293825,11,0.009565217391304347,0.0
1500293835,11,0.009482758620689655,0.0
1500293845,11,0.009401709401709401,0.0
1500293854,11,0.009329940627650551,0.0
1500293864,11,0.009251471825063078,0.0
1500293874,11,0.009174311926605505,0.0
1500293884,11,0.009098428453267164,0.0
1500293894,11,0.009023789991796555,0.0
1500293904,11,0.008950366151342554,0.0
1500293913,11,0.008885298869143781,0.0
1500293923,11,0.008814102564102564,0.0
1500293933,11,0.008744038155802861,0.0
1500293943,11,0.008675078864353312,0.0
1500293953,11,0.008607198748043818,0.0
1500293963,11,0.008540372670807454,0.0
1500293972,11,0.008481110254433308,0.0
1500293982,11,0.008416220351951033,0.0
1500293992,11,0.008352315869400152,0.0
1500294002,11,0.008289374529012811,0.0
1500294012,11,0.008227374719521317,0.0
1500294021,11,0.008172362555720654,0.0
1500294031,11,0.008112094395280236,0.0
1500294041,11,0.008052708638360176,0.0
1500294051,11,0.007994186046511628,0.0
1500294061,11,0.007936507936507936,0.0
1500294071,11,0.007879656160458453,0.0
1500294080,11,0.007829181494661922,0.0
1500294090,11,0.0077738515901060075,0.0
1500294100,11,0.0077192982456140355,0.0
1500294110,11,0.007665505226480836,0.0
1500294120,11,0.007612456747404845,0.0
1500294129,11,0.007565337001375516,0.0
1500294139,11,0.007513661202185792,0.0
1500294149,11,0.007462686567164179,0.0
1500294159,11,0.007412398921832884,0.0
1500294169,11,0.007362784471218206,0.0
1500294178,11,0.007318695941450432,0.0
1500294188,11,0.007270323859881031,0.0
1500294198,11,0.007222586999343401,0.0
1500294208,11,0.007175472928897586,0.0
1500294218,11,0.007128969539857421,0.0
1500294228,11,0.0070830650354153256,0.0
1500294237,11,0.007042253521126761,0.0
1500294247,11,0.006997455470737914,0.0
1500294257,11,0.00695322376738306,0.0
1500294267,11,0.006909547738693468,0.0
1500294277,11,0.00686641697877653,0.0
1500294286,11,0.006828057107386716,0.0
1500294296,11,0.006785934608266502,0.0
1500294306,11,0.00674432863274065,0.0
1500294316,11,0.006703229737964655,0.0
1500294326,11,0.006662628709872804,0.0
1500294336,11,0.006622516556291391,0.0
1500294345,11,0.006586826347305389,0.0
1500294355,11,0.006547619047619048,0.0
1500294365,11,0.00650887573964497,0.0
1500294375,11,0.006470588235294118,0.0
1500294385,11,0.006432748538011696,0.0
1500294394,11,0.006399069226294357,0.0
1500294404,11,0.006362058993637941,0.0
1500294414,11,0.0063254744105807935,0.0
1500294424,11,0.006289308176100629,0.0
1500294434,11,0.0062535531552018195,0.0
1500294443,11,0.006221719457013574,0.0
1500294453,11,0.006186726659167604,0.0
1500294463,11,0.006152125279642058,0.0
1500294473,11,0.006117908787541713,0.0
1500294483,11,0.006084070796460177,0.0
1500294493,11,0.00605060506050605,0.0
1500294502,11,0.0060207991242474,0.0
1500294512,11,0.005988023952095809,0.0
1500294522,11,0.005955603681645912,0.0
1500294532,11,0.0059235325794291865,0.0
1500294542,11,0.0058918050348152114,0.0
1500294551,11,0.005863539445628998,0.0
1500294561,11,0.005832449628844115,0.0
1500294571,11,0.0058016877637130804,0.0
1500294581,11,0.005771248688352571,0.0
1500294591,11,0.005741127348643006,0.0
1500294600,11,0.005714285714285714,0.0
1500294610,11,0.005684754521963824,0.0
1500294620,11,0.005655526992287918,0.0
1500294630,11,0.005626598465473146,0.0
1500294640,11,0.0055979643765903305,0.0
1500294649,11,0.005572441742654508,0.0
1500294659,11,0.005544354838709678,0.0
1500294669,11,0.005516549648946841,0.0
1500294679,11,0.0054890219560878245,0.0
1500294689,11,0.005461767626613704,0.0
1500294698,11,0.005437469105289174,0.0
1500294708,11,0.0054107230693556324,0.0
1500294718,11,0.0053842388644150755,0.0
1500294728,11,0.00535801266439357,0.0
1500294738,11,0.005332040717401842,0.0
1500294748,11,0.005306319343945972,0.0
1500294757,11,0.005283381364073006,0.0
1500294767,11,0.005258126195028681,0.0
1500294777,11,0.005233111322549952,0.0
1500294787,11,0.005208333333333333,0.0
1500294797,11,0.0051837888784165885,0.0
1500294806,11,0.005161895823557016,0.0
1500294816,11,0.005137786081270434,0.0
1500294826,11,0.005113900511390051,0.0
1500294836,11,0.005090236001850995,0.0
1500294846,11,0.005066789497927222,0.0
