t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1500292795,0,0.000000,0.000000,0.000000,0.000000,events/second
1500292805,0,0.000000,0.000000,0.000000,0.000000,events/second
1500292815,0,0.000000,0.000000,0.000000,0.000000,events/second
1500292824,0,0.000000,0.000000,0.000000,0.000000,events/second
1500292834,0,0.000000,0.000000,0.000000,0.000000,events/second
1500292844,0,0.000000,0.000000,0.000000,0.000000,events/second
1500292854,0,0.000000,0.000000,0.000000,0.000000,events/second
1500292864,0,0.000000,0.000000,0.000000,0.000000,events/second
1500292873,1275,14.171664,5.852749,1.209890,0.405539,events/second
1500292883,3108,31.089889,33.064080,7.172984,2.424245,events/second
1500292893,4904,44.594693,55.698197,12.857942,4.392944,events/second
1500292903,7130,59.432407,78.298211,19.067362,6.578128,events/second
1500292913,9224,70.971160,99.874214,25.620895,8.925191,events/second
1500292923,11369,81.225604,116.521454,31.604665,11.126151,events/second
1500292932,13494,89.979078,131.090898,37.504467,13.341181,events/second
1500292942,15647,97.813173,143.912998,43.313054,15.566053,events/second
1500292952,17802,104.737218,155.298862,49.043115,17.803959,events/second
1500292962,19946,110.830725,164.197343,54.427850,19.964086,events/second
1500292972,22112,116.398438,172.279205,59.751316,22.139077,events/second
1500292981,24202,121.029282,178.828678,64.840590,24.270072,events/second
1500292991,26312,125.314280,182.944958,69.455506,26.273728,events/second
1500293001,28448,129.327723,188.017584,74.257101,28.369089,events/second
1500293011,30605,133.083563,191.904003,78.813065,30.411497,events/second
1500293021,32713,136.322063,194.891250,83.162159,32.412353,events/second
1500293031,34881,139.541751,198.240561,87.537482,34.447635,events/second
1500293040,37042,142.486681,200.817277,91.716364,36.442686,events/second
1500293050,39213,145.250476,203.199912,95.800948,38.430067,events/second
1500293060,41374,147.781090,205.457283,99.803858,40.413143,events/second
1500293070,43543,150.164721,207.046988,103.604123,42.350078,events/second
1500293080,45000,150.015899,208.673461,107.341626,44.286552,events/second
1500293089,45000,145.176183,181.890647,104.983181,44.190578,events/second
1500293099,45215,141.310927,153.967109,101.541423,43.702289,events/second
1500293109,48330,146.468622,158.605356,104.104311,45.196969,events/second
1500293119,51499,151.481811,182.808594,111.055422,48.190462,events/second
1500293129,54701,156.302783,202.987248,117.715621,51.129801,events/second
1500293138,57949,160.983629,221.699887,124.507797,54.154839,events/second
1500293148,60897,164.600625,237.177112,131.001485,57.120993,events/second
1500293158,63549,167.248200,241.955684,135.502693,59.454441,events/second
1500293168,66254,169.895871,245.689767,139.785357,61.737926,events/second
1500293178,69035,172.601216,250.342924,144.245759,64.103376,events/second
1500293188,71780,175.086720,254.011183,148.509034,66.425921,events/second
1500293197,74449,177.272979,256.474096,152.500205,68.678469,events/second
1500293207,77237,179.634222,259.069957,156.458417,70.938488,events/second
1500293217,80042,181.926801,262.247283,160.501816,73.246301,events/second
1500293227,82733,183.864123,264.993125,164.425553,75.533010,events/second
1500293237,85451,185.775908,265.415046,167.803697,77.653317,events/second
1500293246,88234,187.744674,266.434258,171.217390,79.799781,events/second
1500293256,91057,189.714406,268.858424,174.855997,82.036243,events/second
1500293266,93787,191.414514,270.102560,178.207053,84.191521,events/second
1500293276,96504,193.020309,270.473807,181.298480,86.272271,events/second
1500293286,99257,194.633741,270.506614,184.229328,88.310117,events/second
1500293296,102040,196.242808,271.681945,187.312430,90.409330,events/second
1500293305,104538,197.253358,269.010391,189.534634,92.230555,events/second
1500293315,107251,198.624674,268.799632,192.096790,94.169378,events/second
1500293325,110064,200.127949,270.476865,194.966306,96.218407,events/second
1500293335,112482,200.872152,271.837779,197.733989,98.242449,events/second
1500293345,112500,197.379458,245.354925,194.617285,98.297470,events/second
1500293354,112500,193.975009,207.688460,188.236972,97.211322,events/second
1500293364,115971,196.571659,194.961844,186.026069,97.464595,events/second
1500293374,120110,200.193959,234.773721,194.823703,101.408512,events/second
1500293384,123810,202.977825,256.611890,200.796316,104.453709,events/second
1500293394,127370,205.446051,271.800720,205.876302,107.230804,events/second
1500293403,131115,208.129566,285.500202,210.964731,110.035914,events/second
1500293413,134792,210.622971,299.581038,216.427821,112.993145,events/second
1500293423,138344,212.847319,309.266495,221.228248,115.754349,events/second
1500293433,142069,215.266469,317.264791,225.812915,118.464488,events/second
1500293443,145614,217.344667,324.284108,230.323474,121.171658,events/second
1500293452,149187,219.402950,329.725569,234.565133,123.807325,events/second
1500293462,152832,221.505811,334.864471,238.771794,126.448395,events/second
1500293472,156238,223.207302,339.788228,242.962092,129.101194,events/second
1500293482,159851,225.152349,338.775447,245.894160,131.346088,events/second
1500293492,163594,227.223960,343.524201,249.950430,133.978780,events/second
1500293502,167083,228.890831,346.583206,253.680568,136.517958,events/second
1500293511,170786,230.801867,347.520293,256.916239,138.902551,events/second
1500293521,174521,232.704572,352.340217,260.918074,141.555473,events/second
1500293531,178165,234.437470,354.944493,264.471283,144.071964,events/second
1500293541,181748,236.046138,355.331705,267.523532,146.431267,events/second
1500293551,185491,237.818716,358.028084,270.967665,148.929530,events/second
1500293560,189063,239.329888,358.050010,273.829913,151.242898,events/second
1500293570,192701,240.885872,358.600113,276.707577,153.567286,events/second
1500293580,196313,242.371284,359.510977,279.588596,155.899066,events/second
1500293590,199913,243.805836,359.286055,282.162151,158.133268,events/second
1500293600,202500,243.985294,359.023397,284.640379,160.339342,events/second
1500293609,202500,241.080574,315.838613,277.945376,159.461289,events/second
1500293619,203134,238.990149,267.351614,268.833243,157.699304,events/second
1500293629,208073,241.954289,278.950195,271.038563,159.658045,events/second
1500293639,212567,244.338827,305.176206,276.898950,162.863989,events/second
1500293649,216160,245.645220,325.291436,282.134601,165.889405,events/second
1500293659,220355,247.598758,326.988324,283.863445,167.753846,events/second
1500293668,224846,249.837728,347.246227,289.607372,170.972994,events/second
1500293678,229609,252.326439,364.756782,295.217822,174.173781,events/second
1500293688,234135,254.503388,379.829997,300.728484,177.369281,events/second
1500293698,238613,256.581916,390.922845,305.690951,180.404939,events/second
1500293708,243280,258.817308,400.583922,310.539030,183.422794,events/second
1500293717,247829,260.881360,410.552940,315.624637,186.541715,events/second
