# Rate a_1, "Throughput: arrive_2"
1.0, 0.99999999999986
2.0, 0.9999999894446935
3.0, 0.9999824499774967
4.0, 0.9975159958359905
5.0, 0.9518072289156624
6.0, 0.8294721727998201
7.0, 0.7140241346944128
8.0, 0.6249787942197769
9.0, 0.5555534034950954
10.0, 0.4999997317789551
