# Rate a_1, "Throughput: arrive_2"
1.0, 0.9997439836149513
2.0, 0.9982977590663593
3.0, 0.9938307306728358
4.0, 0.9841269841269841
5.0, 0.967373791621912
6.0, 0.9428560742833635
7.0, 0.9111805013444355
8.0, 0.8739774500116314
9.0, 0.8333333333333333
10.0, 0.7912660178521207
