t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1498556908,600,83.706618,32.200000,32.200000,32.200000,events/second
1498556918,2569,149.640938,57.283590,37.551589,34.003438,events/second
1498556928,4551,167.515614,79.166299,42.870889,35.835444,events/second
1498556939,6539,175.932768,97.652516,48.008971,37.644966,events/second
1498556949,8537,180.993003,113.318030,52.981967,39.435608,events/second
1498556959,10526,184.125403,126.428920,57.759309,41.195433,events/second
1498556969,12515,186.324985,137.663296,62.409454,42.945748,events/second
1498556980,14504,187.954564,147.082158,66.887534,44.670099,events/second
1498556990,16490,189.175735,155.009637,71.208998,46.372084,events/second
1498557000,18480,190.186890,161.810935,75.408402,48.061888,events/second
1498557010,20474,191.046596,167.493268,79.453824,49.727503,events/second
1498557021,22472,191.793688,172.419681,83.392575,51.383524,events/second
1498557031,24463,192.368212,176.517515,87.185997,53.015743,events/second
1498557041,26458,192.888049,179.938284,90.845140,54.626602,events/second
1498557052,28446,193.289882,182.951602,94.410329,56.228477,events/second
1498557062,30432,193.627750,185.444750,97.845689,57.808251,events/second
1498557072,32431,194.002883,187.571145,101.171729,59.371676,events/second
1498557082,34426,194.313106,189.372378,104.388784,60.917833,events/second
1498557093,36416,194.563631,190.852951,107.490618,62.443599,events/second
1498557103,38407,194.793705,192.101115,110.490543,63.952482,events/second
1498557113,40400,195.011226,193.174932,113.395479,65.445806,events/second
1498557123,42383,195.162367,194.099890,116.208486,66.923738,events/second
1498557134,44378,195.353601,194.974961,118.948942,68.391969,events/second
1498557144,46373,195.528387,195.489890,121.550570,69.827424,events/second
1498557154,48362,195.664837,196.015322,124.086468,71.253635,events/second
1498557164,50000,194.425742,196.270755,126.499670,72.650803,events/second
