t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1498834694,0,0.000000,0.000000,0.000000,0.000000,events/second
1498834704,30,1.755662,0.000000,0.000000,0.000000,events/second
1498834714,224,8.269467,2.811302,0.600027,0.202217,events/second
1498834725,420,11.324559,5.405944,1.226281,0.417669,events/second
1498834735,613,13.018305,7.523584,1.815529,0.625207,events/second
1498834745,809,14.171206,9.393525,2.401879,0.835979,events/second
1498834755,1003,14.950606,10.929702,2.959144,1.041104,events/second
1498834765,1199,15.553737,12.228769,3.498085,1.243956,events/second
1498834776,1392,15.983910,13.345675,4.022717,1.445682,events/second
1498834786,1588,16.356365,14.307107,4.533456,1.646286,events/second
1498834796,1780,16.621920,15.059534,5.014337,1.840254,events/second
1498834806,1978,16.893346,15.786004,5.499014,2.038696,events/second
1498834816,2171,17.082712,16.324827,5.951437,2.229424,events/second
1498834827,2367,17.266343,16.826347,6.398836,2.421356,events/second
1498834837,2563,17.424993,17.238720,6.828425,2.610077,events/second
1498834847,2756,17.544358,17.554525,7.237264,2.794491,events/second
1498834857,2953,17.673368,17.868542,7.642563,2.980186,events/second
1498834867,3131,17.680517,17.973163,8.001463,3.152742,events/second
1498834878,3327,17.783118,18.132080,8.362092,3.327854,events/second
1498834888,3522,17.870228,18.329286,8.724067,3.505457,events/second
1498834898,3715,17.939267,18.507094,9.077262,3.682181,events/second
1498834908,3910,18.011163,18.660163,9.418988,3.856965,events/second
1498834919,4105,18.076727,18.776298,9.746313,4.028722,events/second
1498834929,4303,18.149413,18.917464,10.072607,4.201880,events/second
1498834939,4496,18.195983,18.991542,10.378395,4.369814,events/second
1498834949,4684,18.219477,18.958301,10.654324,4.529243,events/second
1498834959,4883,18.282396,19.086239,10.954100,4.697973,events/second
1498834970,5000,18.044834,18.557448,11.111930,4.820529,events/second
1498834980,5160,17.973609,16.987830,11.012094,4.855907,events/second
1498834990,5521,18.583752,19.922537,11.834601,5.201145,events/second
1498835000,5889,19.176945,22.546797,12.659730,5.552522,events/second
1498835010,6257,19.732720,24.795052,13.464201,5.902208,events/second
1498835021,6623,20.248401,26.609885,14.222792,6.241419,events/second
1498835031,6993,20.745354,28.140993,14.956295,6.576857,events/second
1498835041,7375,21.248240,29.623827,15.705201,6.921861,events/second
1498835051,7769,21.756570,31.141918,16.485369,7.281846,events/second
1498835061,8160,22.229029,32.378981,17.230043,7.634529,events/second
1498835072,8550,22.673781,33.348733,17.933885,7.977787,events/second
1498835082,8940,23.095550,34.243174,18.630907,8.322762,events/second
1498835092,9317,23.463339,34.857660,19.275381,8.653959,events/second
1498835102,9684,23.788496,35.171836,19.853213,8.966070,events/second
1498835112,10054,24.105248,35.372537,20.398823,9.270294,events/second
1498835123,10414,24.383759,35.463750,20.910071,9.565622,events/second
1498835133,10781,24.665538,35.640742,21.424558,9.864354,events/second
1498835143,11147,24.932471,35.801440,21.925264,10.160868,events/second
1498835153,11532,25.229295,36.158786,22.455726,10.469606,events/second
1498835164,11919,25.517700,36.578973,22.994807,10.783748,events/second
1498835174,12302,25.785624,36.965357,23.522770,11.096628,events/second
1498835184,12670,26.011749,36.921424,23.954635,11.379520,events/second
1498835194,13040,26.232804,36.858645,24.366003,11.657101,events/second
1498835204,13410,26.445137,36.865633,24.776943,11.936028,events/second
1498835215,13775,26.639588,36.899695,25.180859,12.214071,events/second
1498835225,14142,26.830453,36.822983,25.548666,12.481316,events/second
1498835235,14517,27.029114,36.839281,25.920999,12.751155,events/second
1498835245,14895,27.225992,37.011080,26.316722,13.030114,events/second
1498835255,15000,26.925751,34.062530,26.055897,13.090041,events/second
1498835266,15360,27.085765,32.671177,25.995053,13.211329,events/second
1498835276,15908,27.566012,36.145754,26.955811,13.676395,events/second
1498835286,16457,28.031597,38.980097,27.862150,14.128591,events/second
1498835296,16995,28.463166,41.400421,28.742300,14.576923,events/second
1498835307,17563,28.929931,43.569439,29.619713,15.029129,events/second
1498835317,17791,28.830593,41.702540,29.693869,15.216215,events/second
1498835327,18005,28.712100,38.126453,29.323666,15.251400,events/second
1498835337,18177,28.531400,34.865238,28.913638,15.268573,events/second
1498835347,18366,28.382558,32.906828,28.692938,15.345095,events/second
1498835358,18546,28.224549,31.074446,28.443165,15.408590,events/second
1498835368,18736,28.086267,29.247648,28.134728,15.448402,events/second
1498835378,19300,28.504438,31.687623,28.678076,15.770915,events/second
1498835388,19845,28.882781,35.158396,29.518035,16.196643,events/second
1498835398,20394,29.256008,38.393781,30.392992,16.638689,events/second
1498835409,20949,29.627168,40.883011,31.186647,17.058153,events/second
1498835419,21498,29.979602,43.020802,31.960840,17.475192,events/second
1498835429,22046,30.320973,44.846393,32.712957,17.888731,events/second
1498835439,22608,30.672069,46.506867,33.466316,18.306503,events/second
1498835450,23175,31.020444,48.086420,34.233880,18.732869,events/second
1498835460,23705,31.310777,49.207910,34.927734,19.138021,events/second
1498835470,24261,31.627421,49.821399,35.524174,19.513364,events/second
1498835480,24811,31.928192,50.680374,36.175891,19.909910,events/second
1498835490,25357,32.216239,51.314090,36.786516,20.295438,events/second
1498835501,25911,32.507094,51.893379,37.386822,20.680005,events/second
1498835511,26482,32.811807,52.543647,38.000504,21.071404,events/second
1498835521,27065,33.123745,53.521381,38.685753,21.489405,events/second
1498835531,27653,33.434189,54.299763,39.338565,21.899456,events/second
1498835541,28204,33.693013,54.499373,39.871678,22.271834,events/second
1498835552,28752,33.942183,54.590941,40.370895,22.634569,events/second
1498835562,29297,34.182037,54.640305,40.847297,22.991099,events/second
1498835572,29851,34.426744,54.618127,41.294859,23.339257,events/second
1498835582,30000,34.204109,50.207540,40.816301,23.377856,events/second
1498835592,30520,34.404722,48.336523,40.684767,23.523971,events/second
1498835603,31296,34.886228,52.681876,41.862482,24.110471,events/second
1498835613,32082,35.368141,56.720911,43.079940,24.716973,events/second
1498835623,32827,35.794839,59.495751,44.122442,25.271399,events/second
1498835633,33549,36.187521,61.798538,45.118310,25.815353,events/second
1498835644,34239,36.537676,62.710274,45.858872,26.278190,events/second
1498835654,34978,36.932174,64.411471,46.774836,26.803281,events/second
1498835664,35715,37.316338,65.672395,47.621650,27.309335,events/second
1498835674,36442,37.682216,66.922688,48.479987,27.823051,events/second
