t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1498830403,0,0.000000,0.000000,0.000000,0.000000,events/second
1498830413,0,0.000000,0.000000,0.000000,0.000000,events/second
1498830423,0,0.000000,0.000000,0.000000,0.000000,events/second
1498830434,0,0.000000,0.000000,0.000000,0.000000,events/second
1498830444,0,0.000000,0.000000,0.000000,0.000000,events/second
1498830454,64,1.135275,0.703609,0.145451,0.048753,events/second
1498830464,241,3.630947,3.254655,0.707981,0.239388,events/second
1498830475,421,5.512364,5.488910,1.268378,0.433432,events/second
1498830485,599,6.934977,7.392321,1.813546,0.626422,events/second
1498830495,779,8.083117,9.020794,2.344201,0.818393,events/second
1498830506,958,9.005994,10.399266,2.857459,1.008243,events/second
1498830516,1138,9.778843,11.566117,3.353891,1.195996,events/second
1498830526,1317,10.421473,12.553836,3.834047,1.381673,events/second
1498830536,1499,10.991862,13.404634,4.301714,1.566401,events/second
1498830547,1678,11.463808,14.095394,4.747546,1.746884,events/second
1498830557,1860,11.894585,14.694823,5.182013,1.926475,events/second
1498830567,2042,12.273583,15.232931,5.608793,2.106291,events/second
1498830578,2222,12.598254,15.656448,6.014971,2.281904,events/second
1498830588,2393,12.839794,15.957376,6.394882,2.451175,events/second
1498830598,2575,13.112766,16.272235,6.775398,2.622990,events/second
1498830608,2754,13.344729,16.508053,7.136882,2.790696,events/second
1498830619,2935,13.564496,16.721103,7.489712,2.957645,events/second
1498830629,3118,13.773692,16.962854,7.844088,3.127169,events/second
1498830639,3295,13.939797,17.138066,8.180344,3.292616,events/second
1498830650,3477,14.112710,17.286379,8.505576,3.456235,events/second
1498830660,3657,14.264339,17.381221,8.813589,3.615836,events/second
1498830670,3841,14.419599,17.492206,9.118062,3.775883,events/second
1498830680,4021,14.549145,17.600865,9.415803,3.935264,events/second
1498830691,4194,14.645198,17.646148,9.693921,4.089566,events/second
1498830701,4373,14.754976,17.628187,9.950026,4.237768,events/second
1498830711,4554,14.864192,17.654563,10.207378,4.387625,events/second
1498830722,4735,14.966480,17.723585,10.466157,4.539144,events/second
1498830732,4918,15.068624,17.782011,10.716451,4.688990,events/second
1498830742,5000,14.864396,16.722948,10.724982,4.758638,events/second
1498830753,5030,14.521893,14.315581,10.406432,4.717137,events/second
1498830763,5198,14.585817,14.622144,10.599728,4.845133,events/second
1498830773,5362,14.635334,14.953927,10.802888,4.977217,events/second
1498830783,5531,14.695503,15.269315,11.006108,5.110070,events/second
1498830794,5700,14.752560,15.477436,11.189662,5.237048,events/second
1498830804,5863,14.791600,15.635057,11.363783,5.361502,events/second
1498830814,6035,14.850782,15.816454,11.542112,5.487905,events/second
1498830825,6205,14.902479,16.074270,11.737408,5.620631,events/second
1498830835,6376,14.954020,16.189519,11.903543,5.744177,events/second
1498830845,6545,14.998546,16.267248,12.060763,5.865232,events/second
1498830855,6714,15.041214,16.333044,12.212828,5.984949,events/second
1498830866,6881,15.077558,16.435434,12.369770,6.106661,events/second
1498830876,7050,15.116634,16.507392,12.518316,6.225926,events/second
1498830886,7215,15.145675,16.520331,12.652075,6.340549,events/second
1498830897,7392,15.198194,16.655376,12.807730,6.462752,events/second
1498830907,7555,15.220390,16.675021,12.938503,6.576962,events/second
1498830917,7717,15.239737,16.666061,13.058650,6.687725,events/second
1498830928,7885,15.269952,16.570202,13.155352,6.790653,events/second
1498830938,8053,15.299018,16.589489,13.271533,6.900144,events/second
1498830948,8223,15.330732,16.649953,13.393657,7.011731,events/second
1498830958,8393,15.361286,16.717125,13.515083,7.123194,events/second
1498830969,8558,15.381751,16.713857,13.619470,7.229011,events/second
1498830979,8736,15.424447,16.881878,13.756579,7.345822,events/second
1498830989,8905,15.450049,16.886578,13.859714,7.451401,events/second
1498831000,9073,15.473071,16.873287,13.956108,7.554700,events/second
1498831010,9243,15.498673,16.908731,14.059205,7.660174,events/second
1498831020,9413,15.523433,16.921464,14.155561,7.763370,events/second
1498831031,9583,15.547389,16.902817,14.242256,7.863221,events/second
1498831041,9752,15.568971,16.887033,14.326109,7.961969,events/second
1498831051,9923,15.593041,16.919088,14.417020,8.062938,events/second
1498831062,10000,15.470927,15.841556,14.276803,8.086330,events/second
1498831072,10050,15.311402,13.889321,13.907925,8.030220,events/second
1498831082,10220,15.336743,14.334885,14.002684,8.127117,events/second
1498831092,10388,15.358375,14.729316,14.097696,8.224057,events/second
1498831103,10556,15.379381,15.019058,14.179841,8.316620,events/second
1498831113,10723,15.398344,15.248327,14.255987,8.407052,events/second
1498831123,10891,15.418181,15.502528,14.342695,8.500899,events/second
1498831134,11062,15.441665,15.763121,14.436369,8.597021,events/second
1498831144,11230,15.460365,15.940849,14.517273,8.688781,events/second
1498831154,11396,15.475837,16.027329,14.582302,8.775095,events/second
1498831165,11562,15.490901,16.145948,14.655006,8.863767,events/second
1498831175,11732,15.510850,16.248914,14.725437,8.951472,events/second
1498831185,11900,15.527675,16.352064,14.796864,9.039315,events/second
1498831196,12068,15.544064,16.391405,14.856033,9.122864,events/second
1498831206,12235,15.558762,16.438141,14.916458,9.206585,events/second
1498831216,12404,15.575604,16.548707,14.991048,9.294879,events/second
1498831227,12572,15.590787,16.570016,15.046992,9.376693,events/second
1498831237,12737,15.601926,16.572062,15.097797,9.456496,events/second
1498831247,12902,15.612793,16.545647,15.140488,9.533219,events/second
1498831257,13070,15.626988,16.603243,15.198308,9.614634,events/second
1498831268,13241,15.644393,16.634727,15.250872,9.694036,events/second
1498831278,13408,15.656719,16.597414,15.288491,9.768128,events/second
1498831288,13582,15.676842,16.707192,15.354518,9.851361,events/second
1498831299,13744,15.682809,16.722718,15.401961,9.928147,events/second
1498831309,13912,15.695413,16.721148,15.444598,10.002983,events/second
1498831319,14078,15.705506,16.718541,15.485782,10.076985,events/second
1498831330,14247,15.718684,16.699064,15.522256,10.149056,events/second
1498831340,14412,15.727205,16.697290,15.560785,10.221432,events/second
1498831350,14581,15.739836,16.730327,15.604772,10.295237,events/second
1498831361,14747,15.749056,16.741023,15.643956,10.367112,events/second
1498831371,14903,15.747480,16.571618,15.645383,10.425992,events/second
1498831381,15000,15.684246,15.794968,15.514809,10.439931,events/second
1498831392,15000,15.521946,13.370151,15.006173,10.324574,events/second
1498831402,15148,15.514553,13.249344,14.921935,10.347642,events/second
1498831412,15302,15.513391,13.679940,14.960256,10.411169,events/second
1498831423,15441,15.497200,13.624809,14.905963,10.443105,events/second
1498831433,15608,15.509151,14.113537,14.968111,10.513353,events/second
