t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1498555533,100,14.105276,0.000000,0.000000,0.000000,events/second
1498555544,560,32.771093,6.396518,1.343266,0.451463,events/second
1498555554,1301,48.028277,16.291301,3.620656,1.228823,events/second
1498555564,2244,60.473298,28.091151,6.554493,2.244004,events/second
1498555574,3185,67.639154,38.397421,9.460802,3.271150,events/second
1498555584,4135,72.410689,46.848363,12.215580,4.268104,events/second
1498555595,5074,75.631735,54.112591,14.903130,5.261792,events/second
1498555605,6025,78.157249,60.346066,17.521915,6.251093,events/second
1498555615,6983,80.183120,65.774828,20.087575,7.240506,events/second
1498555625,7928,81.657771,70.187233,22.529836,8.205733,events/second
1498555636,8887,82.987754,74.134622,24.937819,9.175751,events/second
1498555646,9840,84.039059,77.343601,27.237599,10.125135,events/second
1498555656,10795,84.940832,80.214740,29.494822,11.075084,events/second
1498555666,11761,85.791583,82.655336,31.678481,12.014585,events/second
1498555677,12721,86.485562,84.684159,33.783722,12.941465,events/second
1498555687,13677,87.065799,86.370817,35.813388,13.855893,events/second
1498555697,14629,87.552626,87.684677,37.750668,14.751420,events/second
1498555707,15586,88.012700,89.026474,39.673586,15.653624,events/second
1498555717,16544,88.428951,89.960141,41.488112,16.530450,events/second
1498555728,17506,88.823055,90.896320,43.275607,17.408601,events/second
1498555738,18470,89.189096,91.738678,45.017122,18.281413,events/second
1498555748,19434,89.521260,92.516962,46.714822,19.149019,events/second
1498555758,20401,89.837385,93.157217,48.353449,20.005918,events/second
1498555769,21363,90.105762,93.655044,49.928602,20.850042,events/second
1498555779,22315,90.311926,94.081559,51.452334,21.684865,events/second
1498555789,23256,90.459251,93.957082,52.818827,22.474100,events/second
1498555799,24218,90.674212,94.277101,54.234748,23.286563,events/second
1498555809,25175,90.855572,94.481468,55.590917,24.085605,events/second
1498555820,26133,91.027827,94.768327,56.928470,24.884614,events/second
1498555830,27088,91.178349,94.917757,58.202447,25.668158,events/second
1498555840,28053,91.351618,95.134432,59.451625,26.448634,events/second
1498555850,29026,91.539235,95.351104,60.666516,27.222708,events/second
1498555861,29992,91.692692,95.551782,61.844938,27.989343,events/second
1498555871,30940,91.786076,95.453640,62.928694,28.728689,events/second
1498555881,31908,91.930549,95.603407,64.028828,29.477483,events/second
1498555891,32863,92.030539,95.593934,65.063471,30.208069,events/second
1498555902,33824,92.141381,95.712566,66.090586,30.939439,events/second
1498555912,34775,92.219833,95.793789,67.077964,31.660574,events/second
1498555922,35737,92.322660,95.668092,67.993193,32.360431,events/second
1498555932,36692,92.402677,95.583445,68.884592,33.054723,events/second
1498555942,37658,92.505792,95.745268,69.796079,33.757932,events/second
1498555953,38618,92.589006,95.771588,70.654600,34.445621,events/second
1498555963,39583,92.681117,95.957614,71.518195,35.136811,events/second
1498555973,40544,92.759335,95.996104,72.327416,35.811541,events/second
1498555983,41512,92.848680,96.129745,73.130160,36.485489,events/second
1498555994,42474,92.923013,96.031780,73.860853,37.136539,events/second
1498556004,43421,92.961058,95.888096,74.557128,37.777010,events/second
1498556014,44380,93.022661,95.881612,75.256475,38.419206,events/second
1498556024,45347,93.098127,96.053305,75.969313,39.066501,events/second
1498556035,46315,93.172624,96.091817,76.635859,39.698912,events/second
1498556045,47284,93.246129,96.251066,77.306945,40.333193,events/second
1498556055,48244,93.299385,96.208039,77.916962,40.947237,events/second
1498556065,49189,93.322147,95.919595,78.454253,41.536786,events/second
1498556076,50000,93.094554,95.606372,78.965734,42.117426,events/second
1498556086,50000,91.392954,82.017774,76.617508,41.733585,events/second
1498556096,50000,89.752410,69.426547,74.105688,41.272445,events/second
1498556106,50000,88.169723,58.768303,71.676214,40.816401,events/second
1498556116,50000,86.641875,49.746295,69.326388,40.365395,events/second
1498556127,50000,85.166077,42.109329,67.053599,39.919373,events/second
