t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1498939969,0,0.000000,0.000000,0.000000,0.000000,events/second
1498939979,0,0.000000,0.000000,0.000000,0.000000,events/second
1498939990,130,4.818872,1.490379,0.310190,0.104093,events/second
1498940000,306,8.275377,3.962222,0.876963,0.297410,events/second
1498940010,485,10.324161,6.071861,1.428515,0.489705,events/second
1498940021,658,11.548507,7.844198,1.958789,0.678780,events/second
1498940031,834,12.452019,9.275371,2.458236,0.861308,events/second
1498940041,1015,13.185771,10.630752,2.971062,1.051792,events/second
1498940051,1192,13.704785,11.730084,3.457158,1.236847,events/second
1498940062,1370,14.127033,12.691352,3.933874,1.422067,events/second
1498940072,1549,14.479744,13.487778,4.391602,1.604127,events/second
1498940082,1718,14.686640,14.119079,4.824624,1.780875,events/second
1498940093,1896,14.931841,14.627875,5.237113,1.953485,events/second
1498940103,2076,15.155836,15.133402,5.652388,2.129703,events/second
1498940113,2255,15.342548,15.558765,6.053940,2.303961,events/second
1498940124,2436,15.518205,15.889402,6.435825,2.474091,events/second
1498940134,2615,15.660836,16.212138,6.814889,2.645640,events/second
1498940144,2796,15.798673,16.502599,7.184887,2.816408,events/second
1498940154,2975,15.911035,16.748468,7.542754,2.985289,events/second
1498940165,3155,16.017102,16.940601,7.885583,3.151195,events/second
1498940175,3336,16.117730,17.133942,8.223730,3.317479,events/second
1498940185,3517,16.209101,17.265619,8.544180,3.479709,events/second
1498940196,3697,16.288002,17.363648,8.850927,3.639050,events/second
1498940206,3873,16.343365,17.401211,9.137811,3.793320,events/second
1498940216,4050,16.398292,17.475866,9.424987,3.949184,events/second
1498940226,4231,16.464513,17.555052,9.706055,4.104434,events/second
1498940237,4411,16.522023,17.636793,9.981159,4.259070,events/second
1498940247,4592,16.579000,17.680397,10.240906,4.409812,events/second
1498940257,4773,16.631995,17.729462,10.495280,4.559979,events/second
1498940268,4952,16.674700,17.785707,10.744565,4.709587,events/second
1498940278,5000,16.287850,16.277695,10.662210,4.749011,events/second
1498940288,5108,16.114736,14.962114,10.557283,4.778531,events/second
1498940299,5270,16.117347,15.148316,10.742110,4.904715,events/second
1498940309,5435,16.128702,15.388446,10.937514,5.035058,events/second
1498940319,5603,16.148048,15.606424,11.129764,5.165062,events/second
1498940329,5766,16.152304,15.726974,11.302488,5.289198,events/second
1498940340,5935,16.172676,15.827738,11.469495,5.411955,events/second
1498940350,6100,16.181362,15.946295,11.637693,5.535579,events/second
1498940360,6267,16.194764,16.092067,11.810185,5.661148,events/second
1498940371,6433,16.204976,16.152774,11.963853,5.780904,events/second
1498940381,6583,16.175365,16.011620,12.070166,5.885006,events/second
1498940391,6752,16.192738,16.116660,12.221922,6.004504,events/second
1498940402,6919,16.204624,16.234999,12.375206,6.124886,events/second
1498940412,7087,16.218246,16.324294,12.520377,6.242854,events/second
1498940422,7252,16.224548,16.367899,12.654178,6.357303,events/second
1498940432,7420,16.237145,16.391375,12.780395,6.469391,events/second
1498940443,7585,16.242776,16.438115,12.908868,6.582432,events/second
1498940453,7753,16.254455,16.509662,13.039740,6.696440,events/second
1498940463,7920,16.263603,16.524809,13.156514,6.805877,events/second
1498940474,8090,16.278406,16.552344,13.272711,6.915206,events/second
1498940484,8255,16.282790,16.605076,13.391600,7.025531,events/second
1498940494,8427,16.300535,16.622845,13.500199,7.132446,events/second
1498940505,8600,16.319496,16.707613,13.621329,7.243670,events/second
1498940515,8768,16.328449,16.767212,13.735346,7.352576,events/second
1498940525,8935,16.335241,16.776082,13.835981,7.456984,events/second
1498940535,9099,16.336402,16.717068,13.919985,7.555795,events/second
1498940546,9261,16.334001,16.683104,14.004541,7.654622,events/second
1498940556,9424,16.333409,16.550089,14.063512,7.744637,events/second
1498940566,9590,16.337953,16.617880,14.159727,7.846899,events/second
1498940577,9759,16.347363,16.647117,14.246340,7.945834,events/second
1498940587,9924,16.349878,16.629007,14.320415,8.040376,events/second
1498940597,10000,16.208052,15.698348,14.203472,8.070696,events/second
1498940607,10000,15.949550,13.288365,13.737827,7.981518,events/second
1498940618,10150,15.934645,13.096952,13.675882,8.023889,events/second
1498940628,10323,15.955744,13.730681,13.791580,8.125300,events/second
1498940638,10494,15.973164,14.249851,13.900125,8.224476,events/second
1498940649,10652,15.970568,14.503818,13.965716,8.309291,events/second
1498940659,10816,15.976912,14.762934,14.038910,8.396474,events/second
1498940669,10972,15.971425,14.952847,14.103202,8.480490,events/second
1498940679,11134,15.974706,15.129595,14.168692,8.564686,events/second
1498940690,11291,15.970821,15.229957,14.222064,8.644621,events/second
1498940700,11454,15.975412,15.333460,14.277100,8.724793,events/second
1498940710,11617,15.979875,15.529176,14.353309,8.811817,events/second
1498940720,11782,15.986928,15.661585,14.420353,8.895657,events/second
1498940731,11934,15.976399,15.642532,14.455994,8.968660,events/second
1498940741,12088,15.968784,15.575874,14.480440,9.037520,events/second
1498940751,12249,15.970495,15.623715,14.526896,9.113339,events/second
1498940761,12422,15.987603,15.853548,14.611389,9.201604,events/second
1498940772,12598,16.008064,16.090957,14.702811,9.292193,events/second
1498940782,12764,16.015518,16.273371,14.787820,9.380661,events/second
1498940792,12922,16.012851,16.184709,14.817698,9.450484,events/second
1498940802,13085,16.016362,16.173622,14.859819,9.523968,events/second
1498940813,13248,16.019793,16.210932,14.910421,9.599957,events/second
1498940823,13406,16.017170,16.181108,14.946251,9.670688,events/second
1498940833,13566,16.016966,16.153304,14.980797,9.740624,events/second
1498940844,13727,16.017933,16.145760,15.017516,9.810896,events/second
1498940854,13891,16.022342,16.154087,15.056283,9.881493,events/second
1498940864,14057,16.028929,16.223822,15.106946,9.955736,events/second
1498940874,14215,16.026347,16.186904,15.136115,10.022510,events/second
1498940885,14380,16.031627,16.219618,15.177550,10.092979,events/second
1498940895,14550,16.042305,16.344535,15.237515,10.169324,events/second
1498940905,14712,16.043967,16.292921,15.262567,10.233756,events/second
1498940915,14870,16.041392,16.228126,15.283274,10.296345,events/second
1498940926,15000,16.008933,16.143852,15.296799,10.356038,events/second
1498940936,15000,15.839875,13.739039,14.811566,10.247117,events/second
1498940946,15022,15.697348,11.629845,14.325985,10.133890,events/second
1498940957,15184,15.702548,12.184322,14.354911,10.189900,events/second
1498940967,15345,15.706616,12.770098,14.408844,10.254099,events/second
1498940977,15505,15.709587,13.284496,14.464423,10.318709,events/second
1498940987,15659,15.706484,13.621419,14.498237,10.375945,events/second
1498940998,15819,15.709399,13.987854,14.547525,10.438095,events/second
1498941008,15983,15.716189,14.295476,14.595088,10.499546,events/second
1498941018,16156,15.731610,14.789347,14.690405,10.576907,events/second
1498941028,16330,15.747700,15.174139,14.775930,10.651192,events/second
1498941039,16497,15.756795,15.389199,14.835566,10.716905,events/second
1498941049,16658,15.760041,15.514950,14.880352,10.777497,events/second
1498941059,16819,15.763229,15.606684,14.920419,10.836318,events/second
1498941070,16972,15.758927,15.625485,14.946168,10.890081,events/second
1498941080,17127,15.756546,15.578713,14.957905,10.938825,events/second
1498941090,17289,15.760587,15.704796,15.005182,10.999169,events/second
1498941100,17450,15.763654,15.750115,15.037796,11.054426,events/second
1498941111,17608,15.763979,15.772486,15.066035,11.107964,events/second
1498941121,17773,15.770511,15.812528,15.096873,11.162044,events/second
1498941131,17937,15.776047,15.930862,15.146042,11.222119,events/second
1498941141,18103,15.783230,15.989449,15.183955,11.278237,events/second
1498941152,18273,15.793748,16.143309,15.243437,11.341454,events/second
1498941162,18433,15.795514,16.210862,15.287802,11.399547,events/second
1498941172,18593,15.797251,16.147787,15.304593,11.448170,events/second
1498941183,18756,15.801487,16.183949,15.340396,11.502873,events/second
1498941193,18924,15.809830,16.249099,15.381745,11.559201,events/second
1498941203,19084,15.811406,16.223013,15.405156,11.609360,events/second
1498941213,19246,15.814599,16.140803,15.414740,11.654550,events/second
1498941224,19403,15.813662,16.160768,15.443571,11.705859,events/second
1498941234,19565,15.816786,16.166791,15.468370,11.755518,events/second
1498941244,19727,15.819861,16.141185,15.485799,11.802418,events/second
1498941255,19882,15.817315,16.087529,15.496045,11.846583,events/second
1498941265,20000,15.785606,15.887312,15.473116,11.879205,events/second
1498941275,20000,15.661989,13.448319,14.965847,11.747944,events/second
1498941285,20000,15.540294,11.383757,14.475208,11.618134,events/second
1498941296,20158,15.542297,11.574938,14.411300,11.627974,events/second
1498941306,20317,15.545034,12.254266,14.463384,11.676283,events/second
1498941316,20466,15.540137,12.627813,14.471059,11.709685,events/second
1498941326,20626,15.543602,13.158939,14.524380,11.758187,events/second
1498941337,20785,15.546268,13.536244,14.559753,11.800649,events/second
1498941347,20946,15.550378,13.991874,14.623389,11.852579,events/second
1498941357,21113,15.558850,14.425530,14.694856,11.907258,events/second
