t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1498983375,0,0.000000,0.000000,0.000000,0.000000,events/second
1498983385,20,1.158113,0.000000,0.000000,0.000000,events/second
1498983396,217,7.957618,2.628989,0.558146,0.187935,events/second
1498983406,411,11.027791,5.266332,1.189024,0.404647,events/second
1498983416,610,12.904733,7.497516,1.799164,0.618958,events/second
1498983427,807,14.091292,9.370181,2.385996,0.829793,events/second
1498983437,1005,14.939912,10.952800,2.953480,1.038286,events/second
1498983447,1203,15.568899,12.277746,3.499108,1.243374,events/second
1498983458,1402,16.065179,13.480523,4.043432,1.451741,events/second
1498983468,1599,16.438858,14.451957,4.560049,1.654489,events/second
1498983479,1797,16.752213,15.243554,5.053172,1.852786,events/second
1498983489,1993,16.995051,15.927061,5.533324,2.049987,events/second
1498983499,2189,17.199734,16.552331,6.007598,2.248328,events/second
1498983510,2388,17.396435,17.037474,6.456571,2.441172,events/second
1498983520,2586,17.559651,17.446860,6.890769,2.631878,events/second
1498983530,2785,17.708463,17.793397,7.310733,2.820477,events/second
1498983541,2978,17.803612,18.101447,7.720180,3.008094,events/second
1498983551,3175,17.910587,18.252826,8.093173,3.185894,events/second
1498983561,3373,18.011482,18.487788,8.476859,3.369461,events/second
1498983572,3570,18.097075,18.722497,8.854742,3.553235,events/second
1498983582,3769,18.184063,18.858489,9.207068,3.730551,events/second
1498983592,3968,18.263037,19.000471,9.554236,3.908100,events/second
1498983603,4166,18.330665,19.137926,9.893383,4.084801,events/second
1498983613,4364,18.392589,19.270270,10.224718,4.260658,events/second
1498983624,4562,18.449509,19.350314,10.538578,4.432356,events/second
1498983634,4761,18.505893,19.435340,10.845509,4.603270,events/second
1498983644,4959,18.554302,19.536739,11.148880,4.774500,events/second
1498983655,5000,18.033002,17.759911,11.053270,4.813207,events/second
1498983665,5243,18.251158,17.576028,11.216509,4.936200,events/second
1498983675,5621,18.908774,20.714038,12.094685,5.301554,events/second
1498983686,5991,19.497548,23.232779,12.914593,5.652930,events/second
1498983696,6368,20.071269,25.378281,13.710818,6.001519,events/second
1498983706,6737,20.585483,27.177140,14.477580,6.345142,events/second
1498983717,7111,21.084035,28.733102,15.225870,6.687190,events/second
1498983727,7483,21.548110,30.046360,15.949464,7.025441,events/second
1498983737,7856,21.989008,31.159287,16.649390,7.359960,events/second
1498983748,8231,22.411339,32.153168,17.336451,7.694125,events/second
1498983758,8602,22.800683,32.930506,17.987765,8.020166,events/second
1498983768,8975,23.175079,33.537978,18.607700,8.339267,events/second
1498983779,9359,23.558320,34.197391,19.237117,8.664821,events/second
1498983789,9752,23.944836,35.088197,19.917805,9.011063,events/second
1498983799,10150,24.324811,35.782120,20.563119,9.349065,events/second
1498983810,10525,24.633170,36.114934,21.134440,9.665610,events/second
1498983820,10894,24.913698,36.206670,21.644822,9.964338,events/second
1498983830,11255,25.163804,36.251062,22.131805,10.257544,events/second
1498983841,11629,25.431392,36.416568,22.629269,10.556374,events/second
1498983851,12002,25.685394,36.490145,23.097092,10.847458,events/second
1498983862,12371,25.920372,36.536435,23.546272,11.134217,events/second
1498983872,12743,26.151851,36.711867,24.010150,11.427744,events/second
1498983882,13113,26.370013,36.695972,24.422949,11.705893,events/second
1498983892,13485,26.583508,36.827715,24.852021,11.990948,events/second
1498983903,13852,26.779076,36.823461,25.243722,12.265078,events/second
1498983913,14231,26.989991,36.914527,25.642362,12.542822,events/second
