t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1498818506,0,0.000000,0.000000,0.000000,0.000000,events/second
1498818516,0,0.000000,0.000000,0.000000,0.000000,events/second
1498818526,88,3.272540,0.831538,0.171897,0.057618,events/second
1498818537,277,7.508712,3.590025,0.782599,0.264714,events/second
1498818547,465,9.916766,5.939747,1.376530,0.470623,events/second
1498818557,654,11.495811,7.943456,1.954242,0.675359,events/second
1498818567,844,12.617659,9.656829,2.516374,0.878948,events/second
1498818578,1032,13.421734,11.076464,3.053520,1.078076,events/second
1498818588,1224,14.086512,12.279437,3.573112,1.275011,events/second
1498818598,1413,14.583509,13.360418,4.088837,1.474195,events/second
1498818608,1605,15.015397,14.214042,4.574541,1.666759,events/second
1498818619,1794,15.347732,14.951331,5.047573,1.858297,events/second
1498818629,1986,15.651312,15.558163,5.501737,2.046604,events/second
1498818639,2175,15.888636,16.101261,5.947514,2.235034,events/second
1498818649,2366,16.107255,16.546270,6.375426,2.420281,events/second
1498818660,2557,16.298013,16.936396,6.792505,2.604576,events/second
1498818670,2748,16.465916,17.250640,7.192605,2.785727,events/second
1498818680,2938,16.609171,17.516642,7.579588,2.964876,events/second
1498818690,3128,16.737072,17.773789,7.960496,3.144262,events/second
1498818701,3320,16.862184,17.944765,8.319053,3.318347,events/second
1498818711,3509,16.960681,18.104206,8.669107,3.491611,events/second
1498818721,3702,17.068544,18.285864,9.017547,3.666278,events/second
1498818731,3893,17.158072,18.408931,9.348007,3.836806,events/second
1498818742,4084,17.240052,18.514384,9.667689,4.005455,events/second
1498818752,4275,17.315391,18.603647,9.976889,4.172241,events/second
1498818762,4466,17.384858,18.677929,10.275898,4.337178,events/second
1498818772,4657,17.449120,18.724815,10.561799,4.499184,events/second
1498818782,4846,17.501403,18.797765,10.844993,4.661622,events/second
1498818793,5000,17.428264,18.735422,11.092621,4.813420,events/second
1498818803,5195,17.498056,17.851689,11.141902,4.898706,events/second
1498818813,5569,18.146559,20.915398,12.015913,5.262259,events/second
1498818823,5947,18.766747,23.495338,12.858074,5.620699,events/second
1498818834,6325,19.349001,25.675374,13.672462,5.975159,events/second
1498818844,6702,19.893724,27.552716,14.466763,6.327920,events/second
1498818854,7081,20.412796,29.172556,15.241580,6.678992,events/second
1498818865,7461,20.905583,30.467602,15.974630,7.020663,events/second
1498818875,7835,21.355163,31.590702,16.690042,7.360750,events/second
1498818885,8212,21.788841,32.582318,17.388993,7.699339,events/second
1498818895,8592,22.207849,33.356459,18.051753,8.029748,events/second
1498818905,8968,22.595663,34.057172,18.702592,8.359818,events/second
1498818916,9347,22.971799,34.570357,19.315566,8.680701,events/second
1498818926,9726,23.329885,35.080879,19.924809,9.003560,events/second
1498818936,10106,23.673535,35.529017,20.517384,9.323959,events/second
1498818946,10483,23.994587,35.894925,21.087336,9.639722,events/second
1498818957,10861,24.303505,36.189946,21.635352,9.950895,events/second
1498818967,11243,24.607668,36.403858,22.158626,10.256394,events/second
1498818977,11620,24.888082,36.659771,22.681055,10.564034,events/second
1498818987,11994,25.150443,36.754862,23.160185,10.859440,events/second
1498818998,12372,25.410241,36.914031,23.640080,11.157117,events/second
1498819008,12746,25.651539,37.018061,24.097686,11.449294,events/second
1498819018,13126,25.894865,37.122112,24.543596,11.739351,events/second
1498819028,13505,26.127407,37.287587,24.991306,12.031731,events/second
1498819038,13882,26.347028,37.368809,25.411334,12.316473,events/second
1498819049,14262,26.564084,37.419014,25.814177,12.596948,events/second
1498819059,14639,26.767712,37.460232,26.203759,12.874318,events/second
1498819069,14996,26.928111,37.540540,26.590376,13.151934,events/second
1498819080,15154,26.731808,33.531325,26.092540,13.132595,events/second
1498819090,15726,27.259957,36.877689,27.050266,13.598550,events/second
1498819100,16280,27.739426,39.907982,28.019131,14.073711,events/second
