t,value
1500469910,0
1500469919,0
1500469929,0
1500469939,0
1500469949,1
1500469958,1
1500469968,1
1500469978,1
1500469987,1
1500469997,2
1500470007,2
1500470017,2
1500470026,2
1500470036,2
1500470046,2
1500470056,2
1500470065,2
1500470075,2
1500470085,2
1500470094,2
1500470104,2
1500470114,2
1500470124,2
1500470133,2
1500470143,2
1500470153,2
1500470162,2
1500470172,2
1500470182,3
1500470192,3
1500470201,3
1500470211,3
1500470221,3
1500470230,3
1500470240,3
1500470250,3
1500470260,3
1500470269,3
1500470279,3
1500470289,3
1500470298,3
1500470308,3
1500470318,3
1500470327,3
1500470337,3
1500470347,3
1500470357,3
1500470366,3
1500470376,3
1500470386,3
1500470395,3
1500470405,3
1500470415,3
1500470424,3
1500470434,3
1500470444,3
1500470454,3
1500470463,3
1500470473,3
1500470483,3
1500470492,3
1500470502,3
1500470512,3
1500470521,3
1500470531,3
1500470541,3
1500470550,3
1500470560,3
1500470570,3
1500470579,3
1500470589,3
1500470599,3
1500470608,3
1500470618,3
1500470628,3
1500470637,3
1500470647,3
1500470657,3
1500470667,3
1500470676,3
1500470686,3
1500470696,3
1500470705,3
1500470715,3
1500470724,3
1500470734,3
1500470744,3
1500470753,3
1500470763,3
1500470773,3
1500470782,3
1500470792,3
1500470802,3
1500470812,3
1500470821,3
1500470831,3
1500470840,3
1500470850,3
1500470860,3
1500470869,3
1500470879,3
1500470889,3
1500470898,3
1500470908,3
1500470918,3
1500470927,3
1500470937,3
1500470947,3
1500470956,3
1500470966,3
1500470976,3
1500470985,3
1500470995,3
1500471005,3
1500471014,3
1500471024,3
1500471034,3
1500471043,3
1500471053,3
1500471063,3
1500471072,3
1500471082,3
1500471092,3
1500471101,3
1500471111,3
1500471121,3
1500471130,3
1500471140,3
1500471149,3
1500471159,3
1500471169,3
1500471178,3
1500471188,3
1500471198,3
1500471207,3
1500471217,3
1500471227,3
1500471236,3
1500471246,3
1500471256,3
1500471265,3
1500471275,3
1500471285,3
1500471294,3
1500471304,3
1500471313,3
1500471323,3
1500471333,3
1500471342,3
1500471352,3
1500471362,3
1500471372,3
1500471381,3
1500471391,3
1500471400,3
1500471410,3
1500471420,3
1500471429,3
1500471439,3
1500471449,3
1500471458,3
1500471468,3
1500471478,3
1500471487,3
1500471497,3
1500471507,3
1500471516,3
1500471526,3
1500471536,3
1500471545,3
1500471555,3
1500471565,3
1500471574,3
1500471584,3
1500471594,3
1500471603,14
1500471613,14
1500471623,14
1500471633,14
1500471642,14
1500471652,14
1500471662,14
1500471671,14
1500471681,14
1500471691,14
1500471700,14
1500471710,14
1500471720,14
1500471729,14
1500471739,14
1500471749,14
1500471758,14
1500471768,14
1500471778,14
1500471788,14
1500471797,14
1500471807,14
1500471817,14
1500471827,14
1500471836,14
1500471846,14
1500471856,14
1500471865,14
1500471875,14
1500471885,14
1500471895,14
1500471904,14
1500471914,14
1500471924,14
1500471933,14
1500471943,14
1500471953,14
1500471963,14
1500471972,14
1500471982,14
1500471992,14
1500472002,14
1500472011,14
1500472021,14
1500472031,14
1500472040,14
1500472050,14
1500472060,14
1500472070,14
1500472079,14
1500472089,14
1500472099,14
1500472108,14
1500472118,14
1500472128,14
1500472138,14
1500472147,14
1500472157,14
1500472167,14
1500472177,14
1500472186,14
1500472196,14
1500472206,14
1500472215,14
1500472225,14
1500472235,14
1500472245,14
1500472254,14
1500472264,14
1500472274,14
1500472283,14
1500472293,14
1500472303,14
1500472313,14
1500472322,14
1500472332,14
1500472342,14
1500472352,14
1500472361,14
1500472371,14
1500472381,14
1500472390,14
1500472400,14
1500472410,14
1500472420,14
1500472429,14
1500472439,14
1500472449,14
1500472458,14
1500472468,14
1500472478,14
1500472488,14
1500472497,14
1500472507,14
1500472517,14
1500472527,14
1500472536,14
1500472546,14
1500472556,14
1500472565,14
1500472575,14
1500472585,14
1500472594,14
1500472604,14
1500472614,14
1500472624,14
1500472633,14
1500472643,14
1500472653,14
1500472663,14
1500472672,14
1500472682,14
1500472692,14
1500472701,14
1500472711,14
1500472721,14
1500472730,14
1500472740,14
1500472750,14
1500472760,14
1500472769,14
1500472779,14
1500472789,14
1500472798,14
1500472808,14
1500472818,14
1500472828,14
1500472837,14
1500472847,14
1500472857,14
1500472866,14
1500472876,14
1500472886,14
1500472896,14
1500472905,14
1500472915,14
1500472925,14
1500472934,14
1500472944,14
1500472954,14
1500472963,14
1500472973,14
1500472983,14
1500472993,14
1500473002,14
1500473012,14
1500473022,14
1500473032,14
1500473041,14
1500473051,14
1500473061,14
1500473070,14
1500473080,14
1500473090,14
1500473099,14
1500473109,14
1500473119,14
1500473128,14
1500473138,14
1500473148,14
1500473158,14
1500473167,14
1500473177,14
1500473187,14
1500473197,14
1500473206,14
1500473216,14
1500473226,14
1500473235,14
1500473245,14
1500473255,14
1500473264,14
1500473274,14
1500473284,14
1500473293,14
1500473303,14
1500473313,14
1500473323,14
1500473332,14
1500473342,14
1500473352,14
1500473361,14
1500473371,14
1500473381,14
1500473391,14
1500473400,14
1500473410,14
1500473420,14
1500473429,14
1500473439,14
1500473449,14
1500473458,14
1500473468,14
1500473478,14
1500473488,14
1500473497,14
1500473507,14
1500473517,14
1500473526,14
1500473536,14
1500473546,14
1500473555,14
1500473565,14
1500473575,14
1500473584,14
1500473594,14
1500473604,14
1500473614,14
1500473623,14
1500473633,14
1500473643,14
1500473652,14
1500473662,14
1500473672,14
1500473682,14
1500473691,14
1500473701,14
1500473711,14
1500473720,14
1500473730,14
1500473740,14
1500473749,14
1500473759,14
1500473769,14
1500473778,14
1500473788,14
1500473798,14
1500473808,14
1500473817,14
1500473827,14
1500473837,14
1500473846,14
1500473856,14
1500473866,14
1500473875,14
1500473885,14
1500473895,14
1500473904,14
1500473914,14
1500473924,14
1500473933,14
1500473943,14
1500473953,14
1500473963,14
1500473972,14
1500473982,14
1500473992,14
1500474002,14
1500474011,14
1500474021,14
1500474031,14
1500474040,14
1500474050,14
1500474060,14
1500474069,14
1500474079,14
1500474089,14
1500474098,14
1500474108,14
1500474118,14
1500474128,14
1500474137,14
1500474147,14
1500474157,14
1500474166,14
1500474176,14
1500474186,14
1500474195,14
1500474205,14
1500474215,14
1500474224,14
1500474234,14
1500474244,14
1500474253,14
1500474263,14
1500474273,14
1500474283,14
1500474292,14
1500474302,14
1500474312,14
1500474321,14
1500474331,14
1500474341,14
1500474350,14
1500474360,14
1500474370,14
1500474379,14
1500474389,14
1500474399,14
1500474408,14
1500474418,14
1500474428,14
1500474437,14
1500474447,14
1500474457,786
1500474466,1692
1500474476,2871
1500474486,3976
1500474495,5179
1500474505,6095
1500474515,7087
1500474524,8124
1500474534,9332
1500474544,10484
1500474553,11679
1500474563,12607
1500474573,13805
1500474583,15341
1500474593,16728
1500474603,17845
1500474613,19565
1500474623,21190
1500474633,22698
1500474643,23930
1500474653,24156
1500474663,24156
1500474673,24956
1500474683,26347
1500474693,27984
1500474703,29951
1500474713,31830
1500474723,33186
1500474733,34730
1500474743,35488
1500474753,37192
1500474763,38663
1500474773,40202
1500474783,42047
1500474793,43858
1500474803,45808
1500474813,47743
1500474823,49697
1500474833,51285
1500474843,52631
1500474853,54490
1500474863,56052
1500474873,57059
1500474883,57059
1500474893,57388
1500474903,59017
1500474913,60409
1500474923,61928
1500474933,62761
1500474943,63761
1500474953,64933
1500474963,65903
1500474973,66975
1500474983,68135
1500474993,69340
1500475003,70633
1500475013,71529
1500475023,72643
1500475033,73790
1500475043,74863
1500475053,76083
1500475063,77012
1500475073,78014
1500475083,79022
1500475093,79896
1500475103,79897
1500475113,79918
1500475123,80949
1500475133,82019
1500475143,83141
1500475153,84220
1500475163,85197
1500475173,86370
1500475183,87438
1500475193,88477
1500475203,89672
1500475213,90855
1500475223,91801
1500475233,92748
1500475243,93724
1500475253,95249
1500475263,96336
1500475273,97526
1500475283,98673
1500475293,99789
1500475303,100800
1500475313,101801
1500475323,102859
1500475333,103810
1500475343,104790
1500475353,105528
1500475363,106868
1500475373,108301
1500475383,109472
1500475393,110660
1500475403,111697
1500475413,112889
1500475423,113906
1500475433,115095
1500475443,116154
1500475453,117408
1500475463,118541
1500475473,119951
1500475483,120986
1500475493,122145
1500475503,123298
1500475513,124356
1500475523,125453
1500475533,126627
1500475543,127634
1500475553,128945
1500475563,130049
1500475573,131355
1500475583,132488
1500475593,133620
1500475603,134614
1500475613,135517
1500475623,136769
1500475633,137841
1500475643,138569
1500475653,139646
1500475663,140751
1500475673,141914
1500475683,143314
1500475693,144236
1500475703,145416
1500475713,146616
1500475723,147791
1500475733,149103
1500475743,150271
1500475753,151370
1500475763,152469
1500475773,153748
1500475783,154907
1500475793,156018
1500475803,157243
1500475813,158457
1500475823,159666
1500475833,160954
1500475843,162222
1500475853,163216
1500475863,164268
1500475873,165515
1500475883,166651
1500475893,167657
1500475903,168610
1500475913,169741
1500475923,171061
1500475933,172212
1500475943,173276
1500475953,174408
