t,value
1500460019,3
1500460029,3
1500460039,3
1500460048,3
1500460058,3
1500460068,3
1500460078,3
1500460088,3
1500460097,3
1500460107,3
1500460117,3
1500460127,3
1500460136,3
1500460146,3
1500460156,3
1500460166,3
1500460175,3
1500460185,3
1500460195,3
1500460205,3
1500460215,3
1500460224,3
1500460234,3
1500460244,3
1500460254,3
1500460263,3
1500460273,3
1500460283,3
1500460293,3
1500460303,3
1500460312,3
1500460322,3
1500460332,3
1500460342,3
1500460351,3
1500460361,3
1500460371,3
1500460381,3
1500460390,3
1500460400,3
1500460410,3
1500460420,3
1500460430,3
1500460439,3
1500460449,3
1500460459,3
1500460469,399
1500460478,2023
1500460488,4001
1500460498,6013
1500460508,8149
1500460518,10720
1500460527,12649
1500460537,14125
1500460547,15730
1500460557,17368
1500460566,18984
1500460576,20876
1500460586,22586
1500460596,24499
1500460605,26127
1500460615,27473
1500460625,28848
1500460635,30079
1500460644,31193
1500460654,31247
1500460664,31732
1500460674,33907
1500460684,36065
1500460693,38289
1500460703,40054
1500460713,41720
1500460723,43223
1500460732,44537
1500460742,46233
1500460752,47734
1500460762,49139
1500460772,50966
1500460781,53071
1500460791,55182
1500460801,57287
1500460811,58519
1500460821,60289
1500460830,61975
1500460840,63614
1500460850,64144
1500460860,64389
1500460869,66582
1500460879,68509
1500460889,70410
1500460899,72163
1500460909,74020
1500460918,75945
1500460928,77760
1500460938,79814
1500460948,81585
1500460958,83443
1500460968,85359
1500460977,87445
1500460987,89245
1500460997,90969
1500461007,92732
1500461016,94587
1500461026,96559
1500461036,98756
1500461046,100208
1500461056,100295
1500461065,101903
1500461075,103708
1500461085,105046
1500461095,106767
1500461105,108462
1500461114,110150
1500461124,111819
1500461134,113492
1500461144,115036
1500461154,116695
1500461163,118350
1500461173,120076
1500461183,121841
1500461193,123451
1500461203,125161
1500461212,126867
1500461222,128633
1500461232,130399
1500461242,132048
1500461252,133619
1500461261,135295
1500461271,137112
1500461281,138907
1500461291,139925
1500461301,141277
1500461310,142722
1500461320,144233
1500461330,145645
1500461340,147058
1500461349,148486
1500461359,149906
1500461369,151423
1500461379,152950
1500461389,154418
1500461398,155838
1500461408,157200
1500461418,158429
1500461428,159832
1500461438,161173
1500461447,162497
1500461457,163851
1500461467,165268
1500461477,166783
1500461487,168235
1500461496,169638
1500461506,171210
1500461516,172548
1500461526,174090
1500461536,175555
1500461545,176963
1500461555,178456
1500461565,179962
1500461575,181363
1500461584,181990
1500461594,183228
1500461604,184584
1500461614,185811
1500461624,186942
1500461633,188155
1500461643,189408
1500461653,190657
1500461663,191843
1500461673,193092
1500461682,194169
1500461692,195382
1500461702,196499
1500461712,197612
1500461722,198827
1500461731,199965
1500461741,201074
1500461751,202341
1500461761,203455
1500461770,204606
1500461780,205820
1500461790,207164
1500461800,208443
1500461810,209727
1500461819,211033
1500461829,212220
1500461839,213388
1500461849,214659
1500461858,215929
1500461868,217166
1500461878,218414
1500461888,219641
1500461898,220996
1500461907,222197
1500461917,223431
1500461927,224510
1500461937,224990
1500461947,226043
1500461956,227064
1500461966,228129
1500461976,229135
1500461986,230205
1500461996,231311
1500462005,232323
1500462015,233378
1500462025,234443
1500462035,235479
1500462044,236521
1500462054,237549
1500462064,238619
1500462074,239679
1500462084,240622
1500462093,241679
1500462103,242788
1500462113,243868
1500462123,244973
1500462133,246103
1500462142,247141
1500462152,248193
1500462162,249239
1500462172,250286
1500462181,251414
1500462191,252385
1500462201,253457
1500462211,254523
1500462221,255667
1500462230,256750
1500462240,257869
1500462250,258886
1500462260,259907
1500462269,261032
1500462279,262200
1500462289,263271
1500462299,264358
1500462309,265399
1500462318,266226
1500462328,267134
1500462338,268074
1500462348,268969
1500462358,269964
1500462367,270853
1500462377,271702
1500462387,272668
1500462397,273605
1500462406,274581
1500462416,275561
1500462426,276577
1500462436,277448
1500462445,278247
1500462455,279197
1500462465,280211
1500462475,281046
1500462485,281969
1500462494,282883
1500462504,283690
1500462514,284535
1500462524,285422
1500462533,286373
1500462543,287362
1500462553,288256
1500462563,289197
1500462573,290139
1500462582,291110
1500462592,292098
1500462602,293094
1500462612,294098
1500462622,295020
1500462631,295888
1500462641,296856
1500462651,297756
1500462661,298386
1500462670,299310
1500462680,300272
1500462690,301169
1500462700,302055
1500462709,303001
1500462719,303428
1500462729,304371
1500462739,305324
1500462749,306278
1500462758,307262
1500462768,308221
1500462778,309044
1500462788,309965
1500462797,310964
1500462807,311691
1500462817,312494
1500462827,313333
1500462837,314113
1500462846,314981
1500462856,315771
1500462866,316534
1500462876,317386
1500462885,318170
1500462895,319067
1500462905,319871
1500462915,320703
1500462924,321556
1500462934,322472
1500462944,323312
1500462954,324052
1500462964,324782
1500462973,325572
1500462983,326406
1500462993,327300
1500463003,328032
1500463012,328772
1500463022,329607
1500463032,330475
1500463042,331301
1500463052,332193
1500463061,333043
1500463071,333884
1500463081,334673
1500463091,335494
1500463100,336236
1500463110,337056
1500463120,337810
1500463130,338535
1500463139,339278
1500463149,339874
1500463159,340741
1500463169,341613
1500463178,342504
1500463188,343330
1500463198,344188
1500463208,345073
1500463218,345887
1500463227,346664
1500463237,347423
1500463247,348272
1500463257,349204
1500463266,350087
1500463276,350988
1500463286,351840
1500463296,352654
1500463306,353572
1500463315,354457
1500463325,355072
1500463335,355798
1500463345,356523
1500463354,357281
1500463364,358077
1500463374,358859
1500463384,359633
1500463393,360447
1500463403,361214
1500463413,362027
1500463423,362804
1500463433,363578
1500463442,364399
1500463452,365213
1500463462,365962
1500463472,366623
1500463481,367345
1500463491,368078
1500463501,368753
1500463511,369502
1500463520,370315
1500463530,371139
1500463540,371939
1500463550,372664
1500463559,373443
1500463569,374232
1500463579,375039
1500463589,375857
1500463598,376660
1500463608,377450
1500463618,378231
1500463628,379048
1500463638,379830
1500463647,380569
1500463657,381349
1500463667,382130
1500463677,382908
1500463686,383645
1500463696,384430
1500463706,385227
1500463716,385989
1500463725,386820
1500463735,387658
1500463745,388458
1500463755,389184
1500463764,389996
1500463774,390807
1500463784,391603
1500463794,392449
1500463803,393229
1500463813,394027
1500463823,394805
1500463833,395639
1500463843,396438
1500463852,397177
1500463862,397989
1500463872,398825
1500463882,399387
1500463891,399387
1500463901,399387
1500463911,399387
1500463921,399387
1500463930,399387
1500463940,399387
1500463950,399387
