t,value
1500470174,0
1500470184,0
1500470194,0
1500470203,0
1500470213,0
1500470223,0
1500470232,0
1500470242,0
1500470252,0
1500470261,0
1500470271,0
1500470281,0
1500470290,0
1500470300,0
1500470310,0
1500470319,0
1500470329,0
1500470338,0
1500470348,0
1500470358,0
1500470368,0
1500470377,0
1500470387,0
1500470397,0
1500470406,0
1500470416,0
1500470426,0
1500470435,0
1500470445,0
1500470454,0
1500470464,0
1500470474,0
1500470484,0
1500470493,0
1500470503,0
1500470512,0
1500470522,0
1500470532,0
1500470541,0
1500470551,0
1500470561,0
1500470570,0
1500470580,0
1500470590,0
1500470599,0
1500470609,0
1500470619,0
1500470628,0
1500470638,0
1500470648,0
1500470657,0
1500470667,0
1500470677,0
1500470686,0
1500470696,0
1500470706,0
1500470715,0
1500470725,0
1500470735,0
1500470744,0
1500470754,0
1500470764,0
1500470773,0
1500470783,0
1500470793,0
1500470803,0
1500470812,0
1500470822,0
1500470832,0
1500470841,0
1500470851,0
1500470861,0
1500470870,0
1500470880,0
1500470890,0
1500470899,0
1500470909,0
1500470919,0
1500470929,0
1500470938,0
1500470948,0
1500470958,0
1500470967,0
1500470977,0
1500470987,0
1500470996,0
1500471006,0
1500471016,0
1500471025,0
1500471035,0
1500471045,0
1500471055,0
1500471064,0
1500471074,0
1500471084,0
1500471093,0
1500471103,0
1500471113,0
1500471123,0
1500471132,0
1500471142,0
1500471152,0
1500471161,0
1500471171,0
1500471181,0
1500471190,0
1500471200,0
1500471210,0
1500471220,0
1500471229,0
1500471239,0
1500471249,0
1500471258,0
1500471268,0
1500471278,0
1500471288,0
1500471297,0
1500471307,0
1500471317,0
1500471327,0
1500471336,0
1500471346,0
1500471356,0
1500471365,0
1500471375,0
1500471385,0
1500471394,0
1500471404,0
1500471414,0
1500471424,0
1500471433,0
1500471443,0
1500471453,0
1500471462,0
1500471472,0
1500471482,0
1500471492,0
1500471501,0
1500471511,0
1500471521,0
1500471530,0
1500471540,0
1500471550,0
1500471559,0
1500471569,0
1500471579,0
1500471589,0
1500471598,0
1500471608,0
1500471618,0
1500471628,0
1500471637,0
1500471647,0
1500471657,0
1500471666,0
1500471676,0
1500471686,0
1500471695,0
1500471705,0
1500471715,0
1500471725,0
1500471734,0
1500471744,0
1500471754,0
1500471763,0
1500471773,0
1500471783,0
1500471793,0
1500471802,0
1500471812,0
1500471822,0
1500471831,0
1500471841,0
1500471851,0
1500471860,0
1500471870,0
1500471880,0
1500471890,0
1500471899,0
1500471909,0
1500471919,0
1500471928,0
1500471938,0
1500471948,0
1500471958,0
1500471967,0
1500471977,0
1500471987,0
1500471996,0
1500472006,0
1500472016,0
1500472025,0
1500472035,0
1500472045,0
1500472054,0
1500472064,0
1500472074,0
1500472084,0
1500472093,0
1500472103,0
1500472113,0
1500472122,0
1500472132,0
1500472142,0
1500472152,0
1500472161,0
1500472171,0
1500472181,0
1500472190,0
1500472200,0
1500472210,0
1500472219,0
1500472229,0
1500472239,0
1500472249,0
1500472258,0
1500472268,0
1500472278,0
1500472287,0
1500472297,0
1500472307,0
1500472316,0
1500472326,0
1500472336,0
1500472346,0
1500472355,0
1500472365,0
1500472375,0
1500472384,0
1500472394,0
1500472404,0
1500472414,0
1500472423,0
1500472433,0
1500472443,0
1500472452,0
1500472462,0
1500472472,0
1500472481,0
1500472491,0
1500472501,0
1500472510,0
1500472520,0
1500472530,0
1500472540,0
1500472549,0
1500472559,0
1500472569,0
1500472578,0
1500472588,0
1500472598,0
1500472608,0
1500472617,0
1500472627,0
1500472637,0
1500472646,0
1500472656,0
1500472666,0
1500472675,0
1500472685,0
1500472695,0
1500472704,0
1500472714,0
1500472724,0
1500472734,0
1500472743,0
1500472753,0
1500472763,0
1500472772,0
1500472782,0
1500472792,0
1500472801,0
1500472811,0
1500472821,0
1500472830,0
1500472840,0
1500472850,0
1500472859,0
1500472869,0
1500472879,0
1500472889,0
1500472898,0
1500472908,0
1500472918,0
1500472927,0
1500472937,0
1500472947,0
1500472956,0
1500472966,0
1500472976,0
1500472986,0
1500472995,0
1500473005,0
1500473015,0
1500473024,0
1500473034,0
1500473044,0
1500473053,0
1500473063,0
1500473073,0
1500473082,0
1500473092,0
1500473102,0
1500473111,0
1500473121,0
1500473131,0
1500473140,0
1500473150,0
1500473160,0
1500473169,0
1500473179,0
1500473189,0
1500473199,0
1500473208,0
1500473218,0
1500473228,0
1500473237,0
1500473247,0
1500473256,0
1500473266,0
1500473276,0
1500473285,0
1500473295,0
1500473305,0
1500473314,0
1500473324,0
1500473334,0
1500473344,0
1500473354,0
1500473364,0
1500473374,0
1500473384,0
1500473394,0
1500473404,0
1500473414,0
1500473424,0
1500473434,0
1500473444,0
1500473454,0
1500473464,0
1500473474,0
1500473484,0
1500473494,0
1500473504,0
1500473514,0
1500473524,0
1500473534,0
1500473544,0
1500473554,0
1500473564,0
1500473574,0
1500473584,0
1500473594,0
1500473604,0
1500473614,0
1500473624,0
1500473634,0
1500473644,0
1500473654,0
1500473664,0
1500473674,0
1500473684,0
1500473694,0
1500473704,0
1500473714,0
1500473724,0
1500473734,0
1500473744,0
1500473754,0
1500473764,0
1500473774,0
1500473784,0
1500473794,0
1500473804,0
1500473814,0
1500473824,0
1500473834,0
1500473844,0
1500473854,0
1500473864,0
1500473874,0
1500473884,0
1500473894,0
1500473904,0
1500473914,0
1500473924,0
1500473934,0
1500473944,0
1500473954,0
1500473964,0
1500473974,0
1500473984,0
1500473994,0
1500474004,0
1500474014,0
1500474024,0
1500474034,0
1500474044,0
1500474054,0
1500474064,0
1500474074,0
1500474084,0
1500474094,0
1500474104,0
1500474114,0
1500474124,0
1500474134,0
1500474144,0
1500474154,0
1500474164,0
1500474174,0
1500474184,0
1500474194,0
1500474204,0
1500474214,0
1500474224,0
1500474234,0
1500474244,0
1500474254,0
1500474264,0
1500474274,0
1500474284,0
1500474294,0
1500474304,0
1500474314,0
1500474324,0
1500474334,0
1500474344,0
1500474354,0
1500474364,0
1500474374,0
1500474384,0
1500474394,0
1500474404,0
1500474414,0
1500474424,0
1500474434,0
1500474444,0
1500474454,548
1500474464,1697
1500474474,2509
1500474484,4276
1500474494,5768
1500474504,7167
1500474514,8322
1500474524,9383
1500474534,10495
1500474544,11651
1500474554,12561
1500474564,13759
1500474574,15042
1500474584,15783
1500474594,16850
1500474604,17588
1500474614,18416
1500474624,19248
1500474634,20032
1500474644,21025
1500474654,21129
1500474664,21129
1500474674,22163
1500474684,24062
1500474694,25300
1500474704,26974
1500474714,28399
1500474724,29432
1500474734,31065
1500474744,33672
1500474754,35333
1500474764,37073
1500474774,38707
1500474784,40106
1500474794,41945
1500474804,43798
1500474814,45498
1500474824,47306
1500474834,49317
1500474844,51110
1500474854,52811
1500474864,54329
1500474874,55039
1500474883,55039
1500474893,55365
1500474903,58074
1500474913,60792
1500474923,63523
1500474933,66859
1500474943,70193
1500474953,73164
1500474963,76584
1500474973,79682
1500474983,82837
1500474993,85993
1500475003,89235
1500475013,92651
1500475023,95873
1500475033,98649
1500475043,101693
1500475053,104811
1500475063,107970
1500475073,110934
1500475083,113899
1500475093,116242
1500475103,116242
1500475113,116288
1500475123,119725
1500475133,123385
1500475143,126965
1500475153,130561
1500475163,134008
1500475173,137149
1500475183,140548
1500475193,144158
1500475203,147208
1500475213,150997
1500475223,154721
1500475233,158174
1500475243,161846
1500475253,165419
1500475263,169064
1500475273,172526
1500475283,176070
1500475293,179417
1500475303,183285
1500475313,187147
