t,value
1500226307,3
1500226317,3
1500226326,3
1500226336,3
1500226346,3
1500226356,3
1500226366,3
1500226375,3
1500226385,3
1500226395,3
1500226405,3
1500226415,3
1500226424,3
1500226434,3
1500226444,3
1500226454,3
1500226464,3
1500226473,3
1500226483,3
1500226493,3
1500226503,3
1500226513,3
1500226522,3
1500226532,3
1500226542,3
1500226552,3
1500226562,3
1500226572,3
1500226581,3
1500226591,3
1500226601,3
1500226611,3
1500226621,3
1500226630,3
1500226640,3
1500226650,3
1500226660,3
1500226669,3
1500226679,3
1500226689,3
1500226699,3
1500226709,3
1500226718,3
1500226728,3
1500226738,3
1500226748,3
1500226758,3
1500226767,3
1500226777,3
1500226787,3
1500226797,3
1500226807,3
1500226816,3
1500226826,3
1500226836,3
1500226846,3
1500226856,3
1500226865,3
1500226875,3
1500226885,3
1500226895,3
1500226904,3
1500226914,3
1500226924,3
1500226934,3
1500226944,3
1500226953,3
1500226963,3
1500226973,3
1500226983,3
1500226993,3
1500227002,3
1500227012,3
1500227022,3
1500227032,3
1500227042,3
1500227051,3
1500227061,3
1500227071,3
1500227081,3
1500227090,3
1500227100,3
1500227110,3
1500227120,3
1500227130,3
1500227139,3
1500227149,3
1500227159,3
1500227169,3
1500227178,3
1500227188,3
1500227198,3
1500227208,3
1500227218,3
1500227227,3
1500227237,3
1500227247,3
1500227257,3
1500227267,3
1500227276,3
1500227286,3
1500227296,3
1500227306,3
1500227316,3
1500227325,3
1500227335,3
1500227345,3
1500227355,3
1500227364,3
1500227374,3
1500227384,3
1500227394,3
1500227404,3
1500227413,3
1500227423,3
1500227433,3
1500227443,3
1500227452,3
1500227462,3
1500227472,3
1500227482,3
1500227492,3
1500227501,3
1500227511,3
1500227521,3
1500227531,3
1500227541,3
1500227550,3
1500227560,3
1500227570,3
1500227580,3
1500227589,3
1500227599,3
1500227609,3
1500227619,3
1500227629,3
1500227638,3
1500227648,3
1500227658,3
1500227668,3
1500227677,3
1500227687,3
1500227697,3
1500227707,3
1500227717,3
1500227726,3
1500227736,3
1500227746,3
1500227756,3
1500227765,3
1500227775,3
1500227785,3
1500227795,3
1500227805,3
1500227814,3
1500227824,3
1500227834,3
1500227844,3
1500227853,3
1500227863,3
1500227873,3
1500227883,3
1500227892,3
1500227902,3
1500227912,3
1500227922,3
1500227932,3
1500227941,3
1500227951,3
1500227961,3
1500227971,3
1500227981,3
1500227990,3
1500228000,3
1500228010,3
1500228020,3
1500228029,3
1500228039,3
1500228049,3
1500228059,3
1500228068,3
1500228078,3
1500228088,3
1500228098,3
1500228107,3
1500228117,3
1500228127,3
1500228137,3
1500228147,3
1500228156,3
1500228166,3
1500228176,3
1500228186,3
1500228195,3
1500228205,3
1500228215,3
1500228225,3
1500228235,3
1500228244,3
1500228254,3
1500228264,3
1500228274,3
1500228283,3
1500228293,3
1500228303,3
1500228313,3
1500228322,3
1500228332,3
1500228342,3
1500228352,3
1500228362,3
1500228371,3
1500228381,3
1500228391,3
1500228401,3
1500228410,3
1500228420,3
1500228430,3
1500228440,3
1500228449,3
1500228459,3
1500228469,3
1500228479,3
1500228488,3
1500228498,3
1500228508,3
1500228518,3
1500228527,3
1500228537,3
1500228547,3
1500228557,3
1500228567,3
1500228576,3
1500228586,3
1500228596,3
1500228606,3
1500228615,3
1500228625,3
1500228635,3
1500228645,3
1500228654,3
1500228664,3
1500228674,3
1500228684,3
1500228694,3
1500228703,3
1500228713,3
1500228723,3
1500228733,3
1500228742,3
1500228752,3
1500228762,3
1500228772,3
1500228781,3
1500228791,3
1500228801,3
1500228811,3
1500228821,3
1500228830,3
1500228840,3
1500228850,3
1500228860,3
1500228869,3
1500228879,3
1500228889,3
1500228899,3
1500228908,3
1500228918,3
1500228928,48
1500228938,957
1500228947,1891
1500228957,2804
1500228967,3713
1500228977,4624
1500228987,5543
1500228996,6465
1500229006,7304
1500229016,8234
1500229026,9151
1500229035,10071
1500229045,10988
1500229055,11910
1500229065,12807
1500229074,13748
1500229084,14676
1500229094,15600
1500229104,16524
1500229113,17420
1500229123,18341
1500229133,19252
1500229143,20183
1500229152,21119
1500229162,22043
1500229172,22503
1500229182,22503
1500229192,23931
1500229201,25755
1500229211,27578
1500229221,29376
1500229231,31253
1500229240,33124
1500229250,34940
1500229260,36611
1500229270,38482
1500229279,40318
1500229289,42130
1500229299,43994
1500229309,45853
1500229318,47652
1500229328,49455
1500229338,51331
1500229348,53177
1500229357,55057
1500229367,56905
1500229377,58726
1500229387,60538
1500229397,62404
1500229406,64266
1500229416,66059
1500229426,67503
1500229436,67503
1500229445,68799
1500229455,71472
1500229465,74289
1500229475,76997
1500229484,79826
1500229494,82551
1500229504,85276
1500229514,87985
1500229523,90676
1500229533,93417
1500229543,96145
1500229553,98846
1500229562,101481
1500229572,104264
1500229582,106971
1500229592,109710
1500229602,112425
1500229611,115167
1500229621,117799
1500229631,120596
1500229641,123214
1500229650,125852
1500229660,128674
1500229670,131345
1500229680,134144
1500229689,135003
1500229699,135003
1500229709,137740
1500229719,141289
1500229728,144370
1500229738,148011
1500229748,151577
1500229758,155435
1500229767,158926
1500229777,162549
1500229787,165996
1500229797,169508
1500229806,173071
1500229816,176439
1500229826,179844
1500229836,183226
1500229846,186767
1500229855,190246
1500229865,193625
1500229875,196865
1500229885,200474
1500229894,203997
1500229904,207626
1500229914,210362
1500229924,214005
1500229933,217387
1500229943,220890
1500229953,224457
1500229963,225003
1500229972,225401
1500229982,229277
1500229992,233018
1500230002,236597
1500230011,240518
1500230021,243881
1500230031,247393
1500230041,250499
1500230050,253629
1500230060,256815
1500230070,259945
1500230080,263399
1500230089,267090
1500230099,270330
1500230109,273570
1500230119,277123
1500230128,280542
1500230138,284092
1500230148,287982
1500230158,291673
1500230167,295277
1500230177,298590
1500230187,302268
1500230197,305383
1500230207,309014
1500230216,312552
1500230226,316164
1500230236,319720
1500230246,323168
1500230255,326465
1500230265,329924
1500230275,333441
1500230285,337043
1500230294,339277
1500230304,342900
1500230314,346013
1500230324,349815
1500230333,353032
1500230343,356907
1500230353,360711
1500230363,364507
1500230372,367940
1500230382,371526
1500230392,375189
1500230402,378614
1500230411,382368
1500230421,386173
1500230431,389812
1500230441,393426
1500230450,397014
1500230460,400313
1500230470,404100
1500230480,407870
1500230489,411814
1500230499,415846
1500230509,419674
1500230519,423405
1500230528,427079
1500230538,430479
1500230548,434138
1500230558,437662
1500230567,441166
1500230577,444739
1500230587,448114
1500230597,450999
1500230607,454305
1500230616,457747
1500230626,461110
1500230636,464645
1500230646,468561
1500230655,472251
1500230665,472503
1500230675,475831
1500230685,480102
1500230694,483949
1500230704,487757
1500230714,491828
1500230724,495512
1500230733,498388
1500230743,502160
1500230753,506225
1500230763,510245
1500230772,514146
1500230782,517810
1500230792,521465
1500230802,525218
1500230811,528691
1500230821,532612
1500230831,536495
1500230841,540537
1500230850,544511
1500230860,548229
1500230870,552109
1500230880,556229
1500230889,560362
1500230899,564455
1500230909,568254
1500230919,571946
1500230928,575801
1500230938,579630
1500230948,583259
1500230957,586907
1500230967,591013
1500230977,595192
1500230987,598935
1500230997,602970
1500231006,606824
1500231016,610720
1500231026,614511
1500231036,618541
1500231045,622461
1500231055,626245
1500231065,629854
1500231074,632209
1500231084,636282
1500231094,640459
1500231104,644483
1500231113,648136
1500231123,651801
1500231133,655459
1500231143,659039
1500231153,662559
1500231162,666245
1500231172,670103
1500231182,673742
1500231191,677188
1500231201,680945
1500231211,684747
1500231221,688220
1500231230,691778
1500231240,695341
1500231250,698269
1500231260,701504
1500231269,705121
1500231279,708803
1500231289,712550
1500231299,716131
1500231308,719872
1500231318,723328
1500231328,726821
1500231337,730264
1500231347,733811
1500231357,736954
1500231367,740404
1500231377,743802
1500231386,747473
1500231396,750541
1500231406,754285
1500231415,757901
1500231425,761397
1500231435,764891
1500231445,768655
1500231455,772210
1500231464,775878
1500231474,779361
1500231484,782340
1500231493,785976
1500231503,789765
1500231513,792642
1500231523,796446
1500231532,799670
1500231542,803253
1500231552,806617
1500231562,810001
1500231571,810078
1500231581,813641
1500231591,817306
1500231601,820925
1500231610,824168
1500231620,827858
1500231630,831556
1500231639,835197
1500231649,838494
1500231659,841792
1500231669,845383
1500231678,848793
1500231688,852535
1500231698,856299
1500231708,859831
1500231717,863643
1500231727,867553
1500231737,871470
1500231747,875004
1500231756,879128
1500231766,883085
1500231776,886905
1500231786,890525
1500231795,894119
1500231805,897999
1500231815,901106
1500231824,904903
1500231834,909086
1500231844,912805
1500231854,916659
1500231863,920652
1500231873,924213
1500231883,928229
1500231892,932183
1500231902,935583
1500231912,938849
1500231922,942356
1500231932,945672
1500231941,949405
1500231951,952687
1500231961,956470
1500231970,960216
1500231980,962001
1500231990,966277
1500232000,970073
1500232009,973810
1500232019,977622
1500232029,981442
1500232038,985361
1500232048,989176
1500232058,993125
1500232068,996561
1500232077,1000068
1500232087,1003165
1500232097,1007255
1500232107,1011427
1500232116,1013399
1500232126,1016840
1500232136,1020546
1500232145,1024107
1500232155,1027572
1500232165,1031183
1500232175,1034416
1500232184,1037976
1500232194,1041600
1500232204,1045061
1500232214,1048575
1500232223,1052168
1500232233,1055940
1500232243,1059946
1500232253,1063943
1500232262,1067351
1500232272,1070872
1500232282,1074722
1500232291,1078672
1500232301,1082449
1500232311,1086067
1500232321,1089809
1500232330,1093380
1500232340,1096993
1500232350,1100775
1500232359,1104272
1500232369,1107785
1500232379,1111532
1500232389,1114783
1500232398,1118493
1500232408,1121928
1500232418,1125320
1500232428,1129581
1500232438,1133772
1500232447,1137708
1500232457,1141918
1500232467,1145973
1500232477,1150099
1500232486,1153799
1500232496,1157234
1500232506,1161167
1500232516,1165382
